location,target,unit,value,type,bin_start_incl,bin_end_notincl
New Jersey,1 wk ahead,percent,0.0259920395553222,Bin,3.6,3.7
New Jersey,1 wk ahead,percent,0.0160041173934699,Bin,3.7,3.8
New Jersey,1 wk ahead,percent,0.035982613668253,Bin,3.8,3.9
New Jersey,1 wk ahead,percent,0.0100123914677056,Bin,3.9,4.0
New Jersey,1 wk ahead,percent,0.0439750709446431,Bin,4.0,4.1
New Jersey,1 wk ahead,percent,0.0519666865519307,Bin,4.1,4.2
New Jersey,1 wk ahead,percent,0.0399805351080279,Bin,4.2,4.3
New Jersey,1 wk ahead,percent,0.0220009804878218,Bin,4.3,4.4
New Jersey,1 wk ahead,percent,0.0559632507102752,Bin,4.4,4.5
New Jersey,1 wk ahead,percent,0.0459745512052759,Bin,4.5,4.6
New Jersey,1 wk ahead,percent,0.0259969122500998,Bin,4.6,4.7
New Jersey,1 wk ahead,percent,0.0359856637325531,Bin,4.7,4.8
New Jersey,1 wk ahead,percent,0.0220011079953798,Bin,4.8,4.9
New Jersey,1 wk ahead,percent,0.0339874078343302,Bin,4.9,5.0
New Jersey,1 wk ahead,percent,0.0319892318981037,Bin,5.0,5.1
New Jersey,1 wk ahead,percent,0.0539641446963615,Bin,5.1,5.2
New Jersey,1 wk ahead,percent,0.0140081863761415,Bin,5.2,5.3
New Jersey,1 wk ahead,percent,0.029989584993108,Bin,5.3,5.4
New Jersey,1 wk ahead,percent,0.0100110840039754,Bin,5.4,5.5
New Jersey,1 wk ahead,percent,0.0100101527440985,Bin,5.5,5.6
New Jersey,1 wk ahead,percent,0.0120069005046089,Bin,5.6,5.7
New Jersey,1 wk ahead,percent,0.00201697191020028,Bin,5.7,5.8
New Jersey,1 wk ahead,percent,0.0120046437669324,Bin,5.8,5.9
New Jersey,1 wk ahead,percent,0.0100056655334649,Bin,5.9,6.0
New Jersey,1 wk ahead,percent,0.00800665188418222,Bin,6.0,6.1
New Jersey,1 wk ahead,percent,0.0199919849473411,Bin,6.1,6.2
New Jersey,1 wk ahead,percent,0.00800411724135057,Bin,6.2,6.3
New Jersey,1 wk ahead,percent,0.00800286294584092,Bin,6.3,6.4
New Jersey,1 wk ahead,percent,0.0179904713120274,Bin,6.4,6.5
New Jersey,1 wk ahead,percent,9.39265522110782e-06,Bin,6.5,6.6
New Jersey,1 wk ahead,percent,0.00600156950900499,Bin,6.6,6.7
New Jersey,1 wk ahead,percent,0.00600051457464642,Bin,6.7,6.8
New Jersey,1 wk ahead,percent,0.00400176913412825,Bin,6.8,6.9
New Jersey,1 wk ahead,percent,5.3389942146377e-06,Bin,6.9,7.0
New Jersey,1 wk ahead,percent,0.011991126133189,Bin,7.0,7.1
New Jersey,1 wk ahead,percent,0.0099926336121897,Bin,7.1,7.2
New Jersey,1 wk ahead,percent,3.15981650480907e-06,Bin,7.2,7.3
New Jersey,1 wk ahead,percent,2.60063723995681e-06,Bin,7.3,7.4
New Jersey,1 wk ahead,percent,0.00399765185100266,Bin,7.4,7.5
New Jersey,1 wk ahead,percent,1.70856575303497e-06,Bin,7.5,7.6
New Jersey,1 wk ahead,percent,1.36356014525267e-06,Bin,7.6,7.7
New Jersey,1 wk ahead,percent,1.07698426255972e-06,Bin,7.7,7.8
New Jersey,1 wk ahead,percent,8.41731802940976e-07,Bin,7.8,7.9
New Jersey,1 wk ahead,percent,6.50993093977287e-07,Bin,7.9,8.0
New Jersey,1 wk ahead,percent,4.98134089468476e-07,Bin,8.0,8.1
New Jersey,1 wk ahead,percent,3.77108586674952e-07,Bin,8.1,8.2
New Jersey,1 wk ahead,percent,0.00199804898463095,Bin,8.2,8.3
New Jersey,1 wk ahead,percent,0.0159823415783598,Bin,8.3,8.4
New Jersey,1 wk ahead,percent,1.54078468359056e-07,Bin,8.4,8.5
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,8.5,8.6
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,8.6,8.7
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,8.7,8.8
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,8.8,8.9
New Jersey,1 wk ahead,percent,0.00599343741959147,Bin,8.9,9.0
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.0,9.1
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.1,9.2
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.2,9.3
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.3,9.4
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.4,9.5
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.5,9.6
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.6,9.7
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.7,9.8
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.8,9.9
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,9.9,10.0
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.0,10.1
New Jersey,1 wk ahead,percent,0.00799120395439847,Bin,10.1,10.2
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.2,10.3
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.3,10.4
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.4,10.5
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.5,10.6
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.6,10.7
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.7,10.8
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.8,10.9
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,10.9,11.0
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.0,11.1
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.1,11.2
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.2,11.3
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.3,11.4
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.4,11.5
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.5,11.6
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.6,11.7
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.7,11.8
New Jersey,1 wk ahead,percent,0.00199790434997747,Bin,11.8,11.9
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,11.9,12.0
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.0,12.1
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.1,12.2
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.2,12.3
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.3,12.4
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.4,12.5
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.5,12.6
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.6,12.7
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.7,12.8
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.8,12.9
New Jersey,1 wk ahead,percent,1.3781517047623e-07,Bin,12.9,13.0
New Jersey,1 wk ahead,percent,0.0119867370240125,Bin,13.0,100.0
New Jersey,2 wk ahead,percent,4.19377808836191e-06,Bin,0.0,0.1
New Jersey,2 wk ahead,percent,8.79976361333446e-06,Bin,0.1,0.2
New Jersey,2 wk ahead,percent,9.32123939358413e-06,Bin,0.2,0.3
New Jersey,2 wk ahead,percent,9.80221905358711e-06,Bin,0.3,0.4
New Jersey,2 wk ahead,percent,1.02351984717368e-05,Bin,0.4,0.5
New Jersey,2 wk ahead,percent,0.00200838104872521,Bin,0.5,0.6
New Jersey,2 wk ahead,percent,0.00400646934371024,Bin,0.6,0.7
New Jersey,2 wk ahead,percent,0.00200896478552283,Bin,0.7,0.8
New Jersey,2 wk ahead,percent,0.00200916746340646,Bin,0.8,0.9
New Jersey,2 wk ahead,percent,1.15467570027802e-05,Bin,0.9,1.0
New Jersey,2 wk ahead,percent,0.0040071735628142,Bin,1.0,1.1
New Jersey,2 wk ahead,percent,0.00200945591316824,Bin,1.1,1.2
New Jersey,2 wk ahead,percent,0.00400723520730115,Bin,1.2,1.3
New Jersey,2 wk ahead,percent,0.00200945618018507,Bin,1.3,1.4
New Jersey,2 wk ahead,percent,0.00200943017216503,Bin,1.4,1.5
New Jersey,2 wk ahead,percent,0.00400716997298031,Bin,1.5,1.6
New Jersey,2 wk ahead,percent,0.00200938884658934,Bin,1.6,1.7
New Jersey,2 wk ahead,percent,0.002009399188313,Bin,1.7,1.8
New Jersey,2 wk ahead,percent,1.16797282925382e-05,Bin,1.8,1.9
New Jersey,2 wk ahead,percent,0.0100006068405737,Bin,1.9,2.0
New Jersey,2 wk ahead,percent,0.00400745794684045,Bin,2.0,2.1
New Jersey,2 wk ahead,percent,0.0060054380768137,Bin,2.1,2.2
New Jersey,2 wk ahead,percent,0.0100012522535085,Bin,2.2,2.3
New Jersey,2 wk ahead,percent,0.00600606930284848,Bin,2.3,2.4
New Jersey,2 wk ahead,percent,0.0100020208194172,Bin,2.4,2.5
New Jersey,2 wk ahead,percent,0.0080047377360878,Bin,2.5,2.6
New Jersey,2 wk ahead,percent,0.00800527992886506,Bin,2.6,2.7
New Jersey,2 wk ahead,percent,0.0259857720829008,Bin,2.7,2.8
New Jersey,2 wk ahead,percent,0.0179953400902487,Bin,2.8,2.9
New Jersey,2 wk ahead,percent,0.0239893035491676,Bin,2.9,3.0
New Jersey,2 wk ahead,percent,0.00601008576728742,Bin,3.0,3.1
New Jersey,2 wk ahead,percent,0.0179973702649151,Bin,3.1,3.2
New Jersey,2 wk ahead,percent,0.0160002802255441,Bin,3.2,3.3
New Jersey,2 wk ahead,percent,0.025989767935705,Bin,3.3,3.4
New Jersey,2 wk ahead,percent,0.0219948566543071,Bin,3.4,3.5
New Jersey,2 wk ahead,percent,0.0219954342083274,Bin,3.5,3.6
New Jersey,2 wk ahead,percent,0.0219959586261663,Bin,3.6,3.7
New Jersey,2 wk ahead,percent,0.0279897212956107,Bin,3.7,3.8
New Jersey,2 wk ahead,percent,0.0239945844394065,Bin,3.8,3.9
New Jersey,2 wk ahead,percent,0.0359815085935055,Bin,3.9,4.0
New Jersey,2 wk ahead,percent,0.0379795261853545,Bin,4.0,4.1
New Jersey,2 wk ahead,percent,0.0379797030206552,Bin,4.1,4.2
New Jersey,2 wk ahead,percent,0.0279909731041055,Bin,4.2,4.3
New Jersey,2 wk ahead,percent,0.0299887703109356,Bin,4.3,4.4
New Jersey,2 wk ahead,percent,0.0299887318953335,Bin,4.4,4.5
New Jersey,2 wk ahead,percent,0.0279908608511241,Bin,4.5,4.6
New Jersey,2 wk ahead,percent,0.0319862276531529,Bin,4.6,4.7
New Jersey,2 wk ahead,percent,0.0180016374382966,Bin,4.7,4.8
New Jersey,2 wk ahead,percent,0.0219968919347633,Bin,4.8,4.9
New Jersey,2 wk ahead,percent,0.0279898624665188,Bin,4.9,5.0
New Jersey,2 wk ahead,percent,0.0140051202193614,Bin,5.0,5.1
New Jersey,2 wk ahead,percent,0.0180002323244916,Bin,5.1,5.2
New Jersey,2 wk ahead,percent,0.0239930686093108,Bin,5.2,5.3
New Jersey,2 wk ahead,percent,0.0199970317548022,Bin,5.3,5.4
New Jersey,2 wk ahead,percent,0.0219942556263874,Bin,5.4,5.5
New Jersey,2 wk ahead,percent,0.0140026090585573,Bin,5.5,5.6
New Jersey,2 wk ahead,percent,0.0140019923738474,Bin,5.6,5.7
New Jersey,2 wk ahead,percent,0.0159991071670173,Bin,5.7,5.8
New Jersey,2 wk ahead,percent,0.012002889087398,Bin,5.8,5.9
New Jersey,2 wk ahead,percent,0.00600887344725652,Bin,5.9,6.0
New Jersey,2 wk ahead,percent,0.0100036620798535,Bin,6.0,6.1
New Jersey,2 wk ahead,percent,0.00800512629068015,Bin,6.1,6.2
New Jersey,2 wk ahead,percent,0.0119998692958917,Bin,6.2,6.3
New Jersey,2 wk ahead,percent,0.0100012967975864,Bin,6.3,6.4
New Jersey,2 wk ahead,percent,0.00800271381357186,Bin,6.4,6.5
New Jersey,2 wk ahead,percent,0.00999965939876528,Bin,6.5,6.6
New Jersey,2 wk ahead,percent,0.00800107376048915,Bin,6.6,6.7
New Jersey,2 wk ahead,percent,0.00800026303771099,Bin,6.7,6.8
New Jersey,2 wk ahead,percent,0.0099972338295861,Bin,6.8,6.9
New Jersey,2 wk ahead,percent,0.00400315964079535,Bin,6.9,7.0
New Jersey,2 wk ahead,percent,0.00200464584287073,Bin,7.0,7.1
New Jersey,2 wk ahead,percent,0.00200393099364413,Bin,7.1,7.2
New Jersey,2 wk ahead,percent,0.00400101996854701,Bin,7.2,7.3
New Jersey,2 wk ahead,percent,0.00200261688612995,Bin,7.3,7.4
New Jersey,2 wk ahead,percent,0.00200202417876304,Bin,7.4,7.5
New Jersey,2 wk ahead,percent,0.00399924402172544,Bin,7.5,7.6
New Jersey,2 wk ahead,percent,3.21110622458053e-06,Bin,7.6,7.7
New Jersey,2 wk ahead,percent,0.00200052481592867,Bin,7.7,7.8
New Jersey,2 wk ahead,percent,0.00200011847560904,Bin,7.8,7.9
New Jersey,2 wk ahead,percent,0.00199975685886006,Bin,7.9,8.0
New Jersey,2 wk ahead,percent,0.00399720486052973,Bin,8.0,8.1
New Jersey,2 wk ahead,percent,0.001999159976617,Bin,8.1,8.2
New Jersey,2 wk ahead,percent,0.00199891914009624,Bin,8.2,8.3
New Jersey,2 wk ahead,percent,0.00199871264528287,Bin,8.3,8.4
New Jersey,2 wk ahead,percent,7.70523943925741e-07,Bin,8.4,8.5
New Jersey,2 wk ahead,percent,0.00399615576742064,Bin,8.5,8.6
New Jersey,2 wk ahead,percent,4.99291015778252e-07,Bin,8.6,8.7
New Jersey,2 wk ahead,percent,3.97176799508649e-07,Bin,8.7,8.8
New Jersey,2 wk ahead,percent,0.00199808002473121,Bin,8.8,8.9
New Jersey,2 wk ahead,percent,2.45445511095167e-07,Bin,8.9,9.0
New Jersey,2 wk ahead,percent,1.90675725278433e-07,Bin,9.0,9.1
New Jersey,2 wk ahead,percent,1.46935739935334e-07,Bin,9.1,9.2
New Jersey,2 wk ahead,percent,0.00199788524769745,Bin,9.2,9.3
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,9.3,9.4
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,9.4,9.5
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,9.5,9.6
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,9.6,9.7
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,9.7,9.8
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,9.8,9.9
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,9.9,10.0
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,10.0,10.1
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.1,10.2
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.2,10.3
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.3,10.4
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,10.4,10.5
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.5,10.6
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.6,10.7
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.7,10.8
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.8,10.9
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,10.9,11.0
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.0,11.1
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,11.1,11.2
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.2,11.3
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.3,11.4
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,11.4,11.5
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.5,11.6
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.6,11.7
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.7,11.8
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,11.8,11.9
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,11.9,12.0
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.0,12.1
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.1,12.2
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.2,12.3
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,12.3,12.4
New Jersey,2 wk ahead,percent,0.00199788325845986,Bin,12.4,12.5
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.5,12.6
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.6,12.7
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.7,12.8
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.8,12.9
New Jersey,2 wk ahead,percent,1.16723652862921e-07,Bin,12.9,13.0
New Jersey,2 wk ahead,percent,0.0179800155369158,Bin,13.0,100.0
New Jersey,3 wk ahead,percent,3.86761343156155e-06,Bin,0.0,0.1
New Jersey,3 wk ahead,percent,7.98971023619481e-06,Bin,0.1,0.2
New Jersey,3 wk ahead,percent,8.32499091055079e-06,Bin,0.2,0.3
New Jersey,3 wk ahead,percent,8.65467660722861e-06,Bin,0.3,0.4
New Jersey,3 wk ahead,percent,8.97802755709204e-06,Bin,0.4,0.5
New Jersey,3 wk ahead,percent,0.00400482751614112,Bin,0.5,0.6
New Jersey,3 wk ahead,percent,9.60360396415967e-06,Bin,0.6,0.7
New Jersey,3 wk ahead,percent,0.0020076719184578,Bin,0.7,0.8
New Jersey,3 wk ahead,percent,1.01997303748792e-05,Bin,0.8,0.9
New Jersey,3 wk ahead,percent,1.04868042918701e-05,Bin,0.9,1.0
New Jersey,3 wk ahead,percent,0.0020085335152314,Bin,1.0,1.1
New Jersey,3 wk ahead,percent,0.00400657386403198,Bin,1.1,1.2
New Jersey,3 wk ahead,percent,0.00600460846680653,Bin,1.2,1.3
New Jersey,3 wk ahead,percent,0.00600487142786726,Bin,1.3,1.4
New Jersey,3 wk ahead,percent,1.18305784029553e-05,Bin,1.4,1.5
New Jersey,3 wk ahead,percent,0.00400761901220962,Bin,1.5,1.6
New Jersey,3 wk ahead,percent,0.00400787186875314,Bin,1.6,1.7
New Jersey,3 wk ahead,percent,0.00800365609325386,Bin,1.7,1.8
New Jersey,3 wk ahead,percent,0.0100016729055621,Bin,1.8,1.9
New Jersey,3 wk ahead,percent,0.00600638995193828,Bin,1.9,2.0
New Jersey,3 wk ahead,percent,0.00800440704851438,Bin,2.0,2.1
New Jersey,3 wk ahead,percent,0.00400912546256369,Bin,2.1,2.2
New Jersey,3 wk ahead,percent,0.0120004443436518,Bin,2.2,2.3
New Jersey,3 wk ahead,percent,0.00600739886937333,Bin,2.3,2.4
New Jersey,3 wk ahead,percent,0.0120009539612969,Bin,2.4,2.5
New Jersey,3 wk ahead,percent,0.00401014444625871,Bin,2.5,2.6
New Jersey,3 wk ahead,percent,0.0199925340445343,Bin,2.6,2.7
New Jersey,3 wk ahead,percent,0.0139994918216691,Bin,2.7,2.8
New Jersey,3 wk ahead,percent,0.0139997484514025,Bin,2.8,2.9
New Jersey,3 wk ahead,percent,0.0199933028924908,Bin,2.9,3.0
New Jersey,3 wk ahead,percent,0.0159980216837674,Bin,3.0,3.1
New Jersey,3 wk ahead,percent,0.0179960357695237,Bin,3.1,3.2
New Jersey,3 wk ahead,percent,0.0239895771610956,Bin,3.2,3.3
New Jersey,3 wk ahead,percent,0.0239898115429069,Bin,3.3,3.4
New Jersey,3 wk ahead,percent,0.025987803253323,Bin,3.4,3.5
New Jersey,3 wk ahead,percent,0.0259880176318933,Bin,3.5,3.6
New Jersey,3 wk ahead,percent,0.0219926862435552,Bin,3.6,3.7
New Jersey,3 wk ahead,percent,0.0239906399813864,Bin,3.7,3.8
New Jersey,3 wk ahead,percent,0.0259885771605932,Bin,3.8,3.9
New Jersey,3 wk ahead,percent,0.0339797958105186,Bin,3.9,4.0
New Jersey,3 wk ahead,percent,0.0279866288862484,Bin,4.0,4.1
New Jersey,3 wk ahead,percent,0.0259889732414509,Bin,4.1,4.2
New Jersey,3 wk ahead,percent,0.0279868273616123,Bin,4.2,4.3
New Jersey,3 wk ahead,percent,0.0299846566524073,Bin,4.3,4.4
New Jersey,3 wk ahead,percent,0.0259891603747343,Bin,4.4,4.5
New Jersey,3 wk ahead,percent,0.0160003370980532,Bin,4.5,4.6
New Jersey,3 wk ahead,percent,0.0239913838247115,Bin,4.6,4.7
New Jersey,3 wk ahead,percent,0.0199958021523091,Bin,4.7,4.8
New Jersey,3 wk ahead,percent,0.0219934899713684,Bin,4.8,4.9
New Jersey,3 wk ahead,percent,0.0239911472957087,Bin,4.9,5.0
New Jersey,3 wk ahead,percent,0.0179977070306636,Bin,5.0,5.1
New Jersey,3 wk ahead,percent,0.0239908349256484,Bin,5.1,5.2
New Jersey,3 wk ahead,percent,0.021992865671954,Bin,5.2,5.3
New Jersey,3 wk ahead,percent,0.0259881652464938,Bin,5.3,5.4
New Jersey,3 wk ahead,percent,0.017996835006634,Bin,5.4,5.5
New Jersey,3 wk ahead,percent,0.0100054750530456,Bin,5.5,5.6
New Jersey,3 wk ahead,percent,0.010005152694298,Bin,5.6,5.7
New Jersey,3 wk ahead,percent,0.0179958687754455,Bin,5.7,5.8
New Jersey,3 wk ahead,percent,0.00401112657899949,Bin,5.8,5.9
New Jersey,3 wk ahead,percent,0.0199928575099822,Bin,5.9,6.0
New Jersey,3 wk ahead,percent,0.0199924331828242,Bin,6.0,6.1
New Jersey,3 wk ahead,percent,0.00600762195449055,Bin,6.1,6.2
New Jersey,3 wk ahead,percent,0.00400939046048761,Bin,6.2,6.3
New Jersey,3 wk ahead,percent,0.0100022081601198,Bin,6.3,6.4
New Jersey,3 wk ahead,percent,0.00600617837659489,Bin,6.4,6.5
New Jersey,3 wk ahead,percent,0.0040079028212537,Bin,6.5,6.6
New Jersey,3 wk ahead,percent,0.0119984498493565,Bin,6.6,6.7
New Jersey,3 wk ahead,percent,0.00600462367167721,Bin,6.7,6.8
New Jersey,3 wk ahead,percent,0.00400632565333823,Bin,6.8,6.9
New Jersey,3 wk ahead,percent,0.00600355826373621,Bin,6.9,7.0
New Jersey,3 wk ahead,percent,9.72478154066463e-06,Bin,7.0,7.1
New Jersey,3 wk ahead,percent,0.00800025955677019,Bin,7.1,7.2
New Jersey,3 wk ahead,percent,0.00600196648348715,Bin,7.2,7.3
New Jersey,3 wk ahead,percent,0.00799921354473175,Bin,7.3,7.4
New Jersey,3 wk ahead,percent,0.00400317028301896,Bin,7.4,7.5
New Jersey,3 wk ahead,percent,0.00799820441152761,Bin,7.5,7.6
New Jersey,3 wk ahead,percent,0.00200441888388157,Bin,7.6,7.7
New Jersey,3 wk ahead,percent,6.18101179068548e-06,Bin,7.7,7.8
New Jersey,3 wk ahead,percent,0.0040012590352151,Bin,7.8,7.9
New Jersey,3 wk ahead,percent,0.00200305490221162,Bin,7.9,8.0
New Jersey,3 wk ahead,percent,0.00200263578028072,Bin,8.0,8.1
New Jersey,3 wk ahead,percent,4.46936546344415e-06,Bin,8.1,8.2
New Jersey,3 wk ahead,percent,4.08952417259884e-06,Bin,8.2,8.3
New Jersey,3 wk ahead,percent,3.73040705806762e-06,Bin,8.3,8.4
New Jersey,3 wk ahead,percent,3.39186793335285e-06,Bin,8.4,8.5
New Jersey,3 wk ahead,percent,3.07418233925727e-06,Bin,8.5,8.6
New Jersey,3 wk ahead,percent,0.00200054370658366,Bin,8.6,8.7
New Jersey,3 wk ahead,percent,2.5009181628216e-06,Bin,8.7,8.8
New Jersey,3 wk ahead,percent,2.24471975308308e-06,Bin,8.8,8.9
New Jersey,3 wk ahead,percent,2.00800896888112e-06,Bin,8.9,9.0
New Jersey,3 wk ahead,percent,0.00399732345864761,Bin,9.0,9.1
New Jersey,3 wk ahead,percent,1.59105225972183e-06,Bin,9.1,9.2
New Jersey,3 wk ahead,percent,1.4092140957071e-06,Bin,9.2,9.3
New Jersey,3 wk ahead,percent,1.24384078533633e-06,Bin,9.3,9.4
New Jersey,3 wk ahead,percent,0.00199886068189117,Bin,9.4,9.5
New Jersey,3 wk ahead,percent,9.59329299830764e-07,Bin,9.5,9.6
New Jersey,3 wk ahead,percent,0.00399637125192742,Bin,9.6,9.7
New Jersey,3 wk ahead,percent,0.00199849633992982,Bin,9.7,9.8
New Jersey,3 wk ahead,percent,6.33180069200287e-07,Bin,9.8,9.9
New Jersey,3 wk ahead,percent,0.00199831411035211,Bin,9.9,10.0
New Jersey,3 wk ahead,percent,4.71859205951002e-07,Bin,10.0,10.1
New Jersey,3 wk ahead,percent,4.05174944242652e-07,Bin,10.1,10.2
New Jersey,3 wk ahead,percent,3.46658207126749e-07,Bin,10.2,10.3
New Jersey,3 wk ahead,percent,2.95609003778944e-07,Bin,10.3,10.4
New Jersey,3 wk ahead,percent,0.00199801773517973,Bin,10.4,10.5
New Jersey,3 wk ahead,percent,0.00199797920403388,Bin,10.5,10.6
New Jersey,3 wk ahead,percent,1.79418510057223e-07,Bin,10.6,10.7
New Jersey,3 wk ahead,percent,0.00199791736542505,Bin,10.7,10.8
New Jersey,3 wk ahead,percent,0.00199789290289756,Bin,10.8,10.9
New Jersey,3 wk ahead,percent,0.00399563854479932,Bin,10.9,11.0
New Jersey,3 wk ahead,percent,8.89816478313489e-08,Bin,11.0,11.1
New Jersey,3 wk ahead,percent,0.00199785254268247,Bin,11.1,11.2
New Jersey,3 wk ahead,percent,0.00399561907748946,Bin,11.2,11.3
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,11.3,11.4
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,11.4,11.5
New Jersey,3 wk ahead,percent,0.00199785254268247,Bin,11.5,11.6
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,11.6,11.7
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,11.7,11.8
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,11.8,11.9
New Jersey,3 wk ahead,percent,0.00199785254268247,Bin,11.9,12.0
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.0,12.1
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.1,12.2
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.2,12.3
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.3,12.4
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.4,12.5
New Jersey,3 wk ahead,percent,0.00199785254268247,Bin,12.5,12.6
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.6,12.7
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.7,12.8
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.8,12.9
New Jersey,3 wk ahead,percent,8.60078754679592e-08,Bin,12.9,13.0
New Jersey,3 wk ahead,percent,0.0139844517515245,Bin,13.0,100.0
New Jersey,4 wk ahead,percent,4.36108078503861e-06,Bin,0.0,0.1
New Jersey,4 wk ahead,percent,9.56053368680911e-06,Bin,0.1,0.2
New Jersey,4 wk ahead,percent,0.00200843743722451,Bin,0.2,0.3
