location,target,unit,value,type,bin_start_incl,bin_end_notincl
Alabama,1 wk ahead,percent,3.1,Point,NA,NA
Alabama,2 wk ahead,percent,3.4,Point,NA,NA
Alabama,3 wk ahead,percent,3.5,Point,NA,NA
Alabama,4 wk ahead,percent,3.5,Point,NA,NA
Alabama,Season peak percentage,percent,4.8,Point,NA,NA
Alabama,Season peak week,week,6,Point,NA,NA
Alaska,1 wk ahead,percent,0.5,Point,NA,NA
Alaska,2 wk ahead,percent,0.3,Point,NA,NA
Alaska,3 wk ahead,percent,0.3,Point,NA,NA
Alaska,4 wk ahead,percent,0.3,Point,NA,NA
Alaska,Season peak percentage,percent,1.3,Point,NA,NA
Alaska,Season peak week,week,48,Point,NA,NA
Arizona,1 wk ahead,percent,3.2,Point,NA,NA
Arizona,2 wk ahead,percent,3.5,Point,NA,NA
Arizona,3 wk ahead,percent,3.5,Point,NA,NA
Arizona,4 wk ahead,percent,3.8,Point,NA,NA
Arizona,Season peak percentage,percent,4.2,Point,NA,NA
Arizona,Season peak week,week,5,Point,NA,NA
Arkansas,1 wk ahead,percent,1.4,Point,NA,NA
Arkansas,2 wk ahead,percent,1.6,Point,NA,NA
Arkansas,3 wk ahead,percent,1.6,Point,NA,NA
Arkansas,4 wk ahead,percent,1.6,Point,NA,NA
Arkansas,Season peak percentage,percent,2.6,Point,NA,NA
Arkansas,Season peak week,week,4,Point,NA,NA
California,1 wk ahead,percent,2.9,Point,NA,NA
California,2 wk ahead,percent,3.1,Point,NA,NA
California,3 wk ahead,percent,3.8,Point,NA,NA
California,4 wk ahead,percent,4,Point,NA,NA
California,Season peak percentage,percent,4.2,Point,NA,NA
California,Season peak week,week,6,Point,NA,NA
Colorado,1 wk ahead,percent,1.6,Point,NA,NA
Colorado,2 wk ahead,percent,1.8,Point,NA,NA
Colorado,3 wk ahead,percent,1.8,Point,NA,NA
Colorado,4 wk ahead,percent,1.8,Point,NA,NA
Colorado,Season peak percentage,percent,2.3,Point,NA,NA
Colorado,Season peak week,week,5,Point,NA,NA
Connecticut,1 wk ahead,percent,3.5,Point,NA,NA
Connecticut,2 wk ahead,percent,3.8,Point,NA,NA
Connecticut,3 wk ahead,percent,4.3,Point,NA,NA
Connecticut,4 wk ahead,percent,4.3,Point,NA,NA
Connecticut,Season peak percentage,percent,7.3,Point,NA,NA
Connecticut,Season peak week,week,6,Point,NA,NA
Delaware,1 wk ahead,percent,0.5,Point,NA,NA
Delaware,2 wk ahead,percent,0.8,Point,NA,NA
Delaware,3 wk ahead,percent,1.2,Point,NA,NA
Delaware,4 wk ahead,percent,1.4,Point,NA,NA
Delaware,Season peak percentage,percent,3.2,Point,NA,NA
Delaware,Season peak week,week,6,Point,NA,NA
Georgia,1 wk ahead,percent,1.6,Point,NA,NA
Georgia,2 wk ahead,percent,1.6,Point,NA,NA
Georgia,3 wk ahead,percent,1.6,Point,NA,NA
Georgia,4 wk ahead,percent,1.5,Point,NA,NA
Georgia,Season peak percentage,percent,2.6,Point,NA,NA
Georgia,Season peak week,week,51,Point,NA,NA
Hawaii,1 wk ahead,percent,1.8,Point,NA,NA
Hawaii,2 wk ahead,percent,2,Point,NA,NA
Hawaii,3 wk ahead,percent,2.1,Point,NA,NA
Hawaii,4 wk ahead,percent,2.2,Point,NA,NA
Hawaii,Season peak percentage,percent,3.4,Point,NA,NA
Hawaii,Season peak week,week,6,Point,NA,NA
Idaho,1 wk ahead,percent,1.4,Point,NA,NA
Idaho,2 wk ahead,percent,1.5,Point,NA,NA
Idaho,3 wk ahead,percent,1.6,Point,NA,NA
Idaho,4 wk ahead,percent,1.5,Point,NA,NA
Idaho,Season peak percentage,percent,3.1,Point,NA,NA
Idaho,Season peak week,week,8,Point,NA,NA
Illinois,1 wk ahead,percent,2.7,Point,NA,NA
Illinois,2 wk ahead,percent,2.8,Point,NA,NA
Illinois,3 wk ahead,percent,2.9,Point,NA,NA
Illinois,4 wk ahead,percent,2.9,Point,NA,NA
Illinois,Season peak percentage,percent,3.9,Point,NA,NA
Illinois,Season peak week,week,6,Point,NA,NA
Indiana,1 wk ahead,percent,1.6,Point,NA,NA
Indiana,2 wk ahead,percent,1.9,Point,NA,NA
Indiana,3 wk ahead,percent,2.2,Point,NA,NA
Indiana,4 wk ahead,percent,2.5,Point,NA,NA
Indiana,Season peak percentage,percent,3.2,Point,NA,NA
Indiana,Season peak week,week,6,Point,NA,NA
Iowa,1 wk ahead,percent,1,Point,NA,NA
Iowa,2 wk ahead,percent,1.1,Point,NA,NA
Iowa,3 wk ahead,percent,1.1,Point,NA,NA
Iowa,4 wk ahead,percent,1.1,Point,NA,NA
Iowa,Season peak percentage,percent,1.7,Point,NA,NA
Iowa,Season peak week,week,4,Point,NA,NA
Kansas,1 wk ahead,percent,1.7,Point,NA,NA
Kansas,2 wk ahead,percent,2,Point,NA,NA
Kansas,3 wk ahead,percent,2.2,Point,NA,NA
Kansas,4 wk ahead,percent,2,Point,NA,NA
Kansas,Season peak percentage,percent,3.1,Point,NA,NA
Kansas,Season peak week,week,5,Point,NA,NA
Kentucky,1 wk ahead,percent,0.7,Point,NA,NA
Kentucky,2 wk ahead,percent,0.8,Point,NA,NA
Kentucky,3 wk ahead,percent,0.7,Point,NA,NA
Kentucky,4 wk ahead,percent,0.7,Point,NA,NA
Kentucky,Season peak percentage,percent,1.7,Point,NA,NA
Kentucky,Season peak week,week,4,Point,NA,NA
Maine,1 wk ahead,percent,1,Point,NA,NA
Maine,2 wk ahead,percent,1.2,Point,NA,NA
Maine,3 wk ahead,percent,1.1,Point,NA,NA
Maine,4 wk ahead,percent,1.1,Point,NA,NA
Maine,Season peak percentage,percent,1.7,Point,NA,NA
Maine,Season peak week,week,4,Point,NA,NA
Maryland,1 wk ahead,percent,2.7,Point,NA,NA
Maryland,2 wk ahead,percent,2.8,Point,NA,NA
Maryland,3 wk ahead,percent,2.8,Point,NA,NA
Maryland,4 wk ahead,percent,2.7,Point,NA,NA
Maryland,Season peak percentage,percent,4.8,Point,NA,NA
Maryland,Season peak week,week,4,Point,NA,NA
Massachusetts,1 wk ahead,percent,1.3,Point,NA,NA
Massachusetts,2 wk ahead,percent,1.5,Point,NA,NA
Massachusetts,3 wk ahead,percent,1.5,Point,NA,NA
Massachusetts,4 wk ahead,percent,1.7,Point,NA,NA
Massachusetts,Season peak percentage,percent,2.6,Point,NA,NA
Massachusetts,Season peak week,week,8,Point,NA,NA
Michigan,1 wk ahead,percent,1.1,Point,NA,NA
Michigan,2 wk ahead,percent,1.2,Point,NA,NA
Michigan,3 wk ahead,percent,1.4,Point,NA,NA
Michigan,4 wk ahead,percent,1.4,Point,NA,NA
Michigan,Season peak percentage,percent,2.2,Point,NA,NA
Michigan,Season peak week,week,8,Point,NA,NA
Minnesota,1 wk ahead,percent,1.3,Point,NA,NA
Minnesota,2 wk ahead,percent,1.6,Point,NA,NA
Minnesota,3 wk ahead,percent,1.9,Point,NA,NA
Minnesota,4 wk ahead,percent,2.1,Point,NA,NA
Minnesota,Season peak percentage,percent,4.1,Point,NA,NA
Minnesota,Season peak week,week,8,Point,NA,NA
Mississippi,1 wk ahead,percent,3.2,Point,NA,NA
Mississippi,2 wk ahead,percent,3.4,Point,NA,NA
Mississippi,3 wk ahead,percent,3.6,Point,NA,NA
Mississippi,4 wk ahead,percent,3.8,Point,NA,NA
Mississippi,Season peak percentage,percent,5.1,Point,NA,NA
Mississippi,Season peak week,week,7,Point,NA,NA
Missouri,1 wk ahead,percent,2.6,Point,NA,NA
Missouri,2 wk ahead,percent,2.9,Point,NA,NA
Missouri,3 wk ahead,percent,3.4,Point,NA,NA
Missouri,4 wk ahead,percent,3.4,Point,NA,NA
Missouri,Season peak percentage,percent,4.8,Point,NA,NA
Missouri,Season peak week,week,6,Point,NA,NA
Montana,1 wk ahead,percent,0.4,Point,NA,NA
Montana,2 wk ahead,percent,0.4,Point,NA,NA
Montana,3 wk ahead,percent,0.4,Point,NA,NA
Montana,4 wk ahead,percent,0.3,Point,NA,NA
Montana,Season peak percentage,percent,1,Point,NA,NA
Montana,Season peak week,week,8,Point,NA,NA
Nebraska,1 wk ahead,percent,0.7,Point,NA,NA
Nebraska,2 wk ahead,percent,0.8,Point,NA,NA
Nebraska,3 wk ahead,percent,0.8,Point,NA,NA
Nebraska,4 wk ahead,percent,0.8,Point,NA,NA
Nebraska,Season peak percentage,percent,1.6,Point,NA,NA
Nebraska,Season peak week,week,6,Point,NA,NA
Nevada,1 wk ahead,percent,1.4,Point,NA,NA
Nevada,2 wk ahead,percent,1.6,Point,NA,NA
Nevada,3 wk ahead,percent,1.6,Point,NA,NA
Nevada,4 wk ahead,percent,1.7,Point,NA,NA
Nevada,Season peak percentage,percent,2.6,Point,NA,NA
Nevada,Season peak week,week,7,Point,NA,NA
New Hampshire,1 wk ahead,percent,0.6,Point,NA,NA
New Hampshire,2 wk ahead,percent,0.6,Point,NA,NA
New Hampshire,3 wk ahead,percent,0.6,Point,NA,NA
New Hampshire,4 wk ahead,percent,0.6,Point,NA,NA
New Hampshire,Season peak percentage,percent,1.1,Point,NA,NA
New Hampshire,Season peak week,week,6,Point,NA,NA
New Jersey,1 wk ahead,percent,1.7,Point,NA,NA
New Jersey,2 wk ahead,percent,1.9,Point,NA,NA
New Jersey,3 wk ahead,percent,2.1,Point,NA,NA
New Jersey,4 wk ahead,percent,2.1,Point,NA,NA
New Jersey,Season peak percentage,percent,3.3,Point,NA,NA
New Jersey,Season peak week,week,8,Point,NA,NA
New Mexico,1 wk ahead,percent,2.1,Point,NA,NA
New Mexico,2 wk ahead,percent,2.5,Point,NA,NA
New Mexico,3 wk ahead,percent,2.8,Point,NA,NA
New Mexico,4 wk ahead,percent,2.9,Point,NA,NA
New Mexico,Season peak percentage,percent,3.9,Point,NA,NA
New Mexico,Season peak week,week,7,Point,NA,NA
New York,1 wk ahead,percent,2.4,Point,NA,NA
New York,2 wk ahead,percent,2.6,Point,NA,NA
New York,3 wk ahead,percent,2.7,Point,NA,NA
New York,4 wk ahead,percent,2.8,Point,NA,NA
New York,Season peak percentage,percent,3.7,Point,NA,NA
New York,Season peak week,week,6,Point,NA,NA
North Carolina,1 wk ahead,percent,2.8,Point,NA,NA
North Carolina,2 wk ahead,percent,2.2,Point,NA,NA
North Carolina,3 wk ahead,percent,2.6,Point,NA,NA
North Carolina,4 wk ahead,percent,2.7,Point,NA,NA
North Carolina,Season peak percentage,percent,4.4,Point,NA,NA
North Carolina,Season peak week,week,5,Point,NA,NA
North Dakota,1 wk ahead,percent,0.5,Point,NA,NA
North Dakota,2 wk ahead,percent,0.6,Point,NA,NA
North Dakota,3 wk ahead,percent,0.8,Point,NA,NA
North Dakota,4 wk ahead,percent,0.9,Point,NA,NA
North Dakota,Season peak percentage,percent,2.9,Point,NA,NA
North Dakota,Season peak week,week,9,Point,NA,NA
Ohio,1 wk ahead,percent,1.1,Point,NA,NA
Ohio,2 wk ahead,percent,1.3,Point,NA,NA
Ohio,3 wk ahead,percent,1.4,Point,NA,NA
Ohio,4 wk ahead,percent,1.4,Point,NA,NA
Ohio,Season peak percentage,percent,2.4,Point,NA,NA
Ohio,Season peak week,week,6,Point,NA,NA
Oklahoma,1 wk ahead,percent,4.9,Point,NA,NA
Oklahoma,2 wk ahead,percent,5.1,Point,NA,NA
Oklahoma,3 wk ahead,percent,5.8,Point,NA,NA
Oklahoma,4 wk ahead,percent,5.6,Point,NA,NA
Oklahoma,Season peak percentage,percent,10,Point,NA,NA
Oklahoma,Season peak week,week,6,Point,NA,NA
Oregon,1 wk ahead,percent,1.4,Point,NA,NA
Oregon,2 wk ahead,percent,1.6,Point,NA,NA
Oregon,3 wk ahead,percent,1.7,Point,NA,NA
Oregon,4 wk ahead,percent,1.5,Point,NA,NA
Oregon,Season peak percentage,percent,2.5,Point,NA,NA
Oregon,Season peak week,week,4,Point,NA,NA
Pennsylvania,1 wk ahead,percent,2.7,Point,NA,NA
Pennsylvania,2 wk ahead,percent,2.9,Point,NA,NA
Pennsylvania,3 wk ahead,percent,3,Point,NA,NA
Pennsylvania,4 wk ahead,percent,3,Point,NA,NA
Pennsylvania,Season peak percentage,percent,3.7,Point,NA,NA
Pennsylvania,Season peak week,week,5,Point,NA,NA
Rhode Island,1 wk ahead,percent,0.5,Point,NA,NA
Rhode Island,2 wk ahead,percent,0.7,Point,NA,NA
Rhode Island,3 wk ahead,percent,0.8,Point,NA,NA
Rhode Island,4 wk ahead,percent,0.9,Point,NA,NA
Rhode Island,Season peak percentage,percent,2,Point,NA,NA
Rhode Island,Season peak week,week,8,Point,NA,NA
South Carolina,1 wk ahead,percent,0.7,Point,NA,NA
South Carolina,2 wk ahead,percent,0.6,Point,NA,NA
South Carolina,3 wk ahead,percent,0.5,Point,NA,NA
South Carolina,4 wk ahead,percent,0.5,Point,NA,NA
South Carolina,Season peak percentage,percent,1.7,Point,NA,NA
South Carolina,Season peak week,week,45,Point,NA,NA
South Dakota,1 wk ahead,percent,1.9,Point,NA,NA
South Dakota,2 wk ahead,percent,2.2,Point,NA,NA
South Dakota,3 wk ahead,percent,2.4,Point,NA,NA
South Dakota,4 wk ahead,percent,2.5,Point,NA,NA
South Dakota,Season peak percentage,percent,3.3,Point,NA,NA
South Dakota,Season peak week,week,6,Point,NA,NA
Tennessee,1 wk ahead,percent,1.3,Point,NA,NA
Tennessee,2 wk ahead,percent,1.4,Point,NA,NA
Tennessee,3 wk ahead,percent,1.3,Point,NA,NA
Tennessee,4 wk ahead,percent,1.2,Point,NA,NA
Tennessee,Season peak percentage,percent,2,Point,NA,NA
Tennessee,Season peak week,week,3,Point,NA,NA
Texas,1 wk ahead,percent,4.3,Point,NA,NA
Texas,2 wk ahead,percent,4.5,Point,NA,NA
Texas,3 wk ahead,percent,4.8,Point,NA,NA
Texas,4 wk ahead,percent,4.7,Point,NA,NA
Texas,Season peak percentage,percent,6.1,Point,NA,NA
Texas,Season peak week,week,3,Point,NA,NA
Utah,1 wk ahead,percent,2.1,Point,NA,NA
Utah,2 wk ahead,percent,1.7,Point,NA,NA
Utah,3 wk ahead,percent,2.1,Point,NA,NA
Utah,4 wk ahead,percent,2.1,Point,NA,NA
Utah,Season peak percentage,percent,3.5,Point,NA,NA
Utah,Season peak week,week,7,Point,NA,NA
Vermont,1 wk ahead,percent,1.6,Point,NA,NA
Vermont,2 wk ahead,percent,1.8,Point,NA,NA
Vermont,3 wk ahead,percent,1.8,Point,NA,NA
Vermont,4 wk ahead,percent,1.8,Point,NA,NA
Vermont,Season peak percentage,percent,2.5,Point,NA,NA
Vermont,Season peak week,week,5,Point,NA,NA
Virginia,1 wk ahead,percent,2.8,Point,NA,NA
Virginia,2 wk ahead,percent,3.1,Point,NA,NA
Virginia,3 wk ahead,percent,3,Point,NA,NA
Virginia,4 wk ahead,percent,2.9,Point,NA,NA
Virginia,Season peak percentage,percent,3.9,Point,NA,NA
Virginia,Season peak week,week,4,Point,NA,NA
Washington,1 wk ahead,percent,1.1,Point,NA,NA
Washington,2 wk ahead,percent,1.3,Point,NA,NA
Washington,3 wk ahead,percent,1.4,Point,NA,NA
Washington,4 wk ahead,percent,1.4,Point,NA,NA
Washington,Season peak percentage,percent,2.4,Point,NA,NA
Washington,Season peak week,week,8,Point,NA,NA
West Virginia,1 wk ahead,percent,1.2,Point,NA,NA
West Virginia,2 wk ahead,percent,1.5,Point,NA,NA
West Virginia,3 wk ahead,percent,1.6,Point,NA,NA
West Virginia,4 wk ahead,percent,1.6,Point,NA,NA
West Virginia,Season peak percentage,percent,2.1,Point,NA,NA
West Virginia,Season peak week,week,4,Point,NA,NA
Wisconsin,1 wk ahead,percent,2.1,Point,NA,NA
Wisconsin,2 wk ahead,percent,2.3,Point,NA,NA
Wisconsin,3 wk ahead,percent,2.5,Point,NA,NA
Wisconsin,4 wk ahead,percent,2.6,Point,NA,NA
Wisconsin,Season peak percentage,percent,4.4,Point,NA,NA
Wisconsin,Season peak week,week,7,Point,NA,NA
Wyoming,1 wk ahead,percent,1.2,Point,NA,NA
Wyoming,2 wk ahead,percent,1.4,Point,NA,NA
Wyoming,3 wk ahead,percent,1.3,Point,NA,NA
Wyoming,4 wk ahead,percent,1.6,Point,NA,NA
Wyoming,Season peak percentage,percent,2.6,Point,NA,NA
Wyoming,Season peak week,week,7,Point,NA,NA
Alabama,1 wk ahead,percent,3.44789216252102e-06,Bin,0.0,0.1
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,0.1,0.2
Alabama,1 wk ahead,percent,6.89578432504204e-06,Bin,0.2,0.3
Alabama,1 wk ahead,percent,6.89578432504204e-06,Bin,0.3,0.4
Alabama,1 wk ahead,percent,6.89578432504204e-06,Bin,0.4,0.5
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,0.5,0.6
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,0.6,0.7
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,0.7,0.8
Alabama,1 wk ahead,percent,0.00387829191304453,Bin,0.8,0.9
Alabama,1 wk ahead,percent,0.00774968804176403,Bin,0.9,1.0
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.0,1.1
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.1,1.2
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.2,1.3
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.3,1.4
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.4,1.5
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.5,1.6
Alabama,1 wk ahead,percent,0.00387829191304453,Bin,1.6,1.7
Alabama,1 wk ahead,percent,0.00387829191304453,Bin,1.7,1.8
Alabama,1 wk ahead,percent,6.89578432504205e-06,Bin,1.8,1.9
Alabama,1 wk ahead,percent,0.00581398997740428,Bin,1.9,2.0
Alabama,1 wk ahead,percent,0.015492480299203,Bin,2.0,2.1
Alabama,1 wk ahead,percent,0.030978064814081,Bin,2.1,2.2
Alabama,1 wk ahead,percent,0.023235272556642,Bin,2.2,2.3
Alabama,1 wk ahead,percent,0.0212995744922822,Bin,2.3,2.4
Alabama,1 wk ahead,percent,0.0290423667497212,Bin,2.4,2.5
Alabama,1 wk ahead,percent,0.030978064814081,Bin,2.5,2.6
Alabama,1 wk ahead,percent,0.0212995744922822,Bin,2.6,2.7
Alabama,1 wk ahead,percent,0.0406565551358797,Bin,2.7,2.8
Alabama,1 wk ahead,percent,0.0890490067448734,Bin,2.8,2.9
Alabama,1 wk ahead,percent,0.0329137628784407,Bin,2.9,3.0
Alabama,1 wk ahead,percent,0.0754991202943551,Bin,3.0,3.1
Alabama,1 wk ahead,percent,0.0754991202943551,Bin,3.1,3.2
Alabama,1 wk ahead,percent,0.0522707435220382,Bin,3.2,3.3
Alabama,1 wk ahead,percent,0.0542076108091227,Bin,3.3,3.4
Alabama,1 wk ahead,percent,0.0522775421063988,Bin,3.4,3.5
Alabama,1 wk ahead,percent,0.0406725801699219,Bin,3.5,3.6
Alabama,1 wk ahead,percent,0.0310083412291947,Bin,3.6,3.7
Alabama,1 wk ahead,percent,0.0407080415090691,Bin,3.7,3.8
Alabama,1 wk ahead,percent,0.0175101463962179,Bin,3.8,3.9
Alabama,1 wk ahead,percent,0.0194880316695847,Bin,3.9,4.0
Alabama,1 wk ahead,percent,0.0214800383859209,Bin,4.0,4.1
Alabama,1 wk ahead,percent,0.00413103688396547,Bin,4.1,4.2
Alabama,1 wk ahead,percent,0.0545484870560642,Bin,4.2,4.3
Alabama,1 wk ahead,percent,0.0062618915410963,Bin,4.3,4.4
Alabama,1 wk ahead,percent,0.00831787861452766,Bin,4.4,4.5
Alabama,1 wk ahead,percent,0.00264130833131785,Bin,4.5,4.6
Alabama,1 wk ahead,percent,0.00277598093430503,Bin,4.6,4.7
Alabama,1 wk ahead,percent,0.0183927127455491,Bin,4.7,4.8
Alabama,1 wk ahead,percent,0.00109046625864822,Bin,4.8,4.9
Alabama,1 wk ahead,percent,0.00893161055759869,Bin,4.9,5.0
Alabama,1 wk ahead,percent,0.001258938419935,Bin,5.0,5.1
Alabama,1 wk ahead,percent,0.00903797049200969,Bin,5.1,5.2
Alabama,1 wk ahead,percent,0.00129474044939315,Bin,5.2,5.3
Alabama,1 wk ahead,percent,0.00125765287269442,Bin,5.3,5.4
Alabama,1 wk ahead,percent,0.00505871931345592,Bin,5.4,5.5
Alabama,1 wk ahead,percent,0.00108942980492198,Bin,5.5,5.6
Alabama,1 wk ahead,percent,0.00677895759029981,Bin,5.6,5.7
Alabama,1 wk ahead,percent,0.000843232775362087,Bin,5.7,5.8
Alabama,1 wk ahead,percent,0.00071231457303668,Bin,5.8,5.9
Alabama,1 wk ahead,percent,0.000587063090068807,Bin,5.9,6.0
Alabama,1 wk ahead,percent,0.000474020195494546,Bin,6.0,6.1
Alabama,1 wk ahead,percent,0.000378139900929856,Bin,6.1,6.2
Alabama,1 wk ahead,percent,0.000302505072891555,Bin,6.2,6.3
Alabama,1 wk ahead,percent,0.000248652295338236,Bin,6.3,6.4
Alabama,1 wk ahead,percent,0.000216660092253828,Bin,6.4,6.5
Alabama,1 wk ahead,percent,0.000205383157505401,Bin,6.5,6.6
Alabama,1 wk ahead,percent,0.000212762781112822,Bin,6.6,6.7
Alabama,1 wk ahead,percent,0.000235733950588224,Bin,6.7,6.8
Alabama,1 wk ahead,percent,0.000270590946638439,Bin,6.8,6.9
Alabama,1 wk ahead,percent,0.000312852070418684,Bin,6.9,7.0
Alabama,1 wk ahead,percent,0.000357656461440754,Bin,7.0,7.1
Alabama,1 wk ahead,percent,0.000399963202111507,Bin,7.1,7.2
Alabama,1 wk ahead,percent,0.000434979009954227,Bin,7.2,7.3
Alabama,1 wk ahead,percent,0.000458739261657964,Bin,7.3,7.4
Alabama,1 wk ahead,percent,0.000468378893797481,Bin,7.4,7.5
Alabama,1 wk ahead,percent,0.000462683609892645,Bin,7.5,7.6
Alabama,1 wk ahead,percent,0.000441997500990057,Bin,7.6,7.7
Alabama,1 wk ahead,percent,0.000408266165493166,Bin,7.7,7.8
Alabama,1 wk ahead,percent,0.00036458940502185,Bin,7.8,7.9
Alabama,1 wk ahead,percent,0.000314764289499208,Bin,7.9,8.0
Alabama,1 wk ahead,percent,0.000262709830318407,Bin,8.0,8.1
Alabama,1 wk ahead,percent,0.000211966298761618,Bin,8.1,8.2
Alabama,1 wk ahead,percent,0.000165330846272663,Bin,8.2,8.3
Alabama,1 wk ahead,percent,0.000124666819126814,Bin,8.3,8.4
Alabama,1 wk ahead,percent,9.08702672813164e-05,Bin,8.4,8.5
Alabama,1 wk ahead,percent,6.40368572407064e-05,Bin,8.5,8.6
Alabama,1 wk ahead,percent,4.36194819379953e-05,Bin,8.6,8.7
Alabama,1 wk ahead,percent,2.87274049806885e-05,Bin,8.7,8.8
Alabama,1 wk ahead,percent,1.82862934953036e-05,Bin,8.8,8.9
Alabama,1 wk ahead,percent,1.1255934128881e-05,Bin,8.9,9.0
Alabama,1 wk ahead,percent,6.6949609143267e-06,Bin,9.0,9.1
Alabama,1 wk ahead,percent,3.85211025626884e-06,Bin,9.1,9.2
Alabama,1 wk ahead,percent,2.14185039547245e-06,Bin,9.2,9.3
Alabama,1 wk ahead,percent,0.00193685246456581,Bin,9.3,9.4
Alabama,1 wk ahead,percent,6.05951165545681e-07,Bin,9.4,9.5
Alabama,1 wk ahead,percent,3.19430380603793e-07,Bin,9.5,9.6
Alabama,1 wk ahead,percent,1.88572864658942e-07,Bin,9.6,9.7
Alabama,1 wk ahead,percent,1.61508315907291e-07,Bin,9.7,9.8
Alabama,1 wk ahead,percent,2.26512516201415e-07,Bin,9.8,9.9
Alabama,1 wk ahead,percent,4.10827668790325e-07,Bin,9.9,10.0
Alabama,1 wk ahead,percent,7.85876413906439e-07,Bin,10.0,10.1
Alabama,1 wk ahead,percent,1.48329111825385e-06,Bin,10.1,10.2
Alabama,1 wk ahead,percent,2.71979230685635e-06,Bin,10.2,10.3
Alabama,1 wk ahead,percent,4.82291303960667e-06,Bin,10.3,10.4
Alabama,1 wk ahead,percent,8.27559248562846e-06,Bin,10.4,10.5
Alabama,1 wk ahead,percent,1.37181874901375e-05,Bin,10.5,10.6
Alabama,1 wk ahead,percent,2.19978017994492e-05,Bin,10.6,10.7
Alabama,1 wk ahead,percent,3.40808605317532e-05,Bin,10.7,10.8
Alabama,1 wk ahead,percent,5.10663379967711e-05,Bin,10.8,10.9
Alabama,1 wk ahead,percent,7.39425101637867e-05,Bin,10.9,11.0
Alabama,1 wk ahead,percent,0.000103532192567739,Bin,11.0,11.1
Alabama,1 wk ahead,percent,0.000140112153573679,Bin,11.1,11.2
Alabama,1 wk ahead,percent,0.000183324716935912,Bin,11.2,11.3
Alabama,1 wk ahead,percent,0.000231870275189987,Bin,11.3,11.4
Alabama,1 wk ahead,percent,0.00028351342949351,Bin,11.4,11.5
Alabama,1 wk ahead,percent,0.00807790994146493,Bin,11.5,11.6
Alabama,1 wk ahead,percent,0.000382934756075995,Bin,11.6,11.7
Alabama,1 wk ahead,percent,0.000422998422830343,Bin,11.7,11.8
Alabama,1 wk ahead,percent,0.000451721501927556,Bin,11.8,11.9
Alabama,1 wk ahead,percent,0.000466312475999786,Bin,11.9,12.0
Alabama,1 wk ahead,percent,0.000465386029926772,Bin,12.0,12.1
Alabama,1 wk ahead,percent,0.000448964617687016,Bin,12.1,12.2
Alabama,1 wk ahead,percent,0.000418738643186338,Bin,12.2,12.3
Alabama,1 wk ahead,percent,0.000377523234030008,Bin,12.3,12.4
Alabama,1 wk ahead,percent,0.000329050661611474,Bin,12.4,12.5
Alabama,1 wk ahead,percent,0.000277249183613104,Bin,12.5,12.6
Alabama,1 wk ahead,percent,0.000225827347158182,Bin,12.6,12.7
Alabama,1 wk ahead,percent,0.000177824836504675,Bin,12.7,12.8
Alabama,1 wk ahead,percent,0.000135358504600588,Bin,12.8,12.9
Alabama,1 wk ahead,percent,9.9611691663451e-05,Bin,12.9,13.0
Alabama,1 wk ahead,percent,0.00027012543606397,Bin,13.0,100.0
Alabama,2 wk ahead,percent,1.14163867034143e-06,Bin,0.0,0.1
Alabama,2 wk ahead,percent,2.28327734068286e-06,Bin,0.1,0.2
Alabama,2 wk ahead,percent,2.29792325761518e-06,Bin,0.2,0.3
Alabama,2 wk ahead,percent,2.70670253728403e-06,Bin,0.3,0.4
Alabama,2 wk ahead,percent,0.00193908745293697,Bin,0.4,0.5
Alabama,2 wk ahead,percent,4.2195035954222e-06,Bin,0.5,0.6
Alabama,2 wk ahead,percent,0.00194092157436341,Bin,0.6,0.7
Alabama,2 wk ahead,percent,6.42928518226355e-06,Bin,0.7,0.8
Alabama,2 wk ahead,percent,0.00387926645536581,Bin,0.8,0.9
Alabama,2 wk ahead,percent,0.00388097428094317,Bin,0.9,1.0
Alabama,2 wk ahead,percent,0.0038829878653582,Bin,1.0,1.1
Alabama,2 wk ahead,percent,1.39506131273033e-05,Bin,1.1,1.2
Alabama,2 wk ahead,percent,0.007759490075802,Bin,1.2,1.3
Alabama,2 wk ahead,percent,0.0038912719858095,Bin,1.3,1.4
Alabama,2 wk ahead,percent,2.35289758689361e-05,Bin,1.4,1.5
Alabama,2 wk ahead,percent,2.77042515912329e-05,Bin,1.5,1.6
Alabama,2 wk ahead,percent,0.00390383788189207,Bin,1.6,1.7
Alabama,2 wk ahead,percent,0.00390918638602109,Bin,1.7,1.8
Alabama,2 wk ahead,percent,0.00778658029550134,Bin,1.8,1.9
Alabama,2 wk ahead,percent,0.0136003632190134,Bin,1.9,2.0
Alabama,2 wk ahead,percent,0.0136077708605144,Bin,2.0,2.1
Alabama,2 wk ahead,percent,0.0136159301556578,Bin,2.1,2.2
