component_model_id,season,Model Week,location,target,weight
Historical Average,2010/2011,40,HHS Region 1,Season onset,0.346444116368469
Historical Average,2010/2011,40,HHS Region 1,Season peak week,0.346444116368469
Historical Average,2010/2011,40,HHS Region 1,Season peak percentage,0.346444116368469
Subtype Historical Average,2010/2011,40,HHS Region 1,Season onset,0.653555883631531
Subtype Historical Average,2010/2011,40,HHS Region 1,Season peak week,0.653555883631531
Subtype Historical Average,2010/2011,40,HHS Region 1,Season peak percentage,0.653555883631531
Historical Average,2011/2012,40,HHS Region 1,Season onset,0.272913058119794
Historical Average,2011/2012,40,HHS Region 1,Season peak week,0.272913058119794
Historical Average,2011/2012,40,HHS Region 1,Season peak percentage,0.272913058119794
Subtype Historical Average,2011/2012,40,HHS Region 1,Season onset,0.727086941880206
Subtype Historical Average,2011/2012,40,HHS Region 1,Season peak week,0.727086941880206
Subtype Historical Average,2011/2012,40,HHS Region 1,Season peak percentage,0.727086941880206
Historical Average,2012/2013,40,HHS Region 1,Season onset,0.382004583737649
Historical Average,2012/2013,40,HHS Region 1,Season peak week,0.382004583737649
Historical Average,2012/2013,40,HHS Region 1,Season peak percentage,0.382004583737649
Subtype Historical Average,2012/2013,40,HHS Region 1,Season onset,0.617995416262351
Subtype Historical Average,2012/2013,40,HHS Region 1,Season peak week,0.617995416262351
Subtype Historical Average,2012/2013,40,HHS Region 1,Season peak percentage,0.617995416262351
Historical Average,2013/2014,40,HHS Region 1,Season onset,0.576764650638737
Historical Average,2013/2014,40,HHS Region 1,Season peak week,0.576764650638737
Historical Average,2013/2014,40,HHS Region 1,Season peak percentage,0.576764650638737
Subtype Historical Average,2013/2014,40,HHS Region 1,Season onset,0.423235349361263
Subtype Historical Average,2013/2014,40,HHS Region 1,Season peak week,0.423235349361263
Subtype Historical Average,2013/2014,40,HHS Region 1,Season peak percentage,0.423235349361263
Historical Average,2014/2015,40,HHS Region 1,Season onset,0.583703746351719
Historical Average,2014/2015,40,HHS Region 1,Season peak week,0.583703746351719
Historical Average,2014/2015,40,HHS Region 1,Season peak percentage,0.583703746351719
Subtype Historical Average,2014/2015,40,HHS Region 1,Season onset,0.416296253648281
Subtype Historical Average,2014/2015,40,HHS Region 1,Season peak week,0.416296253648281
Subtype Historical Average,2014/2015,40,HHS Region 1,Season peak percentage,0.416296253648281
Historical Average,2015/2016,40,HHS Region 1,Season onset,0.318961854779912
Historical Average,2015/2016,40,HHS Region 1,Season peak week,0.318961854779912
Historical Average,2015/2016,40,HHS Region 1,Season peak percentage,0.318961854779912
Subtype Historical Average,2015/2016,40,HHS Region 1,Season onset,0.681038145220088
Subtype Historical Average,2015/2016,40,HHS Region 1,Season peak week,0.681038145220088
Subtype Historical Average,2015/2016,40,HHS Region 1,Season peak percentage,0.681038145220088
Historical Average,2016/2017,40,HHS Region 1,Season onset,0.338297175193267
Historical Average,2016/2017,40,HHS Region 1,Season peak week,0.338297175193267
Historical Average,2016/2017,40,HHS Region 1,Season peak percentage,0.338297175193267
Subtype Historical Average,2016/2017,40,HHS Region 1,Season onset,0.661702824806733
Subtype Historical Average,2016/2017,40,HHS Region 1,Season peak week,0.661702824806733
Subtype Historical Average,2016/2017,40,HHS Region 1,Season peak percentage,0.661702824806733
Historical Average,2017/2018,40,HHS Region 1,Season onset,2.07351472703297e-06
Historical Average,2017/2018,40,HHS Region 1,Season peak week,2.07351472703297e-06
Historical Average,2017/2018,40,HHS Region 1,Season peak percentage,2.07351472703297e-06
Subtype Historical Average,2017/2018,40,HHS Region 1,Season onset,0.999997926485273
Subtype Historical Average,2017/2018,40,HHS Region 1,Season peak week,0.999997926485273
Subtype Historical Average,2017/2018,40,HHS Region 1,Season peak percentage,0.999997926485273
Historical Average,2010/2011,41,HHS Region 1,Season onset,0.460929580568428
Historical Average,2010/2011,41,HHS Region 1,Season peak week,0.460929580568428
Historical Average,2010/2011,41,HHS Region 1,Season peak percentage,0.460929580568428
Subtype Historical Average,2010/2011,41,HHS Region 1,Season onset,0.539070419431572
Subtype Historical Average,2010/2011,41,HHS Region 1,Season peak week,0.539070419431572
Subtype Historical Average,2010/2011,41,HHS Region 1,Season peak percentage,0.539070419431572
Historical Average,2011/2012,41,HHS Region 1,Season onset,0.391369385791744
Historical Average,2011/2012,41,HHS Region 1,Season peak week,0.391369385791744
Historical Average,2011/2012,41,HHS Region 1,Season peak percentage,0.391369385791744
Subtype Historical Average,2011/2012,41,HHS Region 1,Season onset,0.608630614208256
Subtype Historical Average,2011/2012,41,HHS Region 1,Season peak week,0.608630614208256
Subtype Historical Average,2011/2012,41,HHS Region 1,Season peak percentage,0.608630614208256
Historical Average,2012/2013,41,HHS Region 1,Season onset,0.547393030394811
Historical Average,2012/2013,41,HHS Region 1,Season peak week,0.547393030394811
Historical Average,2012/2013,41,HHS Region 1,Season peak percentage,0.547393030394811
Subtype Historical Average,2012/2013,41,HHS Region 1,Season onset,0.452606969605189
Subtype Historical Average,2012/2013,41,HHS Region 1,Season peak week,0.452606969605189
Subtype Historical Average,2012/2013,41,HHS Region 1,Season peak percentage,0.452606969605189
Historical Average,2013/2014,41,HHS Region 1,Season onset,0.629298082667897
Historical Average,2013/2014,41,HHS Region 1,Season peak week,0.629298082667897
Historical Average,2013/2014,41,HHS Region 1,Season peak percentage,0.629298082667897
Subtype Historical Average,2013/2014,41,HHS Region 1,Season onset,0.370701917332103
Subtype Historical Average,2013/2014,41,HHS Region 1,Season peak week,0.370701917332103
Subtype Historical Average,2013/2014,41,HHS Region 1,Season peak percentage,0.370701917332103
Historical Average,2014/2015,41,HHS Region 1,Season onset,0.894975981014592
Historical Average,2014/2015,41,HHS Region 1,Season peak week,0.894975981014592
Historical Average,2014/2015,41,HHS Region 1,Season peak percentage,0.894975981014592
Subtype Historical Average,2014/2015,41,HHS Region 1,Season onset,0.105024018985408
Subtype Historical Average,2014/2015,41,HHS Region 1,Season peak week,0.105024018985408
Subtype Historical Average,2014/2015,41,HHS Region 1,Season peak percentage,0.105024018985408
Historical Average,2015/2016,41,HHS Region 1,Season onset,0.452806325599763
Historical Average,2015/2016,41,HHS Region 1,Season peak week,0.452806325599763
Historical Average,2015/2016,41,HHS Region 1,Season peak percentage,0.452806325599763
Subtype Historical Average,2015/2016,41,HHS Region 1,Season onset,0.547193674400237
Subtype Historical Average,2015/2016,41,HHS Region 1,Season peak week,0.547193674400237
Subtype Historical Average,2015/2016,41,HHS Region 1,Season peak percentage,0.547193674400237
Historical Average,2016/2017,41,HHS Region 1,Season onset,0.482483436558669
Historical Average,2016/2017,41,HHS Region 1,Season peak week,0.482483436558669
Historical Average,2016/2017,41,HHS Region 1,Season peak percentage,0.482483436558669
Subtype Historical Average,2016/2017,41,HHS Region 1,Season onset,0.517516563441331
Subtype Historical Average,2016/2017,41,HHS Region 1,Season peak week,0.517516563441331
Subtype Historical Average,2016/2017,41,HHS Region 1,Season peak percentage,0.517516563441331
Historical Average,2017/2018,41,HHS Region 1,Season onset,3.31089768721655e-06
Historical Average,2017/2018,41,HHS Region 1,Season peak week,3.31089768721655e-06
Historical Average,2017/2018,41,HHS Region 1,Season peak percentage,3.31089768721655e-06
Subtype Historical Average,2017/2018,41,HHS Region 1,Season onset,0.999996689102313
Subtype Historical Average,2017/2018,41,HHS Region 1,Season peak week,0.999996689102313
Subtype Historical Average,2017/2018,41,HHS Region 1,Season peak percentage,0.999996689102313
Historical Average,2010/2011,42,HHS Region 1,Season onset,0.460929580568428
Historical Average,2010/2011,42,HHS Region 1,Season peak week,0.460929580568428
Historical Average,2010/2011,42,HHS Region 1,Season peak percentage,0.460929580568428
Subtype Historical Average,2010/2011,42,HHS Region 1,Season onset,0.539070419431572
Subtype Historical Average,2010/2011,42,HHS Region 1,Season peak week,0.539070419431572
Subtype Historical Average,2010/2011,42,HHS Region 1,Season peak percentage,0.539070419431572
Historical Average,2011/2012,42,HHS Region 1,Season onset,0.407826504958649
Historical Average,2011/2012,42,HHS Region 1,Season peak week,0.407826504958649
Historical Average,2011/2012,42,HHS Region 1,Season peak percentage,0.407826504958649
Subtype Historical Average,2011/2012,42,HHS Region 1,Season onset,0.592173495041352
Subtype Historical Average,2011/2012,42,HHS Region 1,Season peak week,0.592173495041352
Subtype Historical Average,2011/2012,42,HHS Region 1,Season peak percentage,0.592173495041352
Historical Average,2012/2013,42,HHS Region 1,Season onset,0.569850048323671
Historical Average,2012/2013,42,HHS Region 1,Season peak week,0.569850048323671
Historical Average,2012/2013,42,HHS Region 1,Season peak percentage,0.569850048323671
Subtype Historical Average,2012/2013,42,HHS Region 1,Season onset,0.430149951676329
Subtype Historical Average,2012/2013,42,HHS Region 1,Season peak week,0.430149951676329
Subtype Historical Average,2012/2013,42,HHS Region 1,Season peak percentage,0.430149951676329
Historical Average,2013/2014,42,HHS Region 1,Season onset,0.65518035693506
Historical Average,2013/2014,42,HHS Region 1,Season peak week,0.65518035693506
Historical Average,2013/2014,42,HHS Region 1,Season peak percentage,0.65518035693506
Subtype Historical Average,2013/2014,42,HHS Region 1,Season onset,0.34481964306494
Subtype Historical Average,2013/2014,42,HHS Region 1,Season peak week,0.34481964306494
Subtype Historical Average,2013/2014,42,HHS Region 1,Season peak percentage,0.34481964306494
Historical Average,2014/2015,42,HHS Region 1,Season onset,0.9326490119712
Historical Average,2014/2015,42,HHS Region 1,Season peak week,0.9326490119712
Historical Average,2014/2015,42,HHS Region 1,Season peak percentage,0.9326490119712
Subtype Historical Average,2014/2015,42,HHS Region 1,Season onset,0.0673509880288004
Subtype Historical Average,2014/2015,42,HHS Region 1,Season peak week,0.0673509880288004
Subtype Historical Average,2014/2015,42,HHS Region 1,Season peak percentage,0.0673509880288004
Historical Average,2015/2016,42,HHS Region 1,Season onset,0.470987621488167
Historical Average,2015/2016,42,HHS Region 1,Season peak week,0.470987621488167
Historical Average,2015/2016,42,HHS Region 1,Season peak percentage,0.470987621488167
Subtype Historical Average,2015/2016,42,HHS Region 1,Season onset,0.529012378511833
Subtype Historical Average,2015/2016,42,HHS Region 1,Season peak week,0.529012378511833
Subtype Historical Average,2015/2016,42,HHS Region 1,Season peak percentage,0.529012378511833
Historical Average,2016/2017,42,HHS Region 1,Season onset,0.49999403126912
Historical Average,2016/2017,42,HHS Region 1,Season peak week,0.49999403126912
Historical Average,2016/2017,42,HHS Region 1,Season peak percentage,0.49999403126912
Subtype Historical Average,2016/2017,42,HHS Region 1,Season onset,0.50000596873088
Subtype Historical Average,2016/2017,42,HHS Region 1,Season peak week,0.50000596873088
Subtype Historical Average,2016/2017,42,HHS Region 1,Season peak percentage,0.50000596873088
Historical Average,2017/2018,42,HHS Region 1,Season onset,3.44277077849077e-06
Historical Average,2017/2018,42,HHS Region 1,Season peak week,3.44277077849077e-06
Historical Average,2017/2018,42,HHS Region 1,Season peak percentage,3.44277077849077e-06
Subtype Historical Average,2017/2018,42,HHS Region 1,Season onset,0.999996557229222
Subtype Historical Average,2017/2018,42,HHS Region 1,Season peak week,0.999996557229222
Subtype Historical Average,2017/2018,42,HHS Region 1,Season peak percentage,0.999996557229222
Historical Average,2010/2011,43,HHS Region 1,Season onset,0.283924447035554
Historical Average,2010/2011,43,HHS Region 1,Season peak week,0.283924447035554
Historical Average,2010/2011,43,HHS Region 1,Season peak percentage,0.283924447035554
Subtype Historical Average,2010/2011,43,HHS Region 1,Season onset,0.716075552964446
Subtype Historical Average,2010/2011,43,HHS Region 1,Season peak week,0.716075552964446
Subtype Historical Average,2010/2011,43,HHS Region 1,Season peak percentage,0.716075552964446
Historical Average,2011/2012,43,HHS Region 1,Season onset,0.305857389311644
Historical Average,2011/2012,43,HHS Region 1,Season peak week,0.305857389311644
Historical Average,2011/2012,43,HHS Region 1,Season peak percentage,0.305857389311644
Subtype Historical Average,2011/2012,43,HHS Region 1,Season onset,0.694142610688356
Subtype Historical Average,2011/2012,43,HHS Region 1,Season peak week,0.694142610688356
Subtype Historical Average,2011/2012,43,HHS Region 1,Season peak percentage,0.694142610688356
Historical Average,2012/2013,43,HHS Region 1,Season onset,0.366691903230116
Historical Average,2012/2013,43,HHS Region 1,Season peak week,0.366691903230116
Historical Average,2012/2013,43,HHS Region 1,Season peak percentage,0.366691903230116
Subtype Historical Average,2012/2013,43,HHS Region 1,Season onset,0.633308096769884
Subtype Historical Average,2012/2013,43,HHS Region 1,Season peak week,0.633308096769884
Subtype Historical Average,2012/2013,43,HHS Region 1,Season peak percentage,0.633308096769884
Historical Average,2013/2014,43,HHS Region 1,Season onset,0.611148516179025
Historical Average,2013/2014,43,HHS Region 1,Season peak week,0.611148516179025
Historical Average,2013/2014,43,HHS Region 1,Season peak percentage,0.611148516179025
Subtype Historical Average,2013/2014,43,HHS Region 1,Season onset,0.388851483820975
Subtype Historical Average,2013/2014,43,HHS Region 1,Season peak week,0.388851483820975
Subtype Historical Average,2013/2014,43,HHS Region 1,Season peak percentage,0.388851483820975
Historical Average,2014/2015,43,HHS Region 1,Season onset,0.541567554998513
Historical Average,2014/2015,43,HHS Region 1,Season peak week,0.541567554998513
Historical Average,2014/2015,43,HHS Region 1,Season peak percentage,0.541567554998513
Subtype Historical Average,2014/2015,43,HHS Region 1,Season onset,0.458432445001488
Subtype Historical Average,2014/2015,43,HHS Region 1,Season peak week,0.458432445001488
Subtype Historical Average,2014/2015,43,HHS Region 1,Season peak percentage,0.458432445001488
Historical Average,2015/2016,43,HHS Region 1,Season onset,0.305246688467479
Historical Average,2015/2016,43,HHS Region 1,Season peak week,0.305246688467479
Historical Average,2015/2016,43,HHS Region 1,Season peak percentage,0.305246688467479
Subtype Historical Average,2015/2016,43,HHS Region 1,Season onset,0.694753311532521
Subtype Historical Average,2015/2016,43,HHS Region 1,Season peak week,0.694753311532521
Subtype Historical Average,2015/2016,43,HHS Region 1,Season peak percentage,0.694753311532521
Historical Average,2016/2017,43,HHS Region 1,Season onset,0.324167634430467
Historical Average,2016/2017,43,HHS Region 1,Season peak week,0.324167634430467
Historical Average,2016/2017,43,HHS Region 1,Season peak percentage,0.324167634430467
Subtype Historical Average,2016/2017,43,HHS Region 1,Season onset,0.675832365569533
Subtype Historical Average,2016/2017,43,HHS Region 1,Season peak week,0.675832365569533
Subtype Historical Average,2016/2017,43,HHS Region 1,Season peak percentage,0.675832365569533
Historical Average,2017/2018,43,HHS Region 1,Season onset,1.76558307145493e-06
Historical Average,2017/2018,43,HHS Region 1,Season peak week,1.76558307145493e-06
Historical Average,2017/2018,43,HHS Region 1,Season peak percentage,1.76558307145493e-06
Subtype Historical Average,2017/2018,43,HHS Region 1,Season onset,0.999998234416929
Subtype Historical Average,2017/2018,43,HHS Region 1,Season peak week,0.999998234416929
Subtype Historical Average,2017/2018,43,HHS Region 1,Season peak percentage,0.999998234416929
Historical Average,2010/2011,44,HHS Region 1,Season onset,0.295108946417978
Historical Average,2010/2011,44,HHS Region 1,Season peak week,0.295108946417978
Historical Average,2010/2011,44,HHS Region 1,Season peak percentage,0.295108946417978
Subtype Historical Average,2010/2011,44,HHS Region 1,Season onset,0.704891053582022
Subtype Historical Average,2010/2011,44,HHS Region 1,Season peak week,0.704891053582022
Subtype Historical Average,2010/2011,44,HHS Region 1,Season peak percentage,0.704891053582022
Historical Average,2011/2012,44,HHS Region 1,Season onset,0.322996361111159
Historical Average,2011/2012,44,HHS Region 1,Season peak week,0.322996361111159
Historical Average,2011/2012,44,HHS Region 1,Season peak percentage,0.322996361111159
Subtype Historical Average,2011/2012,44,HHS Region 1,Season onset,0.677003638888841
Subtype Historical Average,2011/2012,44,HHS Region 1,Season peak week,0.677003638888841
Subtype Historical Average,2011/2012,44,HHS Region 1,Season peak percentage,0.677003638888841
Historical Average,2012/2013,44,HHS Region 1,Season onset,0.386793725034721
Historical Average,2012/2013,44,HHS Region 1,Season peak week,0.386793725034721
Historical Average,2012/2013,44,HHS Region 1,Season peak percentage,0.386793725034721
Subtype Historical Average,2012/2013,44,HHS Region 1,Season onset,0.613206274965279
Subtype Historical Average,2012/2013,44,HHS Region 1,Season peak week,0.613206274965279
Subtype Historical Average,2012/2013,44,HHS Region 1,Season peak percentage,0.613206274965279
Historical Average,2013/2014,44,HHS Region 1,Season onset,0.614975115349644
Historical Average,2013/2014,44,HHS Region 1,Season peak week,0.614975115349644
Historical Average,2013/2014,44,HHS Region 1,Season peak percentage,0.614975115349644
Subtype Historical Average,2013/2014,44,HHS Region 1,Season onset,0.385024884650356
Subtype Historical Average,2013/2014,44,HHS Region 1,Season peak week,0.385024884650356
Subtype Historical Average,2013/2014,44,HHS Region 1,Season peak percentage,0.385024884650356
Historical Average,2014/2015,44,HHS Region 1,Season onset,0.575590402589141
Historical Average,2014/2015,44,HHS Region 1,Season peak week,0.575590402589141
Historical Average,2014/2015,44,HHS Region 1,Season peak percentage,0.575590402589141
Subtype Historical Average,2014/2015,44,HHS Region 1,Season onset,0.424409597410859
Subtype Historical Average,2014/2015,44,HHS Region 1,Season peak week,0.424409597410859
Subtype Historical Average,2014/2015,44,HHS Region 1,Season peak percentage,0.424409597410859
Historical Average,2015/2016,44,HHS Region 1,Season onset,0.321798258366208
Historical Average,2015/2016,44,HHS Region 1,Season peak week,0.321798258366208
Historical Average,2015/2016,44,HHS Region 1,Season peak percentage,0.321798258366208
Subtype Historical Average,2015/2016,44,HHS Region 1,Season onset,0.678201741633792
Subtype Historical Average,2015/2016,44,HHS Region 1,Season peak week,0.678201741633792
Subtype Historical Average,2015/2016,44,HHS Region 1,Season peak percentage,0.678201741633792
Historical Average,2016/2017,44,HHS Region 1,Season onset,0.341689216979384
Historical Average,2016/2017,44,HHS Region 1,Season peak week,0.341689216979384
Historical Average,2016/2017,44,HHS Region 1,Season peak percentage,0.341689216979384
Subtype Historical Average,2016/2017,44,HHS Region 1,Season onset,0.658310783020616
Subtype Historical Average,2016/2017,44,HHS Region 1,Season peak week,0.658310783020616
Subtype Historical Average,2016/2017,44,HHS Region 1,Season peak percentage,0.658310783020616
Historical Average,2017/2018,44,HHS Region 1,Season onset,1.89351342893134e-06
Historical Average,2017/2018,44,HHS Region 1,Season peak week,1.89351342893134e-06
Historical Average,2017/2018,44,HHS Region 1,Season peak percentage,1.89351342893134e-06
Subtype Historical Average,2017/2018,44,HHS Region 1,Season onset,0.999998106486571
Subtype Historical Average,2017/2018,44,HHS Region 1,Season peak week,0.999998106486571
Subtype Historical Average,2017/2018,44,HHS Region 1,Season peak percentage,0.999998106486571
Historical Average,2010/2011,45,HHS Region 1,Season onset,0.303431382503715
Historical Average,2010/2011,45,HHS Region 1,Season peak week,0.303431382503715
Historical Average,2010/2011,45,HHS Region 1,Season peak percentage,0.303431382503715
Subtype Historical Average,2010/2011,45,HHS Region 1,Season onset,0.696568617496285
Subtype Historical Average,2010/2011,45,HHS Region 1,Season peak week,0.696568617496285
Subtype Historical Average,2010/2011,45,HHS Region 1,Season peak percentage,0.696568617496285
Historical Average,2011/2012,45,HHS Region 1,Season onset,0.321641527792155
Historical Average,2011/2012,45,HHS Region 1,Season peak week,0.321641527792155
Historical Average,2011/2012,45,HHS Region 1,Season peak percentage,0.321641527792155
Subtype Historical Average,2011/2012,45,HHS Region 1,Season onset,0.678358472207845
Subtype Historical Average,2011/2012,45,HHS Region 1,Season peak week,0.678358472207845
Subtype Historical Average,2011/2012,45,HHS Region 1,Season peak percentage,0.678358472207845
Historical Average,2012/2013,45,HHS Region 1,Season onset,0.385909048634344
Historical Average,2012/2013,45,HHS Region 1,Season peak week,0.385909048634344
Historical Average,2012/2013,45,HHS Region 1,Season peak percentage,0.385909048634344
Subtype Historical Average,2012/2013,45,HHS Region 1,Season onset,0.614090951365656
Subtype Historical Average,2012/2013,45,HHS Region 1,Season peak week,0.614090951365656
Subtype Historical Average,2012/2013,45,HHS Region 1,Season peak percentage,0.614090951365656
Historical Average,2013/2014,45,HHS Region 1,Season onset,0.592518182071922
Historical Average,2013/2014,45,HHS Region 1,Season peak week,0.592518182071922
Historical Average,2013/2014,45,HHS Region 1,Season peak percentage,0.592518182071922
Subtype Historical Average,2013/2014,45,HHS Region 1,Season onset,0.407481817928078
Subtype Historical Average,2013/2014,45,HHS Region 1,Season peak week,0.407481817928078
Subtype Historical Average,2013/2014,45,HHS Region 1,Season peak percentage,0.407481817928078
Historical Average,2014/2015,45,HHS Region 1,Season onset,0.58211353841935
Historical Average,2014/2015,45,HHS Region 1,Season peak week,0.58211353841935
Historical Average,2014/2015,45,HHS Region 1,Season peak percentage,0.58211353841935
Subtype Historical Average,2014/2015,45,HHS Region 1,Season onset,0.41788646158065
Subtype Historical Average,2014/2015,45,HHS Region 1,Season peak week,0.41788646158065
Subtype Historical Average,2014/2015,45,HHS Region 1,Season peak percentage,0.41788646158065
Historical Average,2015/2016,45,HHS Region 1,Season onset,0.320473627961111
Historical Average,2015/2016,45,HHS Region 1,Season peak week,0.320473627961111
Historical Average,2015/2016,45,HHS Region 1,Season peak percentage,0.320473627961111
Subtype Historical Average,2015/2016,45,HHS Region 1,Season onset,0.679526372038889
Subtype Historical Average,2015/2016,45,HHS Region 1,Season peak week,0.679526372038889
Subtype Historical Average,2015/2016,45,HHS Region 1,Season peak percentage,0.679526372038889
Historical Average,2016/2017,45,HHS Region 1,Season onset,0.34047472374025
Historical Average,2016/2017,45,HHS Region 1,Season peak week,0.34047472374025
Historical Average,2016/2017,45,HHS Region 1,Season peak percentage,0.34047472374025
Subtype Historical Average,2016/2017,45,HHS Region 1,Season onset,0.65952527625975
Subtype Historical Average,2016/2017,45,HHS Region 1,Season peak week,0.65952527625975
Subtype Historical Average,2016/2017,45,HHS Region 1,Season peak percentage,0.65952527625975
Historical Average,2017/2018,45,HHS Region 1,Season onset,1.93941644154999e-06
Historical Average,2017/2018,45,HHS Region 1,Season peak week,1.93941644154999e-06
Historical Average,2017/2018,45,HHS Region 1,Season peak percentage,1.93941644154999e-06
Subtype Historical Average,2017/2018,45,HHS Region 1,Season onset,0.999998060583558
Subtype Historical Average,2017/2018,45,HHS Region 1,Season peak week,0.999998060583558
Subtype Historical Average,2017/2018,45,HHS Region 1,Season peak percentage,0.999998060583558
Historical Average,2010/2011,46,HHS Region 1,Season onset,0.302721615233988
Historical Average,2010/2011,46,HHS Region 1,Season peak week,0.302721615233988
Historical Average,2010/2011,46,HHS Region 1,Season peak percentage,0.302721615233988
Subtype Historical Average,2010/2011,46,HHS Region 1,Season onset,0.697278384766012
Subtype Historical Average,2010/2011,46,HHS Region 1,Season peak week,0.697278384766012
Subtype Historical Average,2010/2011,46,HHS Region 1,Season peak percentage,0.697278384766012
Historical Average,2011/2012,46,HHS Region 1,Season onset,0.32939616572881
Historical Average,2011/2012,46,HHS Region 1,Season peak week,0.32939616572881
Historical Average,2011/2012,46,HHS Region 1,Season peak percentage,0.32939616572881
Subtype Historical Average,2011/2012,46,HHS Region 1,Season onset,0.67060383427119
Subtype Historical Average,2011/2012,46,HHS Region 1,Season peak week,0.67060383427119
Subtype Historical Average,2011/2012,46,HHS Region 1,Season peak percentage,0.67060383427119
Historical Average,2012/2013,46,HHS Region 1,Season onset,0.394622363913481
Historical Average,2012/2013,46,HHS Region 1,Season peak week,0.394622363913481
Historical Average,2012/2013,46,HHS Region 1,Season peak percentage,0.394622363913481
Subtype Historical Average,2012/2013,46,HHS Region 1,Season onset,0.605377636086519
Subtype Historical Average,2012/2013,46,HHS Region 1,Season peak week,0.605377636086519
Subtype Historical Average,2012/2013,46,HHS Region 1,Season peak percentage,0.605377636086519
Historical Average,2013/2014,46,HHS Region 1,Season onset,0.604732182864804
Historical Average,2013/2014,46,HHS Region 1,Season peak week,0.604732182864804
Historical Average,2013/2014,46,HHS Region 1,Season peak percentage,0.604732182864804
Subtype Historical Average,2013/2014,46,HHS Region 1,Season onset,0.395267817135196
Subtype Historical Average,2013/2014,46,HHS Region 1,Season peak week,0.395267817135196
Subtype Historical Average,2013/2014,46,HHS Region 1,Season peak percentage,0.395267817135196
Historical Average,2014/2015,46,HHS Region 1,Season onset,0.595255949181003
Historical Average,2014/2015,46,HHS Region 1,Season peak week,0.595255949181003
Historical Average,2014/2015,46,HHS Region 1,Season peak percentage,0.595255949181003
Subtype Historical Average,2014/2015,46,HHS Region 1,Season onset,0.404744050818997
Subtype Historical Average,2014/2015,46,HHS Region 1,Season peak week,0.404744050818997
Subtype Historical Average,2014/2015,46,HHS Region 1,Season peak percentage,0.404744050818997
Historical Average,2015/2016,46,HHS Region 1,Season onset,0.328024574968302
Historical Average,2015/2016,46,HHS Region 1,Season peak week,0.328024574968302
Historical Average,2015/2016,46,HHS Region 1,Season peak percentage,0.328024574968302
Subtype Historical Average,2015/2016,46,HHS Region 1,Season onset,0.671975425031698
Subtype Historical Average,2015/2016,46,HHS Region 1,Season peak week,0.671975425031698
Subtype Historical Average,2015/2016,46,HHS Region 1,Season peak percentage,0.671975425031698
Historical Average,2016/2017,46,HHS Region 1,Season onset,0.348382633269825
Historical Average,2016/2017,46,HHS Region 1,Season peak week,0.348382633269825
Historical Average,2016/2017,46,HHS Region 1,Season peak percentage,0.348382633269825
Subtype Historical Average,2016/2017,46,HHS Region 1,Season onset,0.651617366730175
Subtype Historical Average,2016/2017,46,HHS Region 1,Season peak week,0.651617366730175
Subtype Historical Average,2016/2017,46,HHS Region 1,Season peak percentage,0.651617366730175
Historical Average,2017/2018,46,HHS Region 1,Season onset,1.93168654024794e-06
Historical Average,2017/2018,46,HHS Region 1,Season peak week,1.93168654024794e-06
Historical Average,2017/2018,46,HHS Region 1,Season peak percentage,1.93168654024794e-06
Subtype Historical Average,2017/2018,46,HHS Region 1,Season onset,0.99999806831346
Subtype Historical Average,2017/2018,46,HHS Region 1,Season peak week,0.99999806831346
Subtype Historical Average,2017/2018,46,HHS Region 1,Season peak percentage,0.99999806831346
Historical Average,2010/2011,47,HHS Region 1,Season onset,0.306095645404777
Historical Average,2010/2011,47,HHS Region 1,Season peak week,0.306095645404777
Historical Average,2010/2011,47,HHS Region 1,Season peak percentage,0.306095645404777
Subtype Historical Average,2010/2011,47,HHS Region 1,Season onset,0.693904354595223
Subtype Historical Average,2010/2011,47,HHS Region 1,Season peak week,0.693904354595223
Subtype Historical Average,2010/2011,47,HHS Region 1,Season peak percentage,0.693904354595223
Historical Average,2011/2012,47,HHS Region 1,Season onset,0.319471844908705
Historical Average,2011/2012,47,HHS Region 1,Season peak week,0.319471844908705
Historical Average,2011/2012,47,HHS Region 1,Season peak percentage,0.319471844908705
Subtype Historical Average,2011/2012,47,HHS Region 1,Season onset,0.680528155091295
Subtype Historical Average,2011/2012,47,HHS Region 1,Season peak week,0.680528155091295
Subtype Historical Average,2011/2012,47,HHS Region 1,Season peak percentage,0.680528155091295
Historical Average,2012/2013,47,HHS Region 1,Season onset,0.405673350237873
Historical Average,2012/2013,47,HHS Region 1,Season peak week,0.405673350237873
Historical Average,2012/2013,47,HHS Region 1,Season peak percentage,0.405673350237873
Subtype Historical Average,2012/2013,47,HHS Region 1,Season onset,0.594326649762127
Subtype Historical Average,2012/2013,47,HHS Region 1,Season peak week,0.594326649762127
Subtype Historical Average,2012/2013,47,HHS Region 1,Season peak percentage,0.594326649762127
Historical Average,2013/2014,47,HHS Region 1,Season onset,0.657617117395912
Historical Average,2013/2014,47,HHS Region 1,Season peak week,0.657617117395912
Historical Average,2013/2014,47,HHS Region 1,Season peak percentage,0.657617117395912
Subtype Historical Average,2013/2014,47,HHS Region 1,Season onset,0.342382882604088
Subtype Historical Average,2013/2014,47,HHS Region 1,Season peak week,0.342382882604088
Subtype Historical Average,2013/2014,47,HHS Region 1,Season peak percentage,0.342382882604088
Historical Average,2014/2015,47,HHS Region 1,Season onset,0.623072512113598
Historical Average,2014/2015,47,HHS Region 1,Season peak week,0.623072512113598
Historical Average,2014/2015,47,HHS Region 1,Season peak percentage,0.623072512113598
