component_model_id,season,Model Week,location,target,weight
Subtype Historical Average,2012/2013,43,HHS Region 3,4 wk ahead,0.994854912211543
Historical Average,2013/2014,43,HHS Region 3,4 wk ahead,0.99992845659113
Subtype Historical Average,2013/2014,43,HHS Region 3,4 wk ahead,7.15434088698994e-05
Historical Average,2014/2015,43,HHS Region 3,4 wk ahead,0.999843635709376
Subtype Historical Average,2014/2015,43,HHS Region 3,4 wk ahead,0.000156364290624308
Historical Average,2015/2016,43,HHS Region 3,4 wk ahead,0.000143542230166516
Subtype Historical Average,2015/2016,43,HHS Region 3,4 wk ahead,0.999856457769833
Historical Average,2016/2017,43,HHS Region 3,4 wk ahead,0.00383179094808522
Subtype Historical Average,2016/2017,43,HHS Region 3,4 wk ahead,0.996168209051915
Historical Average,2017/2018,43,HHS Region 3,4 wk ahead,0.000214934602252354
Subtype Historical Average,2017/2018,43,HHS Region 3,4 wk ahead,0.999785065397748
Historical Average,2010/2011,44,HHS Region 3,4 wk ahead,0.999980033567225
Subtype Historical Average,2010/2011,44,HHS Region 3,4 wk ahead,1.99664327751712e-05
Historical Average,2011/2012,44,HHS Region 3,4 wk ahead,0.999971800483704
Subtype Historical Average,2011/2012,44,HHS Region 3,4 wk ahead,2.81995162957714e-05
Historical Average,2012/2013,44,HHS Region 3,4 wk ahead,0.999983222198606
Subtype Historical Average,2012/2013,44,HHS Region 3,4 wk ahead,1.67778013943987e-05
Historical Average,2013/2014,44,HHS Region 3,4 wk ahead,0.999997236797931
Subtype Historical Average,2013/2014,44,HHS Region 3,4 wk ahead,2.76320206890137e-06
Historical Average,2014/2015,44,HHS Region 3,4 wk ahead,0.999992402991035
Subtype Historical Average,2014/2015,44,HHS Region 3,4 wk ahead,7.59700896498947e-06
Historical Average,2015/2016,44,HHS Region 3,4 wk ahead,0.999996153090518
Subtype Historical Average,2015/2016,44,HHS Region 3,4 wk ahead,3.84690948208732e-06
Historical Average,2016/2017,44,HHS Region 3,4 wk ahead,0.999995596246509
Subtype Historical Average,2016/2017,44,HHS Region 3,4 wk ahead,4.40375349095342e-06
Historical Average,2017/2018,44,HHS Region 3,4 wk ahead,0.999994780947308
Subtype Historical Average,2017/2018,44,HHS Region 3,4 wk ahead,5.21905269168892e-06
Historical Average,2010/2011,45,HHS Region 3,4 wk ahead,0.999611553735139
Subtype Historical Average,2010/2011,45,HHS Region 3,4 wk ahead,0.000388446264860976
Historical Average,2011/2012,45,HHS Region 3,4 wk ahead,0.00608373126240721
Subtype Historical Average,2011/2012,45,HHS Region 3,4 wk ahead,0.993916268737593
Historical Average,2012/2013,45,HHS Region 3,4 wk ahead,0.0075125973137278
Subtype Historical Average,2012/2013,45,HHS Region 3,4 wk ahead,0.992487402686272
Historical Average,2013/2014,45,HHS Region 3,4 wk ahead,0.999990214269251
Subtype Historical Average,2013/2014,45,HHS Region 3,4 wk ahead,9.78573074863083e-06
Historical Average,2014/2015,45,HHS Region 3,4 wk ahead,0.999887501763696
Subtype Historical Average,2014/2015,45,HHS Region 3,4 wk ahead,0.000112498236304113
Historical Average,2015/2016,45,HHS Region 3,4 wk ahead,0.999870960278284
Subtype Historical Average,2015/2016,45,HHS Region 3,4 wk ahead,0.000129039721715806
Historical Average,2016/2017,45,HHS Region 3,4 wk ahead,0.999899932991575
Subtype Historical Average,2016/2017,45,HHS Region 3,4 wk ahead,0.000100067008424783
Historical Average,2017/2018,45,HHS Region 3,4 wk ahead,0.995451439173255
Subtype Historical Average,2017/2018,45,HHS Region 3,4 wk ahead,0.0045485608267451
Historical Average,2010/2011,46,HHS Region 3,4 wk ahead,1.18461673822703e-06
Subtype Historical Average,2010/2011,46,HHS Region 3,4 wk ahead,0.999998815383262
Historical Average,2011/2012,46,HHS Region 3,4 wk ahead,6.81511013657048e-07
Subtype Historical Average,2011/2012,46,HHS Region 3,4 wk ahead,0.999999318488986
Historical Average,2012/2013,46,HHS Region 3,4 wk ahead,4.38429549905084e-06
Subtype Historical Average,2012/2013,46,HHS Region 3,4 wk ahead,0.999995615704501
Historical Average,2013/2014,46,HHS Region 3,4 wk ahead,2.69942136719355e-06
Subtype Historical Average,2013/2014,46,HHS Region 3,4 wk ahead,0.999997300578633
Historical Average,2014/2015,46,HHS Region 3,4 wk ahead,7.97178228713755e-06
Subtype Historical Average,2014/2015,46,HHS Region 3,4 wk ahead,0.999992028217713
Historical Average,2015/2016,46,HHS Region 3,4 wk ahead,1.50772485004431e-06
Subtype Historical Average,2015/2016,46,HHS Region 3,4 wk ahead,0.99999849227515
Historical Average,2016/2017,46,HHS Region 3,4 wk ahead,1.63471059409614e-06
Subtype Historical Average,2016/2017,46,HHS Region 3,4 wk ahead,0.999998365289406
Historical Average,2017/2018,46,HHS Region 3,4 wk ahead,1.36054050248424e-06
Subtype Historical Average,2017/2018,46,HHS Region 3,4 wk ahead,0.999998639459498
Historical Average,2010/2011,47,HHS Region 3,4 wk ahead,1.03291140147627e-06
Subtype Historical Average,2010/2011,47,HHS Region 3,4 wk ahead,0.999998967088598
Historical Average,2011/2012,47,HHS Region 3,4 wk ahead,8.33681124345065e-07
Subtype Historical Average,2011/2012,47,HHS Region 3,4 wk ahead,0.999999166318876
Historical Average,2012/2013,47,HHS Region 3,4 wk ahead,1.43484839106165e-06
Subtype Historical Average,2012/2013,47,HHS Region 3,4 wk ahead,0.999998565151609
Historical Average,2013/2014,47,HHS Region 3,4 wk ahead,1.5670162433441e-06
Subtype Historical Average,2013/2014,47,HHS Region 3,4 wk ahead,0.999998432983757
Historical Average,2014/2015,47,HHS Region 3,4 wk ahead,1.00882658616991e-05
Subtype Historical Average,2014/2015,47,HHS Region 3,4 wk ahead,0.999989911734138
Historical Average,2015/2016,47,HHS Region 3,4 wk ahead,1.07728131753039e-06
Subtype Historical Average,2015/2016,47,HHS Region 3,4 wk ahead,0.999998922718682
Historical Average,2016/2017,47,HHS Region 3,4 wk ahead,1.08445346862228e-06
Subtype Historical Average,2016/2017,47,HHS Region 3,4 wk ahead,0.999998915546531
Historical Average,2017/2018,47,HHS Region 3,4 wk ahead,8.46798280265379e-07
Subtype Historical Average,2017/2018,47,HHS Region 3,4 wk ahead,0.99999915320172
Historical Average,2010/2011,48,HHS Region 3,4 wk ahead,6.10495473147381e-07
Subtype Historical Average,2010/2011,48,HHS Region 3,4 wk ahead,0.999999389504527
Historical Average,2011/2012,48,HHS Region 3,4 wk ahead,5.70299608927696e-07
Subtype Historical Average,2011/2012,48,HHS Region 3,4 wk ahead,0.999999429700391
Historical Average,2012/2013,48,HHS Region 3,4 wk ahead,1.40986924653241e-06
Subtype Historical Average,2012/2013,48,HHS Region 3,4 wk ahead,0.999998590130754
Historical Average,2013/2014,48,HHS Region 3,4 wk ahead,9.64174815970424e-07
Subtype Historical Average,2013/2014,48,HHS Region 3,4 wk ahead,0.999999035825184
Historical Average,2014/2015,48,HHS Region 3,4 wk ahead,2.86503310764394e-06
Subtype Historical Average,2014/2015,48,HHS Region 3,4 wk ahead,0.999997134966892
Historical Average,2015/2016,48,HHS Region 3,4 wk ahead,6.42060362425707e-07
Subtype Historical Average,2015/2016,48,HHS Region 3,4 wk ahead,0.999999357939638
Historical Average,2016/2017,48,HHS Region 3,4 wk ahead,6.33142317039372e-07
Subtype Historical Average,2016/2017,48,HHS Region 3,4 wk ahead,0.999999366857683
Historical Average,2017/2018,48,HHS Region 3,4 wk ahead,5.80833956244466e-07
Subtype Historical Average,2017/2018,48,HHS Region 3,4 wk ahead,0.999999419166044
Historical Average,2010/2011,49,HHS Region 3,4 wk ahead,1.08161094105326e-06
Subtype Historical Average,2010/2011,49,HHS Region 3,4 wk ahead,0.999998918389059
Historical Average,2011/2012,49,HHS Region 3,4 wk ahead,5.86758204340831e-07
Subtype Historical Average,2011/2012,49,HHS Region 3,4 wk ahead,0.999999413241796
Historical Average,2012/2013,49,HHS Region 3,4 wk ahead,5.84299813899993e-06
Subtype Historical Average,2012/2013,49,HHS Region 3,4 wk ahead,0.999994157001861
Historical Average,2013/2014,49,HHS Region 3,4 wk ahead,2.41373496812168e-06
Subtype Historical Average,2013/2014,49,HHS Region 3,4 wk ahead,0.999997586265032
Historical Average,2014/2015,49,HHS Region 3,4 wk ahead,0.497927989641903
Subtype Historical Average,2014/2015,49,HHS Region 3,4 wk ahead,0.502072010358097
Historical Average,2015/2016,49,HHS Region 3,4 wk ahead,2.12296542770562e-06
Subtype Historical Average,2015/2016,49,HHS Region 3,4 wk ahead,0.999997877034572
Historical Average,2016/2017,49,HHS Region 3,4 wk ahead,2.10400962332969e-06
Subtype Historical Average,2016/2017,49,HHS Region 3,4 wk ahead,0.999997895990377
Historical Average,2017/2018,49,HHS Region 3,4 wk ahead,1.58285923934644e-06
Subtype Historical Average,2017/2018,49,HHS Region 3,4 wk ahead,0.999998417140761
Historical Average,2010/2011,50,HHS Region 3,4 wk ahead,2.65211756106782e-06
Subtype Historical Average,2010/2011,50,HHS Region 3,4 wk ahead,0.999997347882439
Historical Average,2011/2012,50,HHS Region 3,4 wk ahead,1.37953856192458e-06
Subtype Historical Average,2011/2012,50,HHS Region 3,4 wk ahead,0.999998620461438
Historical Average,2012/2013,50,HHS Region 3,4 wk ahead,6.39064953441305e-06
Subtype Historical Average,2012/2013,50,HHS Region 3,4 wk ahead,0.999993609350466
Historical Average,2013/2014,50,HHS Region 3,4 wk ahead,4.5644485193956e-06
Subtype Historical Average,2013/2014,50,HHS Region 3,4 wk ahead,0.999995435551481
Historical Average,2014/2015,50,HHS Region 3,4 wk ahead,0.000116154137279942
Subtype Historical Average,2014/2015,50,HHS Region 3,4 wk ahead,0.99988384586272
Historical Average,2015/2016,50,HHS Region 3,4 wk ahead,3.02315322323768e-06
Subtype Historical Average,2015/2016,50,HHS Region 3,4 wk ahead,0.999996976846777
Historical Average,2016/2017,50,HHS Region 3,4 wk ahead,2.90609299881772e-06
Subtype Historical Average,2016/2017,50,HHS Region 3,4 wk ahead,0.999997093907001
Historical Average,2017/2018,50,HHS Region 3,4 wk ahead,1.74912841663825e-06
Subtype Historical Average,2017/2018,50,HHS Region 3,4 wk ahead,0.999998250871583
Historical Average,2010/2011,51,HHS Region 3,4 wk ahead,0.853683075230108
Subtype Historical Average,2010/2011,51,HHS Region 3,4 wk ahead,0.146316924769892
Historical Average,2011/2012,51,HHS Region 3,4 wk ahead,1.5687560620584e-05
Subtype Historical Average,2011/2012,51,HHS Region 3,4 wk ahead,0.999984312439379
Historical Average,2012/2013,51,HHS Region 3,4 wk ahead,0.687623466145705
Subtype Historical Average,2012/2013,51,HHS Region 3,4 wk ahead,0.312376533854295
Historical Average,2013/2014,51,HHS Region 3,4 wk ahead,0.453170092043925
Subtype Historical Average,2013/2014,51,HHS Region 3,4 wk ahead,0.546829907956074
Historical Average,2014/2015,51,HHS Region 3,4 wk ahead,0.999905109794746
Subtype Historical Average,2014/2015,51,HHS Region 3,4 wk ahead,9.48902052544219e-05
Historical Average,2015/2016,51,HHS Region 3,4 wk ahead,0.302087206326121
Subtype Historical Average,2015/2016,51,HHS Region 3,4 wk ahead,0.697912793673879
Historical Average,2016/2017,51,HHS Region 3,4 wk ahead,0.222633314727668
Subtype Historical Average,2016/2017,51,HHS Region 3,4 wk ahead,0.777366685272332
Historical Average,2017/2018,51,HHS Region 3,4 wk ahead,3.09318569342301e-05
Subtype Historical Average,2017/2018,51,HHS Region 3,4 wk ahead,0.999969068143066
Historical Average,2010/2011,52,HHS Region 3,4 wk ahead,0.999996415928613
Subtype Historical Average,2010/2011,52,HHS Region 3,4 wk ahead,3.58407138718997e-06
Historical Average,2011/2012,52,HHS Region 3,4 wk ahead,0.999913581335257
Subtype Historical Average,2011/2012,52,HHS Region 3,4 wk ahead,8.64186647434522e-05
Historical Average,2012/2013,52,HHS Region 3,4 wk ahead,0.99999614285601
Subtype Historical Average,2012/2013,52,HHS Region 3,4 wk ahead,3.85714399026002e-06
Historical Average,2013/2014,52,HHS Region 3,4 wk ahead,0.999997504630109
Subtype Historical Average,2013/2014,52,HHS Region 3,4 wk ahead,2.49536989058205e-06
Historical Average,2014/2015,52,HHS Region 3,4 wk ahead,0.999998383059642
Subtype Historical Average,2014/2015,52,HHS Region 3,4 wk ahead,1.61694035849445e-06
Historical Average,2015/2016,52,HHS Region 3,4 wk ahead,0.999997005892511
Subtype Historical Average,2015/2016,52,HHS Region 3,4 wk ahead,2.9941074890933e-06
Historical Average,2016/2017,52,HHS Region 3,4 wk ahead,0.999995710245736
Subtype Historical Average,2016/2017,52,HHS Region 3,4 wk ahead,4.28975426406191e-06
Historical Average,2017/2018,52,HHS Region 3,4 wk ahead,0.458220709007691
Subtype Historical Average,2017/2018,52,HHS Region 3,4 wk ahead,0.541779290992309
Historical Average,2010/2011,53,HHS Region 3,4 wk ahead,0.999993224894941
Subtype Historical Average,2010/2011,53,HHS Region 3,4 wk ahead,6.77510505847757e-06
Historical Average,2011/2012,53,HHS Region 3,4 wk ahead,0.999825846914571
Subtype Historical Average,2011/2012,53,HHS Region 3,4 wk ahead,0.0001741530854293
Historical Average,2012/2013,53,HHS Region 3,4 wk ahead,0.99815994613558
Subtype Historical Average,2012/2013,53,HHS Region 3,4 wk ahead,0.00184005386442048
Historical Average,2013/2014,53,HHS Region 3,4 wk ahead,0.99999593846874
Subtype Historical Average,2013/2014,53,HHS Region 3,4 wk ahead,4.06153125987397e-06
Historical Average,2014/2015,53,HHS Region 3,4 wk ahead,0.999948886217741
Subtype Historical Average,2014/2015,53,HHS Region 3,4 wk ahead,5.11137822586436e-05
Historical Average,2015/2016,53,HHS Region 3,4 wk ahead,0.99997757250287
Subtype Historical Average,2015/2016,53,HHS Region 3,4 wk ahead,2.24274971303765e-05
Historical Average,2016/2017,53,HHS Region 3,4 wk ahead,0.999938883430557
Subtype Historical Average,2016/2017,53,HHS Region 3,4 wk ahead,6.11165694426632e-05
Historical Average,2017/2018,53,HHS Region 3,4 wk ahead,3.2952562392498e-05
Subtype Historical Average,2017/2018,53,HHS Region 3,4 wk ahead,0.999967047437607
Historical Average,2010/2011,54,HHS Region 3,4 wk ahead,0.999995692407952
Subtype Historical Average,2010/2011,54,HHS Region 3,4 wk ahead,4.30759204747861e-06
Historical Average,2011/2012,54,HHS Region 3,4 wk ahead,0.999996030521494
Subtype Historical Average,2011/2012,54,HHS Region 3,4 wk ahead,3.9694785063917e-06
Historical Average,2012/2013,54,HHS Region 3,4 wk ahead,0.999993376962363
Subtype Historical Average,2012/2013,54,HHS Region 3,4 wk ahead,6.62303763684465e-06
Historical Average,2013/2014,54,HHS Region 3,4 wk ahead,0.999998966125188
Subtype Historical Average,2013/2014,54,HHS Region 3,4 wk ahead,1.03387481165458e-06
Historical Average,2014/2015,54,HHS Region 3,4 wk ahead,0.999994463782961
Subtype Historical Average,2014/2015,54,HHS Region 3,4 wk ahead,5.53621703952164e-06
Historical Average,2015/2016,54,HHS Region 3,4 wk ahead,0.999996493617483
Subtype Historical Average,2015/2016,54,HHS Region 3,4 wk ahead,3.50638251743899e-06
Historical Average,2016/2017,54,HHS Region 3,4 wk ahead,0.999995957621037
Subtype Historical Average,2016/2017,54,HHS Region 3,4 wk ahead,4.04237896317122e-06
Historical Average,2017/2018,54,HHS Region 3,4 wk ahead,0.153454155026158
Subtype Historical Average,2017/2018,54,HHS Region 3,4 wk ahead,0.846545844973842
Historical Average,2010/2011,55,HHS Region 3,4 wk ahead,0.999988079552427
Subtype Historical Average,2010/2011,55,HHS Region 3,4 wk ahead,1.19204475733353e-05
Historical Average,2011/2012,55,HHS Region 3,4 wk ahead,0.999998044288618
Subtype Historical Average,2011/2012,55,HHS Region 3,4 wk ahead,1.95571138160995e-06
Historical Average,2012/2013,55,HHS Region 3,4 wk ahead,0.9999909807517
Subtype Historical Average,2012/2013,55,HHS Region 3,4 wk ahead,9.01924830047801e-06
Historical Average,2013/2014,55,HHS Region 3,4 wk ahead,0.999992891824584
Subtype Historical Average,2013/2014,55,HHS Region 3,4 wk ahead,7.10817541611072e-06
Historical Average,2014/2015,55,HHS Region 3,4 wk ahead,0.999995808150576
Subtype Historical Average,2014/2015,55,HHS Region 3,4 wk ahead,4.19184942399387e-06
Historical Average,2015/2016,55,HHS Region 3,4 wk ahead,0.999989848664149
Subtype Historical Average,2015/2016,55,HHS Region 3,4 wk ahead,1.01513358513569e-05
Historical Average,2016/2017,55,HHS Region 3,4 wk ahead,0.99999228994007
Subtype Historical Average,2016/2017,55,HHS Region 3,4 wk ahead,7.71005992986588e-06
Historical Average,2017/2018,55,HHS Region 3,4 wk ahead,6.27893008599277e-06
Subtype Historical Average,2017/2018,55,HHS Region 3,4 wk ahead,0.999993721069914
Historical Average,2010/2011,56,HHS Region 3,4 wk ahead,1.31544630822725e-05
Subtype Historical Average,2010/2011,56,HHS Region 3,4 wk ahead,0.999986845536918
Historical Average,2011/2012,56,HHS Region 3,4 wk ahead,6.09659616410851e-05
Subtype Historical Average,2011/2012,56,HHS Region 3,4 wk ahead,0.999939034038359
Historical Average,2012/2013,56,HHS Region 3,4 wk ahead,2.28701953431115e-05
Subtype Historical Average,2012/2013,56,HHS Region 3,4 wk ahead,0.999977129804657
Historical Average,2013/2014,56,HHS Region 3,4 wk ahead,1.93398876356761e-05
Subtype Historical Average,2013/2014,56,HHS Region 3,4 wk ahead,0.999980660112364
Historical Average,2014/2015,56,HHS Region 3,4 wk ahead,0.000282595346395796
Subtype Historical Average,2014/2015,56,HHS Region 3,4 wk ahead,0.999717404653604
Historical Average,2015/2016,56,HHS Region 3,4 wk ahead,1.12219408555235e-05
Subtype Historical Average,2015/2016,56,HHS Region 3,4 wk ahead,0.999988778059144
Historical Average,2016/2017,56,HHS Region 3,4 wk ahead,1.60160379926364e-05
Subtype Historical Average,2016/2017,56,HHS Region 3,4 wk ahead,0.999983983962007
Historical Average,2017/2018,56,HHS Region 3,4 wk ahead,4.70696608510865e-06
Subtype Historical Average,2017/2018,56,HHS Region 3,4 wk ahead,0.999995293033915
Historical Average,2010/2011,57,HHS Region 3,4 wk ahead,3.60401820931898e-05
Subtype Historical Average,2010/2011,57,HHS Region 3,4 wk ahead,0.999963959817907
Historical Average,2011/2012,57,HHS Region 3,4 wk ahead,2.44079616845061e-05
Subtype Historical Average,2011/2012,57,HHS Region 3,4 wk ahead,0.999975592038316
Historical Average,2012/2013,57,HHS Region 3,4 wk ahead,1.20136887980493e-05
Subtype Historical Average,2012/2013,57,HHS Region 3,4 wk ahead,0.999987986311202
Historical Average,2013/2014,57,HHS Region 3,4 wk ahead,0.99292172688424
Subtype Historical Average,2013/2014,57,HHS Region 3,4 wk ahead,0.00707827311575986
Historical Average,2014/2015,57,HHS Region 3,4 wk ahead,0.000727012220680684
Subtype Historical Average,2014/2015,57,HHS Region 3,4 wk ahead,0.999272987779319
Historical Average,2015/2016,57,HHS Region 3,4 wk ahead,3.80965007094853e-05
Subtype Historical Average,2015/2016,57,HHS Region 3,4 wk ahead,0.999961903499291
Historical Average,2016/2017,57,HHS Region 3,4 wk ahead,4.45774519850382e-05
Subtype Historical Average,2016/2017,57,HHS Region 3,4 wk ahead,0.999955422548015
Historical Average,2017/2018,57,HHS Region 3,4 wk ahead,1.48965738670862e-05
Subtype Historical Average,2017/2018,57,HHS Region 3,4 wk ahead,0.999985103426133
Historical Average,2010/2011,58,HHS Region 3,4 wk ahead,0.000233719591431411
Subtype Historical Average,2010/2011,58,HHS Region 3,4 wk ahead,0.999766280408569
Historical Average,2011/2012,58,HHS Region 3,4 wk ahead,5.67918561173245e-05
Subtype Historical Average,2011/2012,58,HHS Region 3,4 wk ahead,0.999943208143883
Historical Average,2012/2013,58,HHS Region 3,4 wk ahead,5.32604731580102e-05
Subtype Historical Average,2012/2013,58,HHS Region 3,4 wk ahead,0.999946739526842
Historical Average,2013/2014,58,HHS Region 3,4 wk ahead,0.999971026178873
Subtype Historical Average,2013/2014,58,HHS Region 3,4 wk ahead,2.89738211273543e-05
Historical Average,2014/2015,58,HHS Region 3,4 wk ahead,0.000151901227589652
Subtype Historical Average,2014/2015,58,HHS Region 3,4 wk ahead,0.99984809877241
Historical Average,2015/2016,58,HHS Region 3,4 wk ahead,8.13498545110225e-05
Subtype Historical Average,2015/2016,58,HHS Region 3,4 wk ahead,0.999918650145489
Historical Average,2016/2017,58,HHS Region 3,4 wk ahead,0.000169621862434699
Subtype Historical Average,2016/2017,58,HHS Region 3,4 wk ahead,0.999830378137565
Historical Average,2017/2018,58,HHS Region 3,4 wk ahead,4.98827030372232e-05
Subtype Historical Average,2017/2018,58,HHS Region 3,4 wk ahead,0.999950117296963
Historical Average,2010/2011,59,HHS Region 3,4 wk ahead,0.000171047393168349
Subtype Historical Average,2010/2011,59,HHS Region 3,4 wk ahead,0.999828952606832
Historical Average,2011/2012,59,HHS Region 3,4 wk ahead,2.96732045823031e-05
Subtype Historical Average,2011/2012,59,HHS Region 3,4 wk ahead,0.999970326795418
Historical Average,2012/2013,59,HHS Region 3,4 wk ahead,7.70672046446303e-06
Subtype Historical Average,2012/2013,59,HHS Region 3,4 wk ahead,0.999992293279536
Historical Average,2013/2014,59,HHS Region 3,4 wk ahead,0.999924801806198
Subtype Historical Average,2013/2014,59,HHS Region 3,4 wk ahead,7.51981938020177e-05
Historical Average,2014/2015,59,HHS Region 3,4 wk ahead,0.000378494864875626
Subtype Historical Average,2014/2015,59,HHS Region 3,4 wk ahead,0.999621505135124
Historical Average,2015/2016,59,HHS Region 3,4 wk ahead,0.000233100843073379
Subtype Historical Average,2015/2016,59,HHS Region 3,4 wk ahead,0.999766899156927
Historical Average,2016/2017,59,HHS Region 3,4 wk ahead,0.000251596849776195
Subtype Historical Average,2016/2017,59,HHS Region 3,4 wk ahead,0.999748403150224
Historical Average,2017/2018,59,HHS Region 3,4 wk ahead,5.99062510352461e-05
Subtype Historical Average,2017/2018,59,HHS Region 3,4 wk ahead,0.999940093748965
Historical Average,2010/2011,60,HHS Region 3,4 wk ahead,0.157610182910264
Subtype Historical Average,2010/2011,60,HHS Region 3,4 wk ahead,0.842389817089736
Historical Average,2011/2012,60,HHS Region 3,4 wk ahead,8.67413347450233e-05
Subtype Historical Average,2011/2012,60,HHS Region 3,4 wk ahead,0.999913258665255
Historical Average,2012/2013,60,HHS Region 3,4 wk ahead,6.42690850933398e-05
Subtype Historical Average,2012/2013,60,HHS Region 3,4 wk ahead,0.999935730914907
Historical Average,2013/2014,60,HHS Region 3,4 wk ahead,0.999980806491633
Subtype Historical Average,2013/2014,60,HHS Region 3,4 wk ahead,1.91935083670681e-05
Historical Average,2014/2015,60,HHS Region 3,4 wk ahead,0.00210403845286063
Subtype Historical Average,2014/2015,60,HHS Region 3,4 wk ahead,0.997895961547139
Historical Average,2015/2016,60,HHS Region 3,4 wk ahead,0.000306903594191504
Subtype Historical Average,2015/2016,60,HHS Region 3,4 wk ahead,0.999693096405809
Historical Average,2016/2017,60,HHS Region 3,4 wk ahead,0.0518120647663994
Subtype Historical Average,2016/2017,60,HHS Region 3,4 wk ahead,0.948187935233601
Historical Average,2017/2018,60,HHS Region 3,4 wk ahead,0.000111394944444566
Subtype Historical Average,2017/2018,60,HHS Region 3,4 wk ahead,0.999888605055555
Historical Average,2010/2011,61,HHS Region 3,4 wk ahead,1.60428900140676e-05
Subtype Historical Average,2010/2011,61,HHS Region 3,4 wk ahead,0.999983957109986
Historical Average,2011/2012,61,HHS Region 3,4 wk ahead,2.02490679774165e-05
Subtype Historical Average,2011/2012,61,HHS Region 3,4 wk ahead,0.999979750932023
Historical Average,2012/2013,61,HHS Region 3,4 wk ahead,6.82242949548301e-06
Subtype Historical Average,2012/2013,61,HHS Region 3,4 wk ahead,0.999993177570505
Historical Average,2013/2014,61,HHS Region 3,4 wk ahead,0.000734913469906859
Subtype Historical Average,2013/2014,61,HHS Region 3,4 wk ahead,0.999265086530093
Historical Average,2014/2015,61,HHS Region 3,4 wk ahead,3.72203089693024e-05
Subtype Historical Average,2014/2015,61,HHS Region 3,4 wk ahead,0.999962779691031
Historical Average,2015/2016,61,HHS Region 3,4 wk ahead,2.64128862384374e-05
Subtype Historical Average,2015/2016,61,HHS Region 3,4 wk ahead,0.999973587113762
Historical Average,2016/2017,61,HHS Region 3,4 wk ahead,3.42613553799114e-05
Subtype Historical Average,2016/2017,61,HHS Region 3,4 wk ahead,0.99996573864462
Historical Average,2017/2018,61,HHS Region 3,4 wk ahead,1.46975041000741e-05
Subtype Historical Average,2017/2018,61,HHS Region 3,4 wk ahead,0.9999853024959
Historical Average,2010/2011,62,HHS Region 3,4 wk ahead,0.000256190506244667
Subtype Historical Average,2010/2011,62,HHS Region 3,4 wk ahead,0.999743809493755
Historical Average,2011/2012,62,HHS Region 3,4 wk ahead,4.52429977179168e-05
Subtype Historical Average,2011/2012,62,HHS Region 3,4 wk ahead,0.999954757002282
Historical Average,2012/2013,62,HHS Region 3,4 wk ahead,0.00014123882999319
Subtype Historical Average,2012/2013,62,HHS Region 3,4 wk ahead,0.999858761170007
Historical Average,2013/2014,62,HHS Region 3,4 wk ahead,0.50004387544322
Subtype Historical Average,2013/2014,62,HHS Region 3,4 wk ahead,0.49995612455678
Historical Average,2014/2015,62,HHS Region 3,4 wk ahead,0.00945074212370531
Subtype Historical Average,2014/2015,62,HHS Region 3,4 wk ahead,0.990549257876295
Historical Average,2015/2016,62,HHS Region 3,4 wk ahead,0.000266117019411225
Subtype Historical Average,2015/2016,62,HHS Region 3,4 wk ahead,0.999733882980589
Historical Average,2016/2017,62,HHS Region 3,4 wk ahead,0.000356211516253788
Subtype Historical Average,2016/2017,62,HHS Region 3,4 wk ahead,0.999643788483746
Historical Average,2017/2018,62,HHS Region 3,4 wk ahead,0.000121537312683815
Subtype Historical Average,2017/2018,62,HHS Region 3,4 wk ahead,0.999878462687316
Historical Average,2010/2011,63,HHS Region 3,4 wk ahead,2.13569827498758e-05
Subtype Historical Average,2010/2011,63,HHS Region 3,4 wk ahead,0.99997864301725
Historical Average,2011/2012,63,HHS Region 3,4 wk ahead,4.38674401209694e-05
Subtype Historical Average,2011/2012,63,HHS Region 3,4 wk ahead,0.999956132559879
Historical Average,2012/2013,63,HHS Region 3,4 wk ahead,4.79135649648605e-05
Subtype Historical Average,2012/2013,63,HHS Region 3,4 wk ahead,0.999952086435035
Historical Average,2013/2014,63,HHS Region 3,4 wk ahead,4.79661806433636e-05
Subtype Historical Average,2013/2014,63,HHS Region 3,4 wk ahead,0.999952033819357
Historical Average,2014/2015,63,HHS Region 3,4 wk ahead,5.90043019876909e-05
Subtype Historical Average,2014/2015,63,HHS Region 3,4 wk ahead,0.999940995698012
Historical Average,2015/2016,63,HHS Region 3,4 wk ahead,3.84661865180827e-05
Subtype Historical Average,2015/2016,63,HHS Region 3,4 wk ahead,0.999961533813482
Historical Average,2016/2017,63,HHS Region 3,4 wk ahead,2.29716198435993e-05
Subtype Historical Average,2016/2017,63,HHS Region 3,4 wk ahead,0.999977028380156
Historical Average,2017/2018,63,HHS Region 3,4 wk ahead,1.44928920001558e-05
Subtype Historical Average,2017/2018,63,HHS Region 3,4 wk ahead,0.999985507108
Historical Average,2010/2011,64,HHS Region 3,4 wk ahead,0.00192715141674686
Subtype Historical Average,2010/2011,64,HHS Region 3,4 wk ahead,0.998072848583253
Historical Average,2011/2012,64,HHS Region 3,4 wk ahead,0.000139584518996266
Subtype Historical Average,2011/2012,64,HHS Region 3,4 wk ahead,0.999860415481004
Historical Average,2012/2013,64,HHS Region 3,4 wk ahead,0.000229405606323197
Subtype Historical Average,2012/2013,64,HHS Region 3,4 wk ahead,0.999770594393677
Historical Average,2013/2014,64,HHS Region 3,4 wk ahead,0.99879210533308
Subtype Historical Average,2013/2014,64,HHS Region 3,4 wk ahead,0.00120789466692025
