component_model_id,season,Model Week,weight
Subtype Historical Average,2018/2019,60,0.866754881215195
Historical Average,2018/2019,61,0.102135971876074
Subtype Historical Average,2018/2019,61,0.897864028123926
Historical Average,2018/2019,62,0.0899643258848732
Subtype Historical Average,2018/2019,62,0.910035674115127
Historical Average,2018/2019,63,0.0809181790562929
Subtype Historical Average,2018/2019,63,0.919081820943707
Historical Average,2018/2019,64,0.0816299428305959
Subtype Historical Average,2018/2019,64,0.918370057169404
Historical Average,2018/2019,65,0.0752881191721439
Subtype Historical Average,2018/2019,65,0.924711880827856
Historical Average,2018/2019,66,0.0758935050607129
Subtype Historical Average,2018/2019,66,0.924106494939287
Historical Average,2018/2019,67,0.0774055848364151
Subtype Historical Average,2018/2019,67,0.922594415163585
Historical Average,2018/2019,68,0.0719661308134017
Subtype Historical Average,2018/2019,68,0.928033869186598
Historical Average,2018/2019,69,0.0793421704648993
Subtype Historical Average,2018/2019,69,0.920657829535101
Historical Average,2018/2019,70,0.0904875749376475
Subtype Historical Average,2018/2019,70,0.909512425062352
Historical Average,2018/2019,71,0.0926369272258878
Subtype Historical Average,2018/2019,71,0.907363072774112
Historical Average,2018/2019,72,0.101221110489561
Subtype Historical Average,2018/2019,72,0.898778889510439
