location,target,unit,value,type,bin_start_incl,bin_end_notincl
HHS Region 1,1 wk ahead,percent,0.7,Point,NA,NA
HHS Region 1,2 wk ahead,percent,0.8,Point,NA,NA
HHS Region 1,3 wk ahead,percent,0.8,Point,NA,NA
HHS Region 1,4 wk ahead,percent,0.9,Point,NA,NA
HHS Region 1,Season onset,week,1,Point,NA,NA
HHS Region 1,Season peak percentage,percent,2.3,Point,NA,NA
HHS Region 1,Season peak week,week,6,Point,NA,NA
HHS Region 10,1 wk ahead,percent,0.8,Point,NA,NA
HHS Region 10,2 wk ahead,percent,0.9,Point,NA,NA
HHS Region 10,3 wk ahead,percent,1.1,Point,NA,NA
HHS Region 10,4 wk ahead,percent,1.2,Point,NA,NA
HHS Region 10,Season onset,week,50,Point,NA,NA
HHS Region 10,Season peak percentage,percent,3.5,Point,NA,NA
HHS Region 10,Season peak week,week,5,Point,NA,NA
HHS Region 2,1 wk ahead,percent,1.8,Point,NA,NA
HHS Region 2,2 wk ahead,percent,1.9,Point,NA,NA
HHS Region 2,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 2,4 wk ahead,percent,2.2,Point,NA,NA
HHS Region 2,Season onset,week,51,Point,NA,NA
HHS Region 2,Season peak percentage,percent,4,Point,NA,NA
HHS Region 2,Season peak week,week,5,Point,NA,NA
HHS Region 3,1 wk ahead,percent,1.9,Point,NA,NA
HHS Region 3,2 wk ahead,percent,2.1,Point,NA,NA
HHS Region 3,3 wk ahead,percent,2.3,Point,NA,NA
HHS Region 3,4 wk ahead,percent,2.4,Point,NA,NA
HHS Region 3,Season onset,week,46,Point,NA,NA
HHS Region 3,Season peak percentage,percent,4.6,Point,NA,NA
HHS Region 3,Season peak week,week,3,Point,NA,NA
HHS Region 4,1 wk ahead,percent,1.7,Point,NA,NA
HHS Region 4,2 wk ahead,percent,1.9,Point,NA,NA
HHS Region 4,3 wk ahead,percent,2.1,Point,NA,NA
HHS Region 4,4 wk ahead,percent,2.3,Point,NA,NA
HHS Region 4,Season onset,week,47,Point,NA,NA
HHS Region 4,Season peak percentage,percent,3.9,Point,NA,NA
HHS Region 4,Season peak week,week,3,Point,NA,NA
HHS Region 5,1 wk ahead,percent,1.4,Point,NA,NA
HHS Region 5,2 wk ahead,percent,1.5,Point,NA,NA
HHS Region 5,3 wk ahead,percent,1.7,Point,NA,NA
HHS Region 5,4 wk ahead,percent,1.7,Point,NA,NA
HHS Region 5,Season onset,week,51,Point,NA,NA
HHS Region 5,Season peak percentage,percent,3.5,Point,NA,NA
HHS Region 5,Season peak week,week,6,Point,NA,NA
HHS Region 6,1 wk ahead,percent,4,Point,NA,NA
HHS Region 6,2 wk ahead,percent,4.4,Point,NA,NA
HHS Region 6,3 wk ahead,percent,4.8,Point,NA,NA
HHS Region 6,4 wk ahead,percent,4.8,Point,NA,NA
HHS Region 6,Season onset,week,46,Point,NA,NA
HHS Region 6,Season peak percentage,percent,8.7,Point,NA,NA
HHS Region 6,Season peak week,week,3,Point,NA,NA
HHS Region 7,1 wk ahead,percent,1.3,Point,NA,NA
HHS Region 7,2 wk ahead,percent,1.3,Point,NA,NA
HHS Region 7,3 wk ahead,percent,1.5,Point,NA,NA
HHS Region 7,4 wk ahead,percent,1.6,Point,NA,NA
HHS Region 7,Season onset,week,51,Point,NA,NA
HHS Region 7,Season peak percentage,percent,4.5,Point,NA,NA
HHS Region 7,Season peak week,week,5,Point,NA,NA
HHS Region 8,1 wk ahead,percent,0.9,Point,NA,NA
HHS Region 8,2 wk ahead,percent,1,Point,NA,NA
HHS Region 8,3 wk ahead,percent,1.2,Point,NA,NA
HHS Region 8,4 wk ahead,percent,1.4,Point,NA,NA
HHS Region 8,Season onset,week,50,Point,NA,NA
HHS Region 8,Season peak percentage,percent,3,Point,NA,NA
HHS Region 8,Season peak week,week,5,Point,NA,NA
HHS Region 9,1 wk ahead,percent,1.6,Point,NA,NA
HHS Region 9,2 wk ahead,percent,2.1,Point,NA,NA
HHS Region 9,3 wk ahead,percent,2.6,Point,NA,NA
HHS Region 9,4 wk ahead,percent,2.9,Point,NA,NA
HHS Region 9,Season onset,week,49,Point,NA,NA
HHS Region 9,Season peak percentage,percent,4.6,Point,NA,NA
HHS Region 9,Season peak week,week,5,Point,NA,NA
US National,1 wk ahead,percent,1.8,Point,NA,NA
US National,2 wk ahead,percent,1.9,Point,NA,NA
US National,3 wk ahead,percent,2.1,Point,NA,NA
US National,4 wk ahead,percent,2.2,Point,NA,NA
US National,Season onset,week,50,Point,NA,NA
US National,Season peak percentage,percent,3.6,Point,NA,NA
US National,Season peak week,week,4,Point,NA,NA
US National,Season onset,week,3.47807494663475e-05,Bin,40.0,41.0
US National,Season onset,week,0.00012290865661853,Bin,41.0,42.0
US National,Season onset,week,0.000351315328716839,Bin,42.0,43.0
US National,Season onset,week,0.000830526783832951,Bin,43.0,44.0
US National,Season onset,week,0.00166006768437769,Bin,44.0,45.0
US National,Season onset,week,0.00284927843906176,Bin,45.0,46.0
US National,Season onset,week,0.0042246947791986,Bin,46.0,47.0
US National,Season onset,week,0.0713222405168153,Bin,47.0,48.0
US National,Season onset,week,0.183064921607744,Bin,48.0,49.0
US National,Season onset,week,0.215073279202794,Bin,49.0,50.0
US National,Season onset,week,0.122307916997084,Bin,50.0,51.0
US National,Season onset,week,0.0838128828198716,Bin,51.0,52.0
US National,Season onset,week,0.0601577938421129,Bin,52.0,53.0
US National,Season onset,week,0.0364830940177125,Bin,1.0,2.0
US National,Season onset,week,0.0244170757823235,Bin,2.0,3.0
US National,Season onset,week,0.0072145994972715,Bin,3.0,4.0
US National,Season onset,week,0.0073107610598764,Bin,4.0,5.0
US National,Season onset,week,0.0111314696928228,Bin,5.0,6.0
US National,Season onset,week,0.00523404651726916,Bin,6.0,7.0
US National,Season onset,week,0.00663312444627945,Bin,7.0,8.0
US National,Season onset,week,0.00804174760380921,Bin,8.0,9.0
US National,Season onset,week,0.00208659646696288,Bin,9.0,10.0
US National,Season onset,week,6.25837083730313e-05,Bin,10.0,11.0
US National,Season onset,week,2.02117420285451e-05,Bin,11.0,12.0
US National,Season onset,week,1.88332575570932e-05,Bin,12.0,13.0
US National,Season onset,week,1.88332575570932e-05,Bin,13.0,14.0
US National,Season onset,week,1.88332575570932e-05,Bin,14.0,15.0
US National,Season onset,week,1.88332575570932e-05,Bin,15.0,16.0
US National,Season onset,week,1.88332575570932e-05,Bin,16.0,17.0
US National,Season onset,week,1.88332575570932e-05,Bin,17.0,18.0
US National,Season onset,week,1.88332575570932e-05,Bin,18.0,19.0
US National,Season onset,week,1.88332575570932e-05,Bin,19.0,20.0
US National,Season onset,week,1.88332575570932e-05,Bin,20.0,21.0
US National,Season onset,week,0.145382582739564,Bin,none,none
US National,Season peak week,week,0.000973749687106925,Bin,40.0,41.0
US National,Season peak week,week,0.000973749687106925,Bin,41.0,42.0
US National,Season peak week,week,0.000973749687106925,Bin,42.0,43.0
US National,Season peak week,week,0.000973749687106925,Bin,43.0,44.0
US National,Season peak week,week,0.000973749687106925,Bin,44.0,45.0
US National,Season peak week,week,0.000973749687106925,Bin,45.0,46.0
US National,Season peak week,week,0.00596927920222173,Bin,46.0,47.0
US National,Season peak week,week,0.00811022042298521,Bin,47.0,48.0
US National,Season peak week,week,0.0138193970116878,Bin,48.0,49.0
US National,Season peak week,week,0.0188149265268026,Bin,49.0,50.0
US National,Season peak week,week,0.0196549960082455,Bin,50.0,51.0
US National,Season peak week,week,0.0733441460325188,Bin,51.0,52.0
US National,Season peak week,week,0.109540675926264,Bin,52.0,53.0
US National,Season peak week,week,0.0884506868052613,Bin,1.0,2.0
US National,Season peak week,week,0.0572067057913509,Bin,2.0,3.0
US National,Season peak week,week,0.0710838258231867,Bin,3.0,4.0
US National,Season peak week,week,0.0717184806391259,Bin,4.0,5.0
US National,Season peak week,week,0.0782366586116539,Bin,5.0,6.0
US National,Season peak week,week,0.101915715659257,Bin,6.0,7.0
US National,Season peak week,week,0.105375603454496,Bin,7.0,8.0
US National,Season peak week,week,0.0615460658102914,Bin,8.0,9.0
US National,Season peak week,week,0.0247504398861238,Bin,9.0,10.0
US National,Season peak week,week,0.0298355498492021,Bin,10.0,11.0
US National,Season peak week,week,0.0262133517125305,Bin,11.0,12.0
US National,Season peak week,week,0.0147496782937159,Bin,12.0,13.0
US National,Season peak week,week,0.00383134527987709,Bin,13.0,14.0
US National,Season peak week,week,0.00234465382755029,Bin,14.0,15.0
US National,Season peak week,week,0.00163100675396246,Bin,15.0,16.0
US National,Season peak week,week,0.00305830090113812,Bin,16.0,17.0
US National,Season peak week,week,0.000917359680374636,Bin,17.0,18.0
US National,Season peak week,week,0.00163100675396246,Bin,18.0,19.0
US National,Season peak week,week,0.000203712606786807,Bin,19.0,20.0
US National,Season peak week,week,0.000203712606786807,Bin,20.0,21.0
US National,Season peak percentage,percent,7.88411145184199e-05,Bin,0.0,0.1
US National,Season peak percentage,percent,0.000186423589380879,Bin,0.1,0.2
US National,Season peak percentage,percent,0.000231231948764799,Bin,0.2,0.3
US National,Season peak percentage,percent,0.000284835492251382,Bin,0.3,0.4
US National,Season peak percentage,percent,0.000348504601969977,Bin,0.4,0.5
US National,Season peak percentage,percent,0.000423545549665254,Bin,0.5,0.6
US National,Season peak percentage,percent,0.000511322433729454,Bin,0.6,0.7
US National,Season peak percentage,percent,0.000613285663487704,Bin,0.7,0.8
US National,Season peak percentage,percent,0.000730818021458423,Bin,0.8,0.9
US National,Season peak percentage,percent,0.000865298854684613,Bin,0.9,1.0
US National,Season peak percentage,percent,0.00101813707092566,Bin,1.0,1.1
US National,Season peak percentage,percent,0.00119047167646474,Bin,1.1,1.2
US National,Season peak percentage,percent,0.00138348990604279,Bin,1.2,1.3
US National,Season peak percentage,percent,0.00159811712646201,Bin,1.3,1.4
US National,Season peak percentage,percent,0.00183498708417678,Bin,1.4,1.5
US National,Season peak percentage,percent,0.00209458076766855,Bin,1.5,1.6
US National,Season peak percentage,percent,0.00997258454268484,Bin,1.6,1.7
US National,Season peak percentage,percent,0.00810749897683167,Bin,1.7,1.8
US National,Season peak percentage,percent,0.0138600660228079,Bin,1.8,1.9
US National,Season peak percentage,percent,0.0120382265009892,Bin,1.9,2.0
US National,Season peak percentage,percent,0.0221719363878604,Bin,2.0,2.1
US National,Season peak percentage,percent,0.0225579503804247,Bin,2.1,2.2
US National,Season peak percentage,percent,0.0283851193437848,Bin,2.2,2.3
US National,Season peak percentage,percent,0.0212045227655044,Bin,2.3,2.4
US National,Season peak percentage,percent,0.0281401767085291,Bin,2.4,2.5
US National,Season peak percentage,percent,0.0339976720760932,Bin,2.5,2.6
US National,Season peak percentage,percent,0.0235823900056281,Bin,2.6,2.7
US National,Season peak percentage,percent,0.0370383428911701,Bin,2.7,2.8
US National,Season peak percentage,percent,0.0374689526129774,Bin,2.8,2.9
US National,Season peak percentage,percent,0.0216149515842907,Bin,2.9,3.0
US National,Season peak percentage,percent,0.0307050953160692,Bin,3.0,3.1
US National,Season peak percentage,percent,0.0256726967772554,Bin,3.1,3.2
US National,Season peak percentage,percent,0.0227899389820867,Bin,3.2,3.3
US National,Season peak percentage,percent,0.0274784735892536,Bin,3.3,3.4
US National,Season peak percentage,percent,0.0267141160827176,Bin,3.4,3.5
US National,Season peak percentage,percent,0.0324295604511141,Bin,3.5,3.6
US National,Season peak percentage,percent,0.0240056917412835,Bin,3.6,3.7
US National,Season peak percentage,percent,0.0274823749319491,Bin,3.7,3.8
US National,Season peak percentage,percent,0.0254964756718327,Bin,3.8,3.9
US National,Season peak percentage,percent,0.021302227748756,Bin,3.9,4.0
US National,Season peak percentage,percent,0.0203243810095593,Bin,4.0,4.1
US National,Season peak percentage,percent,0.0171373892662774,Bin,4.1,4.2
US National,Season peak percentage,percent,0.0236775548538927,Bin,4.2,4.3
US National,Season peak percentage,percent,0.0193294805906742,Bin,4.3,4.4
US National,Season peak percentage,percent,0.0192852929471342,Bin,4.4,4.5
US National,Season peak percentage,percent,0.0202917891181305,Bin,4.5,4.6
US National,Season peak percentage,percent,0.014755251627103,Bin,4.6,4.7
US National,Season peak percentage,percent,0.0189541244408027,Bin,4.7,4.8
US National,Season peak percentage,percent,0.0155297401272218,Bin,4.8,4.9
US National,Season peak percentage,percent,0.0131651861214214,Bin,4.9,5.0
US National,Season peak percentage,percent,0.0107779264394429,Bin,5.0,5.1
US National,Season peak percentage,percent,0.0116258694567113,Bin,5.1,5.2
US National,Season peak percentage,percent,0.0124561350516377,Bin,5.2,5.3
US National,Season peak percentage,percent,0.0143562175233482,Bin,5.3,5.4
US National,Season peak percentage,percent,0.0129880607717915,Bin,5.4,5.5
US National,Season peak percentage,percent,0.0105238507528846,Bin,5.5,5.6
US National,Season peak percentage,percent,0.00805061403516885,Bin,5.6,5.7
US National,Season peak percentage,percent,0.00882541292803326,Bin,5.7,5.8
US National,Season peak percentage,percent,0.0106797184496058,Bin,5.8,5.9
US National,Season peak percentage,percent,0.00927484615132659,Bin,5.9,6.0
US National,Season peak percentage,percent,0.00786750571402565,Bin,6.0,6.1
US National,Season peak percentage,percent,0.00754422922366985,Bin,6.1,6.2
US National,Season peak percentage,percent,0.00613627618116016,Bin,6.2,6.3
US National,Season peak percentage,percent,0.00690024867078693,Bin,6.3,6.4
US National,Season peak percentage,percent,0.0087524359796251,Bin,6.4,6.5
US National,Season peak percentage,percent,0.00626874452280531,Bin,6.5,6.6
US National,Season peak percentage,percent,0.00596091925780426,Bin,6.6,6.7
US National,Season peak percentage,percent,0.00566001340671384,Bin,6.7,6.8
US National,Season peak percentage,percent,0.0042820258913128,Bin,6.8,6.9
US National,Season peak percentage,percent,0.00399814586136284,Bin,6.9,7.0
US National,Season peak percentage,percent,0.0037241589217451,Bin,7.0,7.1
US National,Season peak percentage,percent,0.00346072568809796,Bin,7.1,7.2
US National,Season peak percentage,percent,0.00320846456556103,Bin,7.2,7.3
US National,Season peak percentage,percent,0.0029677133075057,Bin,7.3,7.4
US National,Season peak percentage,percent,0.00382377957987736,Bin,7.4,7.5
US National,Season peak percentage,percent,0.00360660837946878,Bin,7.5,7.6
US National,Season peak percentage,percent,0.00231611790057588,Bin,7.6,7.7
US National,Season peak percentage,percent,0.00537748763122366,Bin,7.7,7.8
US National,Season peak percentage,percent,0.00193974086547057,Bin,7.8,7.9
US National,Season peak percentage,percent,0.00176817006972112,Bin,7.9,8.0
US National,Season peak percentage,percent,0.00160721358856864,Bin,8.0,8.1
US National,Season peak percentage,percent,0.00145648532067614,Bin,8.1,8.2
US National,Season peak percentage,percent,0.00131556096761243,Bin,8.2,8.3
US National,Season peak percentage,percent,0.00118408984081958,Bin,8.3,8.4
US National,Season peak percentage,percent,0.00106172194268427,Bin,8.4,8.5
US National,Season peak percentage,percent,0.000948090736770804,Bin,8.5,8.6
US National,Season peak percentage,percent,0.000842916185504806,Bin,8.6,8.7
US National,Season peak percentage,percent,0.000745901301521573,Bin,8.7,8.8
US National,Season peak percentage,percent,0.000656753131629744,Bin,8.8,8.9
US National,Season peak percentage,percent,0.000575220818538812,Bin,8.9,9.0
US National,Season peak percentage,percent,0.000501025120639358,Bin,9.0,9.1
US National,Season peak percentage,percent,0.000433844809911692,Bin,9.1,9.2
US National,Season peak percentage,percent,0.000373407653769335,Bin,9.2,9.3
US National,Season peak percentage,percent,0.000319357183881466,Bin,9.3,9.4
US National,Season peak percentage,percent,0.00027134461294736,Bin,9.4,9.5
US National,Season peak percentage,percent,0.000229008897935815,Bin,9.5,9.6
US National,Season peak percentage,percent,0.000191939186148157,Bin,9.6,9.7
US National,Season peak percentage,percent,0.000159730610411192,Bin,9.7,9.8
US National,Season peak percentage,percent,0.000131971507707207,Bin,9.8,9.9
US National,Season peak percentage,percent,0.000108231371934662,Bin,9.9,10.0
US National,Season peak percentage,percent,8.80941089287389e-05,Bin,10.0,10.1
US National,Season peak percentage,percent,7.11649563630296e-05,Bin,10.1,10.2
US National,Season peak percentage,percent,5.70401944335531e-05,Bin,10.2,10.3
US National,Season peak percentage,percent,4.53668916716502e-05,Bin,10.3,10.4
US National,Season peak percentage,percent,0.00112087798484702,Bin,10.4,10.5
US National,Season peak percentage,percent,2.80259308346807e-05,Bin,10.5,10.6
US National,Season peak percentage,percent,2.17648913098668e-05,Bin,10.6,10.7
US National,Season peak percentage,percent,1.67673142884758e-05,Bin,10.7,10.8
US National,Season peak percentage,percent,1.28110172647447e-05,Bin,10.8,10.9
US National,Season peak percentage,percent,1.0958806745983e-05,Bin,10.9,11.0
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.0,11.1
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.1,11.2
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.2,11.3
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.3,11.4
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.4,11.5
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.5,11.6
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.6,11.7
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.7,11.8
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.8,11.9
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,11.9,12.0
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.0,12.1
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.1,12.2
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.2,12.3
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.3,12.4
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.4,12.5
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.5,12.6
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.6,12.7
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.7,12.8
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.8,12.9
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,12.9,13.0
US National,Season peak percentage,percent,1.09536590224623e-05,Bin,13.0,100.0
US National,1 wk ahead,percent,3.63082474399871e-11,Bin,0.0,0.1
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.1,0.2
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.2,0.3
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.3,0.4
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.4,0.5
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.5,0.6
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.6,0.7
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.7,0.8
US National,1 wk ahead,percent,7.26164948799742e-11,Bin,0.8,0.9
US National,1 wk ahead,percent,7.77068903841478e-11,Bin,0.9,1.0
US National,1 wk ahead,percent,6.25967649218422e-10,Bin,1.0,1.1
US National,1 wk ahead,percent,3.41048559466031e-09,Bin,1.1,1.2
US National,1 wk ahead,percent,6.66785358701623e-09,Bin,1.2,1.3
US National,1 wk ahead,percent,0.00200000654831459,Bin,1.3,1.4
US National,1 wk ahead,percent,0.0140000050741861,Bin,1.4,1.5
US National,1 wk ahead,percent,0.0679999962798349,Bin,1.5,1.6
US National,1 wk ahead,percent,0.113999991028063,Bin,1.6,1.7
US National,1 wk ahead,percent,0.235999979869288,Bin,1.7,1.8
US National,1 wk ahead,percent,0.229999990661293,Bin,1.8,1.9
US National,1 wk ahead,percent,0.17799999652155,Bin,1.9,2.0
US National,1 wk ahead,percent,0.0720000040484796,Bin,2.0,2.1
US National,1 wk ahead,percent,0.0579999973927061,Bin,2.1,2.2
US National,1 wk ahead,percent,0.0100000022332732,Bin,2.2,2.3
US National,1 wk ahead,percent,0.0120000023694867,Bin,2.3,2.4
US National,1 wk ahead,percent,2.64327189256695e-09,Bin,2.4,2.5
US National,1 wk ahead,percent,5.48722182317223e-10,Bin,2.5,2.6
US National,1 wk ahead,percent,0.00599999901455085,Bin,2.6,2.7
US National,1 wk ahead,percent,8.32732830367702e-13,Bin,2.7,2.8
US National,1 wk ahead,percent,5.829808781624e-15,Bin,2.8,2.9
US National,1 wk ahead,percent,1.28685503696576e-17,Bin,2.9,3.0
US National,1 wk ahead,percent,9.15716801343578e-21,Bin,3.0,3.1
US National,1 wk ahead,percent,8.99786725974523e-19,Bin,3.1,3.2
US National,1 wk ahead,percent,6.38383852967841e-16,Bin,3.2,3.3
US National,1 wk ahead,percent,1.40906437258674e-13,Bin,3.3,3.4
US National,1 wk ahead,percent,9.81337709629491e-12,Bin,3.4,3.5
US National,1 wk ahead,percent,2.19646329676257e-10,Bin,3.5,3.6
US National,1 wk ahead,percent,1.60529428561351e-09,Bin,3.6,3.7
US National,1 wk ahead,percent,3.91329447840316e-09,Bin,3.7,3.8
US National,1 wk ahead,percent,3.21550590229629e-09,Bin,3.8,3.9
US National,1 wk ahead,percent,8.88349323594577e-10,Bin,3.9,4.0
US National,1 wk ahead,percent,9.21715286462217e-11,Bin,4.0,4.1
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.1,4.2
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.2,4.3
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.3,4.4
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.4,4.5
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.5,4.6
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.6,4.7
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.7,4.8
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.8,4.9
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,4.9,5.0
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.0,5.1
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.1,5.2
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.2,5.3
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.3,5.4
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.4,5.5
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.5,5.6
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.6,5.7
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.7,5.8
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.8,5.9
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,5.9,6.0
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.0,6.1
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.1,6.2
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.2,6.3
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.3,6.4
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.4,6.5
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.5,6.6
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.6,6.7
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.7,6.8
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.8,6.9
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,6.9,7.0
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.0,7.1
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.1,7.2
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.2,7.3
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.3,7.4
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.4,7.5
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.5,7.6
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.6,7.7
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.7,7.8
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.8,7.9
US National,1 wk ahead,percent,4.91407777350161e-11,Bin,7.9,8.0
US National,1 wk ahead,percent,4.91407777350165e-11,Bin,8.0,8.1
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.1,8.2
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.2,8.3
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.3,8.4
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.4,8.5
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.5,8.6
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.6,8.7
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.7,8.8
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.8,8.9
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,8.9,9.0
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.0,9.1
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.1,9.2
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.2,9.3
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.3,9.4
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.4,9.5
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.5,9.6
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.6,9.7
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.7,9.8
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.8,9.9
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,9.9,10.0
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.0,10.1
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.1,10.2
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.2,10.3
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.3,10.4
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.4,10.5
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.5,10.6
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.6,10.7
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.7,10.8
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.8,10.9
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,10.9,11.0
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.0,11.1
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.1,11.2
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.2,11.3
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.3,11.4
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.4,11.5
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.5,11.6
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.6,11.7
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.7,11.8
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.8,11.9
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,11.9,12.0
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.0,12.1
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.1,12.2
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.2,12.3
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.3,12.4
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.4,12.5
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.5,12.6
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.6,12.7
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.7,12.8
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.8,12.9
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,12.9,13.0
US National,1 wk ahead,percent,4.9140777735017e-11,Bin,13.0,100.0
US National,2 wk ahead,percent,5.36365912570734e-11,Bin,0.0,0.1
US National,2 wk ahead,percent,1.07273182514147e-10,Bin,0.1,0.2
