location,target,unit,value,type,bin_start_incl,bin_end_notincl
Alabama,1 wk ahead,percent,3.3,Point,NA,NA
Alabama,2 wk ahead,percent,3.3,Point,NA,NA
Alabama,3 wk ahead,percent,3.3,Point,NA,NA
Alabama,4 wk ahead,percent,3.2,Point,NA,NA
Alabama,Season peak percentage,percent,4.4,Point,NA,NA
Alabama,Season peak week,week,7,Point,NA,NA
Alaska,1 wk ahead,percent,0.5,Point,NA,NA
Alaska,2 wk ahead,percent,0.6,Point,NA,NA
Alaska,3 wk ahead,percent,0.7,Point,NA,NA
Alaska,4 wk ahead,percent,0.6,Point,NA,NA
Alaska,Season peak percentage,percent,1.4,Point,NA,NA
Alaska,Season peak week,week,48,Point,NA,NA
Arizona,1 wk ahead,percent,3.7,Point,NA,NA
Arizona,2 wk ahead,percent,3.7,Point,NA,NA
Arizona,3 wk ahead,percent,3.3,Point,NA,NA
Arizona,4 wk ahead,percent,3.2,Point,NA,NA
Arizona,Season peak percentage,percent,4,Point,NA,NA
Arizona,Season peak week,week,6,Point,NA,NA
Arkansas,1 wk ahead,percent,2,Point,NA,NA
Arkansas,2 wk ahead,percent,1.9,Point,NA,NA
Arkansas,3 wk ahead,percent,1.8,Point,NA,NA
Arkansas,4 wk ahead,percent,1.5,Point,NA,NA
Arkansas,Season peak percentage,percent,2.8,Point,NA,NA
Arkansas,Season peak week,week,5,Point,NA,NA
California,1 wk ahead,percent,3.5,Point,NA,NA
California,2 wk ahead,percent,3.4,Point,NA,NA
California,3 wk ahead,percent,3.4,Point,NA,NA
California,4 wk ahead,percent,3.2,Point,NA,NA
California,Season peak percentage,percent,3.7,Point,NA,NA
California,Season peak week,week,6,Point,NA,NA
Colorado,1 wk ahead,percent,1.1,Point,NA,NA
Colorado,2 wk ahead,percent,1.2,Point,NA,NA
Colorado,3 wk ahead,percent,1.3,Point,NA,NA
Colorado,4 wk ahead,percent,1.3,Point,NA,NA
Colorado,Season peak percentage,percent,1.7,Point,NA,NA
Colorado,Season peak week,week,7,Point,NA,NA
Connecticut,1 wk ahead,percent,3.6,Point,NA,NA
Connecticut,2 wk ahead,percent,3.5,Point,NA,NA
Connecticut,3 wk ahead,percent,3.1,Point,NA,NA
Connecticut,4 wk ahead,percent,2.8,Point,NA,NA
Connecticut,Season peak percentage,percent,4.8,Point,NA,NA
Connecticut,Season peak week,week,6,Point,NA,NA
Delaware,1 wk ahead,percent,0.2,Point,NA,NA
Delaware,2 wk ahead,percent,0.3,Point,NA,NA
Delaware,3 wk ahead,percent,0.5,Point,NA,NA
Delaware,4 wk ahead,percent,0.6,Point,NA,NA
Delaware,Season peak percentage,percent,1.1,Point,NA,NA
Delaware,Season peak week,week,10,Point,NA,NA
Georgia,1 wk ahead,percent,1.8,Point,NA,NA
Georgia,2 wk ahead,percent,1.7,Point,NA,NA
Georgia,3 wk ahead,percent,1.6,Point,NA,NA
Georgia,4 wk ahead,percent,1.5,Point,NA,NA
Georgia,Season peak percentage,percent,2.6,Point,NA,NA
Georgia,Season peak week,week,51,Point,NA,NA
Hawaii,1 wk ahead,percent,3.1,Point,NA,NA
Hawaii,2 wk ahead,percent,3.3,Point,NA,NA
Hawaii,3 wk ahead,percent,3.2,Point,NA,NA
Hawaii,4 wk ahead,percent,3.1,Point,NA,NA
Hawaii,Season peak percentage,percent,4.8,Point,NA,NA
Hawaii,Season peak week,week,7,Point,NA,NA
Idaho,1 wk ahead,percent,1.6,Point,NA,NA
Idaho,2 wk ahead,percent,1.6,Point,NA,NA
Idaho,3 wk ahead,percent,1.6,Point,NA,NA
Idaho,4 wk ahead,percent,1.6,Point,NA,NA
Idaho,Season peak percentage,percent,3.1,Point,NA,NA
Idaho,Season peak week,week,8,Point,NA,NA
Illinois,1 wk ahead,percent,2.8,Point,NA,NA
Illinois,2 wk ahead,percent,2.8,Point,NA,NA
Illinois,3 wk ahead,percent,2.8,Point,NA,NA
Illinois,4 wk ahead,percent,2.7,Point,NA,NA
Illinois,Season peak percentage,percent,3.5,Point,NA,NA
Illinois,Season peak week,week,7,Point,NA,NA
Indiana,1 wk ahead,percent,1.8,Point,NA,NA
Indiana,2 wk ahead,percent,1.8,Point,NA,NA
Indiana,3 wk ahead,percent,1.7,Point,NA,NA
Indiana,4 wk ahead,percent,1.9,Point,NA,NA
Indiana,Season peak percentage,percent,2.8,Point,NA,NA
Indiana,Season peak week,week,9,Point,NA,NA
Iowa,1 wk ahead,percent,0.7,Point,NA,NA
Iowa,2 wk ahead,percent,0.7,Point,NA,NA
Iowa,3 wk ahead,percent,0.8,Point,NA,NA
Iowa,4 wk ahead,percent,0.8,Point,NA,NA
Iowa,Season peak percentage,percent,1.3,Point,NA,NA
Iowa,Season peak week,week,52,Point,NA,NA
Kansas,1 wk ahead,percent,1.4,Point,NA,NA
Kansas,2 wk ahead,percent,1.4,Point,NA,NA
Kansas,3 wk ahead,percent,1.3,Point,NA,NA
Kansas,4 wk ahead,percent,1.2,Point,NA,NA
Kansas,Season peak percentage,percent,2.2,Point,NA,NA
Kansas,Season peak week,week,6,Point,NA,NA
Kentucky,1 wk ahead,percent,0.5,Point,NA,NA
Kentucky,2 wk ahead,percent,0.4,Point,NA,NA
Kentucky,3 wk ahead,percent,0.4,Point,NA,NA
Kentucky,4 wk ahead,percent,0.4,Point,NA,NA
Kentucky,Season peak percentage,percent,1.2,Point,NA,NA
Kentucky,Season peak week,week,6,Point,NA,NA
Maine,1 wk ahead,percent,0.9,Point,NA,NA
Maine,2 wk ahead,percent,1,Point,NA,NA
Maine,3 wk ahead,percent,1,Point,NA,NA
Maine,4 wk ahead,percent,1,Point,NA,NA
Maine,Season peak percentage,percent,1.6,Point,NA,NA
Maine,Season peak week,week,52,Point,NA,NA
Maryland,1 wk ahead,percent,2.4,Point,NA,NA
Maryland,2 wk ahead,percent,2.5,Point,NA,NA
Maryland,3 wk ahead,percent,2.4,Point,NA,NA
Maryland,4 wk ahead,percent,2.2,Point,NA,NA
Maryland,Season peak percentage,percent,4.1,Point,NA,NA
Maryland,Season peak week,week,5,Point,NA,NA
Massachusetts,1 wk ahead,percent,1.6,Point,NA,NA
Massachusetts,2 wk ahead,percent,1.6,Point,NA,NA
Massachusetts,3 wk ahead,percent,1.7,Point,NA,NA
Massachusetts,4 wk ahead,percent,1.7,Point,NA,NA
Massachusetts,Season peak percentage,percent,2.7,Point,NA,NA
Massachusetts,Season peak week,week,9,Point,NA,NA
Michigan,1 wk ahead,percent,1,Point,NA,NA
Michigan,2 wk ahead,percent,1.1,Point,NA,NA
Michigan,3 wk ahead,percent,1.2,Point,NA,NA
Michigan,4 wk ahead,percent,1.2,Point,NA,NA
Michigan,Season peak percentage,percent,1.8,Point,NA,NA
Michigan,Season peak week,week,9,Point,NA,NA
Minnesota,1 wk ahead,percent,1.2,Point,NA,NA
Minnesota,2 wk ahead,percent,1.6,Point,NA,NA
Minnesota,3 wk ahead,percent,1.9,Point,NA,NA
Minnesota,4 wk ahead,percent,1.9,Point,NA,NA
Minnesota,Season peak percentage,percent,3.3,Point,NA,NA
Minnesota,Season peak week,week,9,Point,NA,NA
Mississippi,1 wk ahead,percent,3.3,Point,NA,NA
Mississippi,2 wk ahead,percent,3.5,Point,NA,NA
Mississippi,3 wk ahead,percent,3.5,Point,NA,NA
Mississippi,4 wk ahead,percent,3.6,Point,NA,NA
Mississippi,Season peak percentage,percent,4.4,Point,NA,NA
Mississippi,Season peak week,week,7,Point,NA,NA
Missouri,1 wk ahead,percent,2.2,Point,NA,NA
Missouri,2 wk ahead,percent,2.4,Point,NA,NA
Missouri,3 wk ahead,percent,2.7,Point,NA,NA
Missouri,4 wk ahead,percent,2.8,Point,NA,NA
Missouri,Season peak percentage,percent,3.8,Point,NA,NA
Missouri,Season peak week,week,8,Point,NA,NA
Montana,1 wk ahead,percent,0.2,Point,NA,NA
Montana,2 wk ahead,percent,0.2,Point,NA,NA
Montana,3 wk ahead,percent,0.3,Point,NA,NA
Montana,4 wk ahead,percent,0.4,Point,NA,NA
Montana,Season peak percentage,percent,0.8,Point,NA,NA
Montana,Season peak week,week,10,Point,NA,NA
Nebraska,1 wk ahead,percent,0.5,Point,NA,NA
Nebraska,2 wk ahead,percent,0.6,Point,NA,NA
Nebraska,3 wk ahead,percent,0.6,Point,NA,NA
Nebraska,4 wk ahead,percent,0.6,Point,NA,NA
Nebraska,Season peak percentage,percent,1.1,Point,NA,NA
Nebraska,Season peak week,week,6,Point,NA,NA
Nevada,1 wk ahead,percent,1.3,Point,NA,NA
Nevada,2 wk ahead,percent,1.4,Point,NA,NA
Nevada,3 wk ahead,percent,1.5,Point,NA,NA
Nevada,4 wk ahead,percent,1.5,Point,NA,NA
Nevada,Season peak percentage,percent,2.5,Point,NA,NA
Nevada,Season peak week,week,8,Point,NA,NA
New Hampshire,1 wk ahead,percent,0.5,Point,NA,NA
New Hampshire,2 wk ahead,percent,0.5,Point,NA,NA
New Hampshire,3 wk ahead,percent,0.5,Point,NA,NA
New Hampshire,4 wk ahead,percent,0.5,Point,NA,NA
New Hampshire,Season peak percentage,percent,0.9,Point,NA,NA
New Hampshire,Season peak week,week,7,Point,NA,NA
New Jersey,1 wk ahead,percent,1.9,Point,NA,NA
New Jersey,2 wk ahead,percent,2,Point,NA,NA
New Jersey,3 wk ahead,percent,2,Point,NA,NA
New Jersey,4 wk ahead,percent,1.9,Point,NA,NA
New Jersey,Season peak percentage,percent,2.8,Point,NA,NA
New Jersey,Season peak week,week,8,Point,NA,NA
New Mexico,1 wk ahead,percent,2.7,Point,NA,NA
New Mexico,2 wk ahead,percent,2.9,Point,NA,NA
New Mexico,3 wk ahead,percent,2.9,Point,NA,NA
New Mexico,4 wk ahead,percent,2.9,Point,NA,NA
New Mexico,Season peak percentage,percent,3.6,Point,NA,NA
New Mexico,Season peak week,week,8,Point,NA,NA
New York,1 wk ahead,percent,2.5,Point,NA,NA
New York,2 wk ahead,percent,2.5,Point,NA,NA
New York,3 wk ahead,percent,2.5,Point,NA,NA
New York,4 wk ahead,percent,2.6,Point,NA,NA
New York,Season peak percentage,percent,3.2,Point,NA,NA
New York,Season peak week,week,7,Point,NA,NA
North Carolina,1 wk ahead,percent,1.9,Point,NA,NA
North Carolina,2 wk ahead,percent,1.9,Point,NA,NA
North Carolina,3 wk ahead,percent,1.9,Point,NA,NA
North Carolina,4 wk ahead,percent,1.9,Point,NA,NA
North Carolina,Season peak percentage,percent,3,Point,NA,NA
North Carolina,Season peak week,week,5,Point,NA,NA
North Dakota,1 wk ahead,percent,0.5,Point,NA,NA
North Dakota,2 wk ahead,percent,0.6,Point,NA,NA
North Dakota,3 wk ahead,percent,0.7,Point,NA,NA
North Dakota,4 wk ahead,percent,0.8,Point,NA,NA
North Dakota,Season peak percentage,percent,2,Point,NA,NA
North Dakota,Season peak week,week,10,Point,NA,NA
Ohio,1 wk ahead,percent,1,Point,NA,NA
Ohio,2 wk ahead,percent,1.1,Point,NA,NA
Ohio,3 wk ahead,percent,1.1,Point,NA,NA
Ohio,4 wk ahead,percent,1.2,Point,NA,NA
Ohio,Season peak percentage,percent,1.8,Point,NA,NA
Ohio,Season peak week,week,8,Point,NA,NA
Oklahoma,1 wk ahead,percent,4.4,Point,NA,NA
Oklahoma,2 wk ahead,percent,4.2,Point,NA,NA
Oklahoma,3 wk ahead,percent,4,Point,NA,NA
Oklahoma,4 wk ahead,percent,4.1,Point,NA,NA
Oklahoma,Season peak percentage,percent,6.9,Point,NA,NA
Oklahoma,Season peak week,week,7,Point,NA,NA
Oregon,1 wk ahead,percent,1.8,Point,NA,NA
Oregon,2 wk ahead,percent,1.5,Point,NA,NA
Oregon,3 wk ahead,percent,1.4,Point,NA,NA
Oregon,4 wk ahead,percent,1.3,Point,NA,NA
Oregon,Season peak percentage,percent,2.4,Point,NA,NA
Oregon,Season peak week,week,5,Point,NA,NA
Pennsylvania,1 wk ahead,percent,2.6,Point,NA,NA
Pennsylvania,2 wk ahead,percent,2.6,Point,NA,NA
Pennsylvania,3 wk ahead,percent,2.6,Point,NA,NA
Pennsylvania,4 wk ahead,percent,2.5,Point,NA,NA
Pennsylvania,Season peak percentage,percent,3.2,Point,NA,NA
Pennsylvania,Season peak week,week,5,Point,NA,NA
Rhode Island,1 wk ahead,percent,0.8,Point,NA,NA
Rhode Island,2 wk ahead,percent,0.8,Point,NA,NA
Rhode Island,3 wk ahead,percent,1,Point,NA,NA
Rhode Island,4 wk ahead,percent,1,Point,NA,NA
Rhode Island,Season peak percentage,percent,1.7,Point,NA,NA
Rhode Island,Season peak week,week,8,Point,NA,NA
South Carolina,1 wk ahead,percent,0.6,Point,NA,NA
South Carolina,2 wk ahead,percent,0.7,Point,NA,NA
South Carolina,3 wk ahead,percent,0.5,Point,NA,NA
South Carolina,4 wk ahead,percent,0.5,Point,NA,NA
South Carolina,Season peak percentage,percent,1.7,Point,NA,NA
South Carolina,Season peak week,week,45,Point,NA,NA
South Dakota,1 wk ahead,percent,2.1,Point,NA,NA
South Dakota,2 wk ahead,percent,2.1,Point,NA,NA
South Dakota,3 wk ahead,percent,2.2,Point,NA,NA
South Dakota,4 wk ahead,percent,2.1,Point,NA,NA
South Dakota,Season peak percentage,percent,2.8,Point,NA,NA
South Dakota,Season peak week,week,7,Point,NA,NA
Tennessee,1 wk ahead,percent,1.4,Point,NA,NA
Tennessee,2 wk ahead,percent,1.3,Point,NA,NA
Tennessee,3 wk ahead,percent,1.2,Point,NA,NA
Tennessee,4 wk ahead,percent,1.1,Point,NA,NA
Tennessee,Season peak percentage,percent,1.9,Point,NA,NA
Tennessee,Season peak week,week,5,Point,NA,NA
Texas,1 wk ahead,percent,4.9,Point,NA,NA
Texas,2 wk ahead,percent,4.6,Point,NA,NA
Texas,3 wk ahead,percent,4.4,Point,NA,NA
Texas,4 wk ahead,percent,4.2,Point,NA,NA
Texas,Season peak percentage,percent,5.7,Point,NA,NA
Texas,Season peak week,week,52,Point,NA,NA
Utah,1 wk ahead,percent,2.4,Point,NA,NA
Utah,2 wk ahead,percent,3,Point,NA,NA
Utah,3 wk ahead,percent,2.6,Point,NA,NA
Utah,4 wk ahead,percent,2.5,Point,NA,NA
Utah,Season peak percentage,percent,3.8,Point,NA,NA
Utah,Season peak week,week,7,Point,NA,NA
Vermont,1 wk ahead,percent,1.8,Point,NA,NA
Vermont,2 wk ahead,percent,1.7,Point,NA,NA
Vermont,3 wk ahead,percent,1.7,Point,NA,NA
Vermont,4 wk ahead,percent,1.7,Point,NA,NA
Vermont,Season peak percentage,percent,2.3,Point,NA,NA
Vermont,Season peak week,week,7,Point,NA,NA
Virginia,1 wk ahead,percent,1.9,Point,NA,NA
Virginia,2 wk ahead,percent,2,Point,NA,NA
Virginia,3 wk ahead,percent,2,Point,NA,NA
Virginia,4 wk ahead,percent,2.1,Point,NA,NA
Virginia,Season peak percentage,percent,2.8,Point,NA,NA
Virginia,Season peak week,week,51,Point,NA,NA
Washington,1 wk ahead,percent,1.3,Point,NA,NA
Washington,2 wk ahead,percent,1.4,Point,NA,NA
Washington,3 wk ahead,percent,1.4,Point,NA,NA
Washington,4 wk ahead,percent,1.5,Point,NA,NA
Washington,Season peak percentage,percent,2.3,Point,NA,NA
Washington,Season peak week,week,9,Point,NA,NA
West Virginia,1 wk ahead,percent,1.4,Point,NA,NA
West Virginia,2 wk ahead,percent,1.2,Point,NA,NA
West Virginia,3 wk ahead,percent,1.1,Point,NA,NA
West Virginia,4 wk ahead,percent,1.1,Point,NA,NA
West Virginia,Season peak percentage,percent,1.8,Point,NA,NA
West Virginia,Season peak week,week,3,Point,NA,NA
Wisconsin,1 wk ahead,percent,2.1,Point,NA,NA
Wisconsin,2 wk ahead,percent,2.1,Point,NA,NA
Wisconsin,3 wk ahead,percent,2,Point,NA,NA
Wisconsin,4 wk ahead,percent,2.1,Point,NA,NA
Wisconsin,Season peak percentage,percent,3.6,Point,NA,NA
Wisconsin,Season peak week,week,9,Point,NA,NA
Wyoming,1 wk ahead,percent,1.1,Point,NA,NA
Wyoming,2 wk ahead,percent,1.1,Point,NA,NA
Wyoming,3 wk ahead,percent,1.4,Point,NA,NA
Wyoming,4 wk ahead,percent,1.2,Point,NA,NA
Wyoming,Season peak percentage,percent,2,Point,NA,NA
Wyoming,Season peak week,week,7,Point,NA,NA
Alabama,1 wk ahead,percent,2.27128744689975e-05,Bin,0.0,0.1
Alabama,1 wk ahead,percent,4.88937243533454e-05,Bin,0.1,0.2
Alabama,1 wk ahead,percent,5.38081790198173e-05,Bin,0.2,0.3
Alabama,1 wk ahead,percent,5.90846220079704e-05,Bin,0.3,0.4
Alabama,1 wk ahead,percent,6.47387776385509e-05,Bin,0.4,0.5
Alabama,1 wk ahead,percent,7.0774198451226e-05,Bin,0.5,0.6
Alabama,1 wk ahead,percent,7.71940482370418e-05,Bin,0.6,0.7
Alabama,1 wk ahead,percent,8.40172675855309e-05,Bin,0.7,0.8
Alabama,1 wk ahead,percent,0.0039414703303983,Bin,0.8,0.9
Alabama,1 wk ahead,percent,9.88618693090765e-05,Bin,0.9,1.0
Alabama,1 wk ahead,percent,0.00395711390403187,Bin,1.0,1.1
Alabama,1 wk ahead,percent,0.00204042388350554,Bin,1.1,1.2
Alabama,1 wk ahead,percent,0.000124122308381571,Bin,1.2,1.3
Alabama,1 wk ahead,percent,0.000133313167303606,Bin,1.3,1.4
Alabama,1 wk ahead,percent,0.00014287466231181,Bin,1.4,1.5
Alabama,1 wk ahead,percent,0.00977836219942774,Bin,1.5,1.6
Alabama,1 wk ahead,percent,0.000163040145007536,Bin,1.6,1.7
Alabama,1 wk ahead,percent,0.00209871144472855,Bin,1.7,1.8
Alabama,1 wk ahead,percent,0.0021095590004151,Bin,1.8,1.9
Alabama,1 wk ahead,percent,0.000195550645607634,Bin,1.9,2.0
Alabama,1 wk ahead,percent,0.00213199217073087,Bin,2.0,2.1
Alabama,1 wk ahead,percent,0.0233197695074677,Bin,2.1,2.2
Alabama,1 wk ahead,percent,0.0329570157552109,Bin,2.2,2.3
Alabama,1 wk ahead,percent,0.00986743313106942,Bin,2.3,2.4
Alabama,1 wk ahead,percent,0.0233550913778933,Bin,2.4,2.5
Alabama,1 wk ahead,percent,0.0156665208043509,Bin,2.5,2.6
Alabama,1 wk ahead,percent,0.0407048723077914,Bin,2.6,2.7
Alabama,1 wk ahead,percent,0.0368664448130131,Bin,2.7,2.8
Alabama,1 wk ahead,percent,0.0388032464288076,Bin,2.8,2.9
Alabama,1 wk ahead,percent,0.0214887402209239,Bin,2.9,3.0
Alabama,1 wk ahead,percent,0.0638525612463874,Bin,3.0,3.1
Alabama,1 wk ahead,percent,0.03691201539458,Bin,3.1,3.2
Alabama,1 wk ahead,percent,0.0677245807955835,Bin,3.2,3.3
Alabama,1 wk ahead,percent,0.0754354189145338,Bin,3.3,3.4
Alabama,1 wk ahead,percent,0.0369431188159518,Bin,3.4,3.5
Alabama,1 wk ahead,percent,0.0388777756284336,Bin,3.5,3.6
Alabama,1 wk ahead,percent,0.0677635388298269,Bin,3.6,3.7
Alabama,1 wk ahead,percent,0.0600716111558042,Bin,3.7,3.8
Alabama,1 wk ahead,percent,0.031202873961538,Bin,3.8,3.9
Alabama,1 wk ahead,percent,0.0350604933279643,Bin,3.9,4.0
Alabama,1 wk ahead,percent,0.0196663432767949,Bin,4.0,4.1
Alabama,1 wk ahead,percent,0.0119720121009225,Bin,4.1,4.2
Alabama,1 wk ahead,percent,0.0196779481540543,Bin,4.2,4.3
Alabama,1 wk ahead,percent,0.0119822832134253,Bin,4.3,4.4
Alabama,1 wk ahead,percent,0.00813615924052861,Bin,4.4,4.5
Alabama,1 wk ahead,percent,0.0466418657134555,Bin,4.5,4.6
Alabama,1 wk ahead,percent,0.019692995425674,Bin,4.6,4.7
Alabama,1 wk ahead,percent,0.00429410914591769,Bin,4.7,4.8
Alabama,1 wk ahead,percent,0.000445227041867695,Bin,4.8,4.9
Alabama,1 wk ahead,percent,0.0119965893327567,Bin,4.9,5.0
Alabama,1 wk ahead,percent,0.0062212621446054,Bin,5.0,5.1
Alabama,1 wk ahead,percent,0.000445285132593877,Bin,5.1,5.2
Alabama,1 wk ahead,percent,0.0081444882322088,Bin,5.2,5.3
Alabama,1 wk ahead,percent,0.000442188275278856,Bin,5.3,5.4
Alabama,1 wk ahead,percent,0.00621510728536721,Bin,5.4,5.5
Alabama,1 wk ahead,percent,0.000436796950216037,Bin,5.5,5.6
Alabama,1 wk ahead,percent,0.000433326519654485,Bin,5.6,5.7
Alabama,1 wk ahead,percent,0.000429373141727535,Bin,5.7,5.8
Alabama,1 wk ahead,percent,0.00812542811076758,Bin,5.8,5.9
Alabama,1 wk ahead,percent,0.000420161414171237,Bin,5.9,6.0
Alabama,1 wk ahead,percent,0.00426520721323978,Bin,6.0,6.1
Alabama,1 wk ahead,percent,0.000409453921803053,Bin,6.1,6.2
Alabama,1 wk ahead,percent,0.000403622531516433,Bin,6.2,6.3
Alabama,1 wk ahead,percent,0.000397522719766157,Bin,6.3,6.4
Alabama,1 wk ahead,percent,0.000391189677803187,Bin,6.4,6.5
Alabama,1 wk ahead,percent,0.000384651548297885,Bin,6.5,6.6
Alabama,1 wk ahead,percent,0.0003779434846364,Bin,6.6,6.7
Alabama,1 wk ahead,percent,0.000371099945276396,Bin,6.7,6.8
Alabama,1 wk ahead,percent,0.000364146666029796,Bin,6.8,6.9
Alabama,1 wk ahead,percent,0.000357113746872648,Bin,6.9,7.0
Alabama,1 wk ahead,percent,0.00035002925149575,Bin,7.0,7.1
Alabama,1 wk ahead,percent,0.000342918382458871,Bin,7.1,7.2
Alabama,1 wk ahead,percent,0.000335805362433327,Bin,7.2,7.3
Alabama,1 wk ahead,percent,0.000328713264459618,Bin,7.3,7.4
Alabama,1 wk ahead,percent,0.000321663095620213,Bin,7.4,7.5
Alabama,1 wk ahead,percent,0.000314674636018283,Bin,7.5,7.6
Alabama,1 wk ahead,percent,0.000307768369842705,Bin,7.6,7.7
Alabama,1 wk ahead,percent,0.000300960942300521,Bin,7.7,7.8
Alabama,1 wk ahead,percent,0.000294266088652372,Bin,7.8,7.9
Alabama,1 wk ahead,percent,0.000287704135067474,Bin,7.9,8.0
Alabama,1 wk ahead,percent,0.000281287426213096,Bin,8.0,8.1
Alabama,1 wk ahead,percent,0.000275027525128964,Bin,8.1,8.2
Alabama,1 wk ahead,percent,0.000268937642710609,Bin,8.2,8.3
Alabama,1 wk ahead,percent,0.000263033769735344,Bin,8.3,8.4
Alabama,1 wk ahead,percent,0.000257323369745829,Bin,8.4,8.5
Alabama,1 wk ahead,percent,0.000251816025442142,Bin,8.5,8.6
Alabama,1 wk ahead,percent,0.000246522118653237,Bin,8.6,8.7
Alabama,1 wk ahead,percent,0.000241455584330628,Bin,8.7,8.8
Alabama,1 wk ahead,percent,0.000236620460373137,Bin,8.8,8.9
Alabama,1 wk ahead,percent,0.000232020531977682,Bin,8.9,9.0
Alabama,1 wk ahead,percent,0.000227671675510063,Bin,9.0,9.1
Alabama,1 wk ahead,percent,0.000223576371370245,Bin,9.1,9.2
Alabama,1 wk ahead,percent,0.000219734660072348,Bin,9.2,9.3
Alabama,1 wk ahead,percent,0.000216154966737593,Bin,9.3,9.4
Alabama,1 wk ahead,percent,0.000212843002107222,Bin,9.4,9.5
Alabama,1 wk ahead,percent,0.000209795268321906,Bin,9.5,9.6
Alabama,1 wk ahead,percent,0.000207011484629031,Bin,9.6,9.7
Alabama,1 wk ahead,percent,0.000204493043872365,Bin,9.7,9.8
Alabama,1 wk ahead,percent,0.000202239146026584,Bin,9.8,9.9
Alabama,1 wk ahead,percent,0.000200241772163882,Bin,9.9,10.0
Alabama,1 wk ahead,percent,0.000198492438865408,Bin,10.0,10.1
Alabama,1 wk ahead,percent,0.000196990195848013,Bin,10.1,10.2
Alabama,1 wk ahead,percent,0.000195722726396546,Bin,10.2,10.3
Alabama,1 wk ahead,percent,0.000194673512790276,Bin,10.3,10.4
Alabama,1 wk ahead,percent,0.000193835125887625,Bin,10.4,10.5
Alabama,1 wk ahead,percent,0.000193191745372777,Bin,10.5,10.6
Alabama,1 wk ahead,percent,0.000192724115908653,Bin,10.6,10.7
Alabama,1 wk ahead,percent,0.000192413709870281,Bin,10.7,10.8
Alabama,1 wk ahead,percent,0.00019224278046358,Bin,10.8,10.9
Alabama,1 wk ahead,percent,0.000192189329859188,Bin,10.9,11.0
Alabama,1 wk ahead,percent,0.000192229678609765,Bin,11.0,11.1
Alabama,1 wk ahead,percent,0.000192340297741499,Bin,11.1,11.2
Alabama,1 wk ahead,percent,0.000192497944824664,Bin,11.2,11.3
Alabama,1 wk ahead,percent,0.00019267676378041,Bin,11.3,11.4
Alabama,1 wk ahead,percent,0.000192851578036394,Bin,11.4,11.5
Alabama,1 wk ahead,percent,0.000192996312734023,Bin,11.5,11.6
Alabama,1 wk ahead,percent,0.000193085680411248,Bin,11.6,11.7
Alabama,1 wk ahead,percent,0.000193095639920026,Bin,11.7,11.8
Alabama,1 wk ahead,percent,0.00019300233003191,Bin,11.8,11.9
Alabama,1 wk ahead,percent,0.000192780038442576,Bin,11.9,12.0
Alabama,1 wk ahead,percent,0.000192408396404661,Bin,12.0,12.1
Alabama,1 wk ahead,percent,0.000191867995350685,Bin,12.1,12.2
Alabama,1 wk ahead,percent,0.00596648284938677,Bin,12.2,12.3
Alabama,1 wk ahead,percent,0.000190203760844057,Bin,12.3,12.4
Alabama,1 wk ahead,percent,0.000189046610955021,Bin,12.4,12.5
Alabama,1 wk ahead,percent,0.00018766119404357,Bin,12.5,12.6
Alabama,1 wk ahead,percent,0.000186027961050761,Bin,12.6,12.7
Alabama,1 wk ahead,percent,0.000184142849179624,Bin,12.7,12.8
Alabama,1 wk ahead,percent,0.000182004423291921,Bin,12.8,12.9
Alabama,1 wk ahead,percent,0.000179608504044521,Bin,12.9,13.0
Alabama,1 wk ahead,percent,0.0028075609888992,Bin,13.0,100.0
Alabama,2 wk ahead,percent,5.77444339235041e-05,Bin,0.0,0.1
Alabama,2 wk ahead,percent,0.000120258711456787,Bin,0.1,0.2
Alabama,2 wk ahead,percent,0.000126774206316103,Bin,0.2,0.3
Alabama,2 wk ahead,percent,0.000133464353312034,Bin,0.3,0.4
Alabama,2 wk ahead,percent,0.000140320326403448,Bin,0.4,0.5
Alabama,2 wk ahead,percent,0.000147332621572217,Bin,0.5,0.6
Alabama,2 wk ahead,percent,0.000154490858326133,Bin,0.6,0.7
Alabama,2 wk ahead,percent,0.00593712634423622,Bin,0.7,0.8
Alabama,2 wk ahead,percent,0.00401942846881896,Bin,0.8,0.9
Alabama,2 wk ahead,percent,0.00210184146316238,Bin,0.9,1.0
Alabama,2 wk ahead,percent,0.00403457758844867,Bin,1.0,1.1
Alabama,2 wk ahead,percent,0.00211716481796917,Bin,1.1,1.2
Alabama,2 wk ahead,percent,0.00405004430357096,Bin,1.2,1.3
Alabama,2 wk ahead,percent,0.000207628725611845,Bin,1.3,1.4
Alabama,2 wk ahead,percent,0.00406570055424327,Bin,1.4,1.5
Alabama,2 wk ahead,percent,0.00214844288525127,Bin,1.5,1.6
Alabama,2 wk ahead,percent,0.00793163670194669,Bin,1.6,1.7
Alabama,2 wk ahead,percent,0.00986457774260113,Bin,1.7,1.8
Alabama,2 wk ahead,percent,0.00794724727868607,Bin,1.8,1.9
Alabama,2 wk ahead,percent,0.00217962645751227,Bin,1.9,2.0
Alabama,2 wk ahead,percent,0.0137379525659339,Bin,2.0,2.1
Alabama,2 wk ahead,percent,0.0137454936118793,Bin,2.1,2.2
Alabama,2 wk ahead,percent,0.0156780300650467,Bin,2.2,2.3
Alabama,2 wk ahead,percent,0.0291611138159797,Bin,2.3,2.4
