"location","target","score","forecast_week","skill","competition_week"
"US National","3 wk ahead",-0.812518049247517,6,0.443739300848326,17
"HHS Region 1","3 wk ahead",-0.662081136243962,6,0.515776814945358,17
"HHS Region 2","3 wk ahead",-0.990495995892825,6,0.371392436208022,17
"HHS Region 3","3 wk ahead",-1.31998354086702,6,0.267139698817494,17
"HHS Region 4","3 wk ahead",-0.974633716568681,6,0.37733053817851,17
"HHS Region 5","3 wk ahead",-0.883673979523492,6,0.413261803728114,17
"HHS Region 6","3 wk ahead",-3.12804059169848,6,0.0438035422449035,17
"HHS Region 7","3 wk ahead",-2.18732513476969,6,0.112216511570914,17
"HHS Region 8","3 wk ahead",-3.46138343661137,6,0.0313863109977013,17
"HHS Region 9","3 wk ahead",-1.06068580345755,6,0.346218291192479,17
"HHS Region 10","3 wk ahead",-1.53774317388843,6,0.214865468655226,17
"US National","4 wk ahead",-0.934727633612968,6,0.392692807288322,17
"HHS Region 1","4 wk ahead",-0.759629620530454,6,0.467839673134493,17
"HHS Region 2","4 wk ahead",-1.02287615030639,6,0.359559304960601,17
"HHS Region 3","4 wk ahead",-1.53512539843008,6,0.215428675058242,17
"HHS Region 4","4 wk ahead",-1.02504399722973,6,0.358780679702705,17
"HHS Region 5","4 wk ahead",-1.51422131136262,6,0.219979413642013,17
"HHS Region 6","4 wk ahead",-3.37548269457387,6,0.0342016053972968,17
"HHS Region 7","4 wk ahead",-3.01699584257809,6,0.0489480453396049,17
"HHS Region 8","4 wk ahead",-4.0654749241914,6,0.0171548400900753,17
"HHS Region 9","4 wk ahead",-1.41298201797435,6,0.243416327930228,17
"HHS Region 10","4 wk ahead",-2.7502402512871,6,0.0639125043006034,17
"HHS Region 1","Season peak week",-0.504662151740774,7,0.60370950318151,18
"HHS Region 10","Season peak week",-2.19245932880903,7,0.11164184670889,18
"HHS Region 2","Season peak week",-0.585724201669771,7,0.556702550873665,18
"HHS Region 3","Season peak week",-0.119569825717215,7,0.887302049153953,18
"HHS Region 4","Season peak week",-0.228332298129312,7,0.795859753183177,18
"HHS Region 5","Season peak week",-1.97017391246014,7,0.139432605038955,18
"HHS Region 6","Season peak week",-0.250195732545139,7,0.778648361329413,18
"HHS Region 7","Season peak week",-2.85069113154237,7,0.0578043566519934,18
"HHS Region 8","Season peak week",-0.0799866037946431,7,0.923128712725611,18
"HHS Region 9","Season peak week",-0.0791438413963772,7,0.923907018810942,18
"US National","Season peak week",-0.279684271846783,7,0.756022401334486,18
"HHS Region 1","Season peak percentage",-0.235354839462297,7,0.79029037365846,18
"HHS Region 10","Season peak percentage",-1.56938546812399,7,0.208173072045349,18
"HHS Region 2","Season peak percentage",-0.618462160308547,7,0.538772346334901,18
"HHS Region 3","Season peak percentage",-0.223667305894179,7,0.799581106044414,18
"HHS Region 4","Season peak percentage",-0.238724575252597,7,0.787631785786679,18
"HHS Region 5","Season peak percentage",-1.38230807685571,7,0.250998560015787,18
"HHS Region 6","Season peak percentage",-0.440095842412047,7,0.643974698036989,18
"HHS Region 7","Season peak percentage",-0.25794587997345,7,0.772637046112879,18
"HHS Region 8","Season peak percentage",-0.138416304218572,7,0.870736125159868,18
"HHS Region 9","Season peak percentage",-0.125045135925518,7,0.882457071169051,18
"US National","Season peak percentage",-0.209859629377493,7,0.810698036171602,18
"US National","1 wk ahead",-0.326621794171525,7,0.721356512679323,18
"HHS Region 1","1 wk ahead",-0.548270488197831,7,0.577948515273804,18
"HHS Region 2","1 wk ahead",-0.703472207782718,7,0.4948640464457,18
"HHS Region 3","1 wk ahead",-0.651086596304708,7,0.521478831825018,18
"HHS Region 4","1 wk ahead",-0.59724479279155,7,0.550325810844605,18
"HHS Region 5","1 wk ahead",-0.353456537204321,7,0.70225651395617,18
"HHS Region 6","1 wk ahead",-2.09758229188625,7,0.122752850339802,18
"HHS Region 7","1 wk ahead",-1.32293712723353,7,0.26635184271838,18
"HHS Region 8","1 wk ahead",-2.18933296235723,7,0.111991426205126,18
"HHS Region 9","1 wk ahead",-0.187634624062054,7,0.828917518425125,18
"HHS Region 10","1 wk ahead",-0.769720957085389,7,0.463142286855234,18
"US National","2 wk ahead",-0.56386969105239,7,0.569002932521701,18
"HHS Region 1","2 wk ahead",-0.524823292534335,7,0.591659905852411,18
"HHS Region 2","2 wk ahead",-0.988050469749844,7,0.372301797600393,18
"HHS Region 3","2 wk ahead",-0.992465426829704,7,0.370661724233997,18
"HHS Region 4","2 wk ahead",-0.979643773140554,7,0.375444818561321,18
"HHS Region 5","2 wk ahead",-0.681231589142641,7,0.505993432441949,18
"HHS Region 6","2 wk ahead",-2.87731908852665,7,0.056285457072569,18
"HHS Region 7","2 wk ahead",-1.84633901554942,7,0.157813864131313,18
"HHS Region 8","2 wk ahead",-2.73984668828621,7,0.0645802470425957,18
"HHS Region 9","2 wk ahead",-0.545556733719368,7,0.579519055712174,18
"HHS Region 10","2 wk ahead",-0.850205661308694,7,0.427327038272941,18
"US National","3 wk ahead",-0.741956492103813,7,0.476181358480416,18
"HHS Region 1","3 wk ahead",-0.702504881440811,7,0.495342973075316,18
"HHS Region 2","3 wk ahead",-1.06679070274118,7,0.344111102027945,18
"HHS Region 3","3 wk ahead",-1.19520689930454,7,0.302641331423067,18
"HHS Region 4","3 wk ahead",-0.900894949466899,7,0.40620596320964,18
"HHS Region 5","3 wk ahead",-1.58550831608507,7,0.204843641330213,18
"HHS Region 6","3 wk ahead",-2.75452119449759,7,0.0636394833098897,18
"HHS Region 7","3 wk ahead",-2.6472452121164,7,0.0708461104934196,18
"HHS Region 8","3 wk ahead",-3.82150238780998,7,0.0218948815684873,18
"HHS Region 9","3 wk ahead",-1.10943934317468,7,0.329743782361878,18
"HHS Region 10","3 wk ahead",-1.66039119922502,7,0.190064612427095,18
