component_model_id,season,Model Week,location,target,weight
Dynamic Harmonic Model,2014/2015,40,Delaware,Season peak week,0.999999915411431
Dynamic Harmonic Model,2014/2015,40,Delaware,Season peak percentage,0.999999915411431
Historical Average,2014/2015,40,Delaware,Season peak week,5.70597232909466e-08
Historical Average,2014/2015,40,Delaware,Season peak percentage,5.70597232909466e-08
Subtype Historical Average,2014/2015,40,Delaware,Season peak week,2.75288461210889e-08
Subtype Historical Average,2014/2015,40,Delaware,Season peak percentage,2.75288461210889e-08
Dynamic Harmonic Model,2015/2016,40,Delaware,Season peak week,0.854554808621908
Dynamic Harmonic Model,2015/2016,40,Delaware,Season peak percentage,0.854554808621908
Historical Average,2015/2016,40,Delaware,Season peak week,0.0738041455969032
Historical Average,2015/2016,40,Delaware,Season peak percentage,0.0738041455969032
Subtype Historical Average,2015/2016,40,Delaware,Season peak week,0.0716410457811892
Subtype Historical Average,2015/2016,40,Delaware,Season peak percentage,0.0716410457811892
Dynamic Harmonic Model,2016/2017,40,Delaware,Season peak week,0.99999491209546
Dynamic Harmonic Model,2016/2017,40,Delaware,Season peak percentage,0.99999491209546
Historical Average,2016/2017,40,Delaware,Season peak week,3.19835028131366e-06
Historical Average,2016/2017,40,Delaware,Season peak percentage,3.19835028131366e-06
Subtype Historical Average,2016/2017,40,Delaware,Season peak week,1.88955425870189e-06
Subtype Historical Average,2016/2017,40,Delaware,Season peak percentage,1.88955425870189e-06
Dynamic Harmonic Model,2017/2018,40,Delaware,Season peak week,0.999999694999368
Dynamic Harmonic Model,2017/2018,40,Delaware,Season peak percentage,0.999999694999368
Historical Average,2017/2018,40,Delaware,Season peak week,2.98127470902247e-08
Historical Average,2017/2018,40,Delaware,Season peak percentage,2.98127470902247e-08
Subtype Historical Average,2017/2018,40,Delaware,Season peak week,2.75187885237361e-07
Subtype Historical Average,2017/2018,40,Delaware,Season peak percentage,2.75187885237361e-07
Dynamic Harmonic Model,2014/2015,41,Delaware,Season peak week,0.999999909010412
Dynamic Harmonic Model,2014/2015,41,Delaware,Season peak percentage,0.999999909010412
Historical Average,2014/2015,41,Delaware,Season peak week,6.14931436659364e-08
Historical Average,2014/2015,41,Delaware,Season peak percentage,6.14931436659364e-08
Subtype Historical Average,2014/2015,41,Delaware,Season peak week,2.94964440048251e-08
Subtype Historical Average,2014/2015,41,Delaware,Season peak percentage,2.94964440048251e-08
Dynamic Harmonic Model,2015/2016,41,Delaware,Season peak week,0.491769483329608
Dynamic Harmonic Model,2015/2016,41,Delaware,Season peak percentage,0.491769483329608
Historical Average,2015/2016,41,Delaware,Season peak week,0.5082247950561
Historical Average,2015/2016,41,Delaware,Season peak percentage,0.5082247950561
Subtype Historical Average,2015/2016,41,Delaware,Season peak week,5.72161429209604e-06
Subtype Historical Average,2015/2016,41,Delaware,Season peak percentage,5.72161429209604e-06
Dynamic Harmonic Model,2016/2017,41,Delaware,Season peak week,0.891932629541796
Dynamic Harmonic Model,2016/2017,41,Delaware,Season peak percentage,0.891932629541796
Historical Average,2016/2017,41,Delaware,Season peak week,0.108064782121742
Historical Average,2016/2017,41,Delaware,Season peak percentage,0.108064782121742
Subtype Historical Average,2016/2017,41,Delaware,Season peak week,2.58833646141936e-06
Subtype Historical Average,2016/2017,41,Delaware,Season peak percentage,2.58833646141936e-06
Dynamic Harmonic Model,2017/2018,41,Delaware,Season peak week,0.9999964701234
Dynamic Harmonic Model,2017/2018,41,Delaware,Season peak percentage,0.9999964701234
Historical Average,2017/2018,41,Delaware,Season peak week,3.5297525853827e-06
Historical Average,2017/2018,41,Delaware,Season peak percentage,3.5297525853827e-06
Subtype Historical Average,2017/2018,41,Delaware,Season peak week,1.24014776258523e-10
Subtype Historical Average,2017/2018,41,Delaware,Season peak percentage,1.24014776258523e-10
Dynamic Harmonic Model,2014/2015,42,Delaware,Season peak week,0.999998316541484
Dynamic Harmonic Model,2014/2015,42,Delaware,Season peak percentage,0.999998316541484
Historical Average,2014/2015,42,Delaware,Season peak week,1.4614967118115e-06
Historical Average,2014/2015,42,Delaware,Season peak percentage,1.4614967118115e-06
Subtype Historical Average,2014/2015,42,Delaware,Season peak week,2.21961804300599e-07
Subtype Historical Average,2014/2015,42,Delaware,Season peak percentage,2.21961804300599e-07
Dynamic Harmonic Model,2015/2016,42,Delaware,Season peak week,0.547465648466248
Dynamic Harmonic Model,2015/2016,42,Delaware,Season peak percentage,0.547465648466248
Historical Average,2015/2016,42,Delaware,Season peak week,0.452529381636562
Historical Average,2015/2016,42,Delaware,Season peak percentage,0.452529381636562
Subtype Historical Average,2015/2016,42,Delaware,Season peak week,4.96989718976447e-06
Subtype Historical Average,2015/2016,42,Delaware,Season peak percentage,4.96989718976447e-06
Dynamic Harmonic Model,2016/2017,42,Delaware,Season peak week,0.483052975603144
Dynamic Harmonic Model,2016/2017,42,Delaware,Season peak percentage,0.483052975603144
Historical Average,2016/2017,42,Delaware,Season peak week,0.516940522910329
Historical Average,2016/2017,42,Delaware,Season peak percentage,0.516940522910329
Subtype Historical Average,2016/2017,42,Delaware,Season peak week,6.50148652734665e-06
Subtype Historical Average,2016/2017,42,Delaware,Season peak percentage,6.50148652734665e-06
Dynamic Harmonic Model,2017/2018,42,Delaware,Season peak week,0.832383669500358
Dynamic Harmonic Model,2017/2018,42,Delaware,Season peak percentage,0.832383669500358
Historical Average,2017/2018,42,Delaware,Season peak week,0.16760803534406
Historical Average,2017/2018,42,Delaware,Season peak percentage,0.16760803534406
Subtype Historical Average,2017/2018,42,Delaware,Season peak week,8.29515558222243e-06
Subtype Historical Average,2017/2018,42,Delaware,Season peak percentage,8.29515558222243e-06
Dynamic Harmonic Model,2014/2015,43,Delaware,Season peak week,0.997336248972269
Dynamic Harmonic Model,2014/2015,43,Delaware,Season peak percentage,0.997336248972269
Historical Average,2014/2015,43,Delaware,Season peak week,0.0025711295149994
Historical Average,2014/2015,43,Delaware,Season peak percentage,0.0025711295149994
Subtype Historical Average,2014/2015,43,Delaware,Season peak week,9.26215127311222e-05
Subtype Historical Average,2014/2015,43,Delaware,Season peak percentage,9.26215127311222e-05
Dynamic Harmonic Model,2015/2016,43,Delaware,Season peak week,0.870958096327102
Dynamic Harmonic Model,2015/2016,43,Delaware,Season peak percentage,0.870958096327102
Historical Average,2015/2016,43,Delaware,Season peak week,0.129038881682658
Historical Average,2015/2016,43,Delaware,Season peak percentage,0.129038881682658
Subtype Historical Average,2015/2016,43,Delaware,Season peak week,3.02199023958112e-06
Subtype Historical Average,2015/2016,43,Delaware,Season peak percentage,3.02199023958112e-06
Dynamic Harmonic Model,2016/2017,43,Delaware,Season peak week,0.492102651930326
Dynamic Harmonic Model,2016/2017,43,Delaware,Season peak percentage,0.492102651930326
Historical Average,2016/2017,43,Delaware,Season peak week,0.507889722657349
Historical Average,2016/2017,43,Delaware,Season peak percentage,0.507889722657349
Subtype Historical Average,2016/2017,43,Delaware,Season peak week,7.62541232522226e-06
Subtype Historical Average,2016/2017,43,Delaware,Season peak percentage,7.62541232522226e-06
Dynamic Harmonic Model,2017/2018,43,Delaware,Season peak week,0.689257496373864
Dynamic Harmonic Model,2017/2018,43,Delaware,Season peak percentage,0.689257496373864
Historical Average,2017/2018,43,Delaware,Season peak week,0.310727371039768
Historical Average,2017/2018,43,Delaware,Season peak percentage,0.310727371039768
Subtype Historical Average,2017/2018,43,Delaware,Season peak week,1.513258636784e-05
Subtype Historical Average,2017/2018,43,Delaware,Season peak percentage,1.513258636784e-05
Dynamic Harmonic Model,2014/2015,44,Delaware,Season peak week,0.817841051754785
Dynamic Harmonic Model,2014/2015,44,Delaware,Season peak percentage,0.817841051754785
Historical Average,2014/2015,44,Delaware,Season peak week,0.180973568398099
Historical Average,2014/2015,44,Delaware,Season peak percentage,0.180973568398099
Subtype Historical Average,2014/2015,44,Delaware,Season peak week,0.00118537984711609
Subtype Historical Average,2014/2015,44,Delaware,Season peak percentage,0.00118537984711609
Dynamic Harmonic Model,2015/2016,44,Delaware,Season peak week,0.849108857216259
Dynamic Harmonic Model,2015/2016,44,Delaware,Season peak percentage,0.849108857216259
Historical Average,2015/2016,44,Delaware,Season peak week,0.150887597227895
Historical Average,2015/2016,44,Delaware,Season peak percentage,0.150887597227895
Subtype Historical Average,2015/2016,44,Delaware,Season peak week,3.54555584543531e-06
Subtype Historical Average,2015/2016,44,Delaware,Season peak percentage,3.54555584543531e-06
Dynamic Harmonic Model,2016/2017,44,Delaware,Season peak week,0.421602682397572
Dynamic Harmonic Model,2016/2017,44,Delaware,Season peak percentage,0.421602682397572
Historical Average,2016/2017,44,Delaware,Season peak week,0.578388365655352
Historical Average,2016/2017,44,Delaware,Season peak percentage,0.578388365655352
Subtype Historical Average,2016/2017,44,Delaware,Season peak week,8.95194707645479e-06
Subtype Historical Average,2016/2017,44,Delaware,Season peak percentage,8.95194707645479e-06
Dynamic Harmonic Model,2017/2018,44,Delaware,Season peak week,0.575347905938307
Dynamic Harmonic Model,2017/2018,44,Delaware,Season peak percentage,0.575347905938307
Historical Average,2017/2018,44,Delaware,Season peak week,0.424628302172272
Historical Average,2017/2018,44,Delaware,Season peak percentage,0.424628302172272
Subtype Historical Average,2017/2018,44,Delaware,Season peak week,2.37918894205556e-05
Subtype Historical Average,2017/2018,44,Delaware,Season peak percentage,2.37918894205556e-05
Dynamic Harmonic Model,2014/2015,45,Delaware,Season peak week,0.7673000915916
Dynamic Harmonic Model,2014/2015,45,Delaware,Season peak percentage,0.7673000915916
Historical Average,2014/2015,45,Delaware,Season peak week,0.232442241405028
Historical Average,2014/2015,45,Delaware,Season peak percentage,0.232442241405028
Subtype Historical Average,2014/2015,45,Delaware,Season peak week,0.000257667003372021
Subtype Historical Average,2014/2015,45,Delaware,Season peak percentage,0.000257667003372021
Dynamic Harmonic Model,2015/2016,45,Delaware,Season peak week,0.625596261124174
Dynamic Harmonic Model,2015/2016,45,Delaware,Season peak percentage,0.625596261124174
Historical Average,2015/2016,45,Delaware,Season peak week,0.374398880884367
Historical Average,2015/2016,45,Delaware,Season peak percentage,0.374398880884367
Subtype Historical Average,2015/2016,45,Delaware,Season peak week,4.85799145889849e-06
Subtype Historical Average,2015/2016,45,Delaware,Season peak percentage,4.85799145889849e-06
Dynamic Harmonic Model,2016/2017,45,Delaware,Season peak week,0.373125407047468
Dynamic Harmonic Model,2016/2017,45,Delaware,Season peak percentage,0.373125407047468
Historical Average,2016/2017,45,Delaware,Season peak week,0.626866079958099
Historical Average,2016/2017,45,Delaware,Season peak percentage,0.626866079958099
Subtype Historical Average,2016/2017,45,Delaware,Season peak week,8.51299443350301e-06
Subtype Historical Average,2016/2017,45,Delaware,Season peak percentage,8.51299443350301e-06
Dynamic Harmonic Model,2017/2018,45,Delaware,Season peak week,0.584307311887558
Dynamic Harmonic Model,2017/2018,45,Delaware,Season peak percentage,0.584307311887558
Historical Average,2017/2018,45,Delaware,Season peak week,0.415671665122548
Historical Average,2017/2018,45,Delaware,Season peak percentage,0.415671665122548
Subtype Historical Average,2017/2018,45,Delaware,Season peak week,2.10229898940927e-05
Subtype Historical Average,2017/2018,45,Delaware,Season peak percentage,2.10229898940927e-05
Dynamic Harmonic Model,2014/2015,46,Delaware,Season peak week,0.732045982993364
Dynamic Harmonic Model,2014/2015,46,Delaware,Season peak percentage,0.732045982993364
Historical Average,2014/2015,46,Delaware,Season peak week,0.267702015879258
Historical Average,2014/2015,46,Delaware,Season peak percentage,0.267702015879258
Subtype Historical Average,2014/2015,46,Delaware,Season peak week,0.000252001127378687
Subtype Historical Average,2014/2015,46,Delaware,Season peak percentage,0.000252001127378687
Dynamic Harmonic Model,2015/2016,46,Delaware,Season peak week,0.623213826341985
Dynamic Harmonic Model,2015/2016,46,Delaware,Season peak percentage,0.623213826341985
Historical Average,2015/2016,46,Delaware,Season peak week,0.376781048744049
Historical Average,2015/2016,46,Delaware,Season peak percentage,0.376781048744049
Subtype Historical Average,2015/2016,46,Delaware,Season peak week,5.12491396608466e-06
Subtype Historical Average,2015/2016,46,Delaware,Season peak percentage,5.12491396608466e-06
Dynamic Harmonic Model,2016/2017,46,Delaware,Season peak week,0.382724557277719
Dynamic Harmonic Model,2016/2017,46,Delaware,Season peak percentage,0.382724557277719
Historical Average,2016/2017,46,Delaware,Season peak week,0.617266309056958
Historical Average,2016/2017,46,Delaware,Season peak percentage,0.617266309056958
Subtype Historical Average,2016/2017,46,Delaware,Season peak week,9.13366532324825e-06
Subtype Historical Average,2016/2017,46,Delaware,Season peak percentage,9.13366532324825e-06
Dynamic Harmonic Model,2017/2018,46,Delaware,Season peak week,0.585537366058607
Dynamic Harmonic Model,2017/2018,46,Delaware,Season peak percentage,0.585537366058607
Historical Average,2017/2018,46,Delaware,Season peak week,0.414435804942478
Historical Average,2017/2018,46,Delaware,Season peak percentage,0.414435804942478
Subtype Historical Average,2017/2018,46,Delaware,Season peak week,2.68289989156285e-05
Subtype Historical Average,2017/2018,46,Delaware,Season peak percentage,2.68289989156285e-05
Dynamic Harmonic Model,2014/2015,47,Delaware,Season peak week,0.999999952080241
Dynamic Harmonic Model,2014/2015,47,Delaware,Season peak percentage,0.999999952080241
Historical Average,2014/2015,47,Delaware,Season peak week,3.38278805408586e-08
Historical Average,2014/2015,47,Delaware,Season peak percentage,3.38278805408586e-08
Subtype Historical Average,2014/2015,47,Delaware,Season peak week,1.40918787228854e-08
Subtype Historical Average,2014/2015,47,Delaware,Season peak percentage,1.40918787228854e-08
Dynamic Harmonic Model,2015/2016,47,Delaware,Season peak week,0.999968178167638
Dynamic Harmonic Model,2015/2016,47,Delaware,Season peak percentage,0.999968178167638
Historical Average,2015/2016,47,Delaware,Season peak week,3.18218323610867e-05
Historical Average,2015/2016,47,Delaware,Season peak percentage,3.18218323610867e-05
Subtype Historical Average,2015/2016,47,Delaware,Season peak week,5.37443523379985e-16
Subtype Historical Average,2015/2016,47,Delaware,Season peak percentage,5.37443523379985e-16
Dynamic Harmonic Model,2016/2017,47,Delaware,Season peak week,0.999999029644182
Dynamic Harmonic Model,2016/2017,47,Delaware,Season peak percentage,0.999999029644182
Historical Average,2016/2017,47,Delaware,Season peak week,9.69894545690991e-07
Historical Average,2016/2017,47,Delaware,Season peak percentage,9.69894545690991e-07
Subtype Historical Average,2016/2017,47,Delaware,Season peak week,4.61272620094153e-10
Subtype Historical Average,2016/2017,47,Delaware,Season peak percentage,4.61272620094153e-10
Dynamic Harmonic Model,2017/2018,47,Delaware,Season peak week,0.999999867122956
Dynamic Harmonic Model,2017/2018,47,Delaware,Season peak percentage,0.999999867122956
Historical Average,2017/2018,47,Delaware,Season peak week,1.22821373615807e-07
Historical Average,2017/2018,47,Delaware,Season peak percentage,1.22821373615807e-07
Subtype Historical Average,2017/2018,47,Delaware,Season peak week,1.00556709154171e-08
Subtype Historical Average,2017/2018,47,Delaware,Season peak percentage,1.00556709154171e-08
Dynamic Harmonic Model,2014/2015,48,Delaware,Season peak week,0.999999879303204
Dynamic Harmonic Model,2014/2015,48,Delaware,Season peak percentage,0.999999879303204
Historical Average,2014/2015,48,Delaware,Season peak week,1.04504154055996e-07
Historical Average,2014/2015,48,Delaware,Season peak percentage,1.04504154055996e-07
Subtype Historical Average,2014/2015,48,Delaware,Season peak week,1.61926417219232e-08
Subtype Historical Average,2014/2015,48,Delaware,Season peak percentage,1.61926417219232e-08
Dynamic Harmonic Model,2015/2016,48,Delaware,Season peak week,0.690540179117341
Dynamic Harmonic Model,2015/2016,48,Delaware,Season peak percentage,0.690540179117341
Historical Average,2015/2016,48,Delaware,Season peak week,0.309456255311863
Historical Average,2015/2016,48,Delaware,Season peak percentage,0.309456255311863
Subtype Historical Average,2015/2016,48,Delaware,Season peak week,3.56557079553242e-06
Subtype Historical Average,2015/2016,48,Delaware,Season peak percentage,3.56557079553242e-06
Dynamic Harmonic Model,2016/2017,48,Delaware,Season peak week,0.931247706594813
Dynamic Harmonic Model,2016/2017,48,Delaware,Season peak percentage,0.931247706594813
Historical Average,2016/2017,48,Delaware,Season peak week,0.0687503090008407
Historical Average,2016/2017,48,Delaware,Season peak percentage,0.0687503090008407
Subtype Historical Average,2016/2017,48,Delaware,Season peak week,1.98440434578321e-06
Subtype Historical Average,2016/2017,48,Delaware,Season peak percentage,1.98440434578321e-06
Dynamic Harmonic Model,2017/2018,48,Delaware,Season peak week,0.999999860818176
Dynamic Harmonic Model,2017/2018,48,Delaware,Season peak percentage,0.999999860818176
Historical Average,2017/2018,48,Delaware,Season peak week,1.34366377252199e-07
Historical Average,2017/2018,48,Delaware,Season peak percentage,1.34366377252199e-07
Subtype Historical Average,2017/2018,48,Delaware,Season peak week,4.8154462914884e-09
Subtype Historical Average,2017/2018,48,Delaware,Season peak percentage,4.8154462914884e-09
Dynamic Harmonic Model,2014/2015,49,Delaware,Season peak week,0.999999937866694
Dynamic Harmonic Model,2014/2015,49,Delaware,Season peak percentage,0.999999937866694
Historical Average,2014/2015,49,Delaware,Season peak week,4.28455505642326e-08
Historical Average,2014/2015,49,Delaware,Season peak percentage,4.28455505642326e-08
Subtype Historical Average,2014/2015,49,Delaware,Season peak week,1.92877553566749e-08
Subtype Historical Average,2014/2015,49,Delaware,Season peak percentage,1.92877553566749e-08
Dynamic Harmonic Model,2015/2016,49,Delaware,Season peak week,0.659872470115465
Dynamic Harmonic Model,2015/2016,49,Delaware,Season peak percentage,0.659872470115465
Historical Average,2015/2016,49,Delaware,Season peak week,0.340123645418821
Historical Average,2015/2016,49,Delaware,Season peak percentage,0.340123645418821
Subtype Historical Average,2015/2016,49,Delaware,Season peak week,3.88446571454361e-06
Subtype Historical Average,2015/2016,49,Delaware,Season peak percentage,3.88446571454361e-06
Dynamic Harmonic Model,2016/2017,49,Delaware,Season peak week,0.949185667760479
Dynamic Harmonic Model,2016/2017,49,Delaware,Season peak percentage,0.949185667760479
Historical Average,2016/2017,49,Delaware,Season peak week,0.050813708878135
Historical Average,2016/2017,49,Delaware,Season peak percentage,0.050813708878135
Subtype Historical Average,2016/2017,49,Delaware,Season peak week,6.2336138568868e-07
Subtype Historical Average,2016/2017,49,Delaware,Season peak percentage,6.2336138568868e-07
Dynamic Harmonic Model,2017/2018,49,Delaware,Season peak week,0.999999115349634
Dynamic Harmonic Model,2017/2018,49,Delaware,Season peak percentage,0.999999115349634
Historical Average,2017/2018,49,Delaware,Season peak week,8.83928881556283e-07
Historical Average,2017/2018,49,Delaware,Season peak percentage,8.83928881556283e-07
Subtype Historical Average,2017/2018,49,Delaware,Season peak week,7.21483889133142e-10
Subtype Historical Average,2017/2018,49,Delaware,Season peak percentage,7.21483889133142e-10
Dynamic Harmonic Model,2014/2015,50,Delaware,Season peak week,0.999999941791749
Dynamic Harmonic Model,2014/2015,50,Delaware,Season peak percentage,0.999999941791749
Historical Average,2014/2015,50,Delaware,Season peak week,4.05877336890137e-08
Historical Average,2014/2015,50,Delaware,Season peak percentage,4.05877336890137e-08
Subtype Historical Average,2014/2015,50,Delaware,Season peak week,1.76205168441984e-08
Subtype Historical Average,2014/2015,50,Delaware,Season peak percentage,1.76205168441984e-08
Dynamic Harmonic Model,2015/2016,50,Delaware,Season peak week,0.892350331535796
Dynamic Harmonic Model,2015/2016,50,Delaware,Season peak percentage,0.892350331535796
Historical Average,2015/2016,50,Delaware,Season peak week,0.107649481070884
Historical Average,2015/2016,50,Delaware,Season peak percentage,0.107649481070884
Subtype Historical Average,2015/2016,50,Delaware,Season peak week,1.87393320514775e-07
Subtype Historical Average,2015/2016,50,Delaware,Season peak percentage,1.87393320514775e-07
Dynamic Harmonic Model,2016/2017,50,Delaware,Season peak week,0.999997690283813
Dynamic Harmonic Model,2016/2017,50,Delaware,Season peak percentage,0.999997690283813
Historical Average,2016/2017,50,Delaware,Season peak week,2.30963040777849e-06
Historical Average,2016/2017,50,Delaware,Season peak percentage,2.30963040777849e-06
Subtype Historical Average,2016/2017,50,Delaware,Season peak week,8.57788185921989e-11
Subtype Historical Average,2016/2017,50,Delaware,Season peak percentage,8.57788185921989e-11
Dynamic Harmonic Model,2017/2018,50,Delaware,Season peak week,0.99999984028707
Dynamic Harmonic Model,2017/2018,50,Delaware,Season peak percentage,0.99999984028707
Historical Average,2017/2018,50,Delaware,Season peak week,1.52009318404156e-07
Historical Average,2017/2018,50,Delaware,Season peak percentage,1.52009318404156e-07
Subtype Historical Average,2017/2018,50,Delaware,Season peak week,7.70361123117686e-09
Subtype Historical Average,2017/2018,50,Delaware,Season peak percentage,7.70361123117686e-09
Dynamic Harmonic Model,2014/2015,51,Delaware,Season peak week,0.999999980206857
Dynamic Harmonic Model,2014/2015,51,Delaware,Season peak percentage,0.999999980206857
Historical Average,2014/2015,51,Delaware,Season peak week,1.28973121282164e-08
Historical Average,2014/2015,51,Delaware,Season peak percentage,1.28973121282164e-08
Subtype Historical Average,2014/2015,51,Delaware,Season peak week,6.89583110107726e-09
Subtype Historical Average,2014/2015,51,Delaware,Season peak percentage,6.89583110107726e-09
Dynamic Harmonic Model,2015/2016,51,Delaware,Season peak week,0.998287078204273
Dynamic Harmonic Model,2015/2016,51,Delaware,Season peak percentage,0.998287078204273
Historical Average,2015/2016,51,Delaware,Season peak week,0.00171292179572744
Historical Average,2015/2016,51,Delaware,Season peak percentage,0.00171292179572744
Subtype Historical Average,2015/2016,51,Delaware,Season peak week,1.49675023101899e-26
Subtype Historical Average,2015/2016,51,Delaware,Season peak percentage,1.49675023101899e-26
Dynamic Harmonic Model,2016/2017,51,Delaware,Season peak week,0.999998002983543
Dynamic Harmonic Model,2016/2017,51,Delaware,Season peak percentage,0.999998002983543
Historical Average,2016/2017,51,Delaware,Season peak week,1.99698841869032e-06
Historical Average,2016/2017,51,Delaware,Season peak percentage,1.99698841869032e-06
Subtype Historical Average,2016/2017,51,Delaware,Season peak week,2.80380688448918e-11
Subtype Historical Average,2016/2017,51,Delaware,Season peak percentage,2.80380688448918e-11
Dynamic Harmonic Model,2017/2018,51,Delaware,Season peak week,0.999999769391847
Dynamic Harmonic Model,2017/2018,51,Delaware,Season peak percentage,0.999999769391847
Historical Average,2017/2018,51,Delaware,Season peak week,2.27339347738898e-07
Historical Average,2017/2018,51,Delaware,Season peak percentage,2.27339347738898e-07
Subtype Historical Average,2017/2018,51,Delaware,Season peak week,3.26880569710294e-09
Subtype Historical Average,2017/2018,51,Delaware,Season peak percentage,3.26880569710294e-09
Dynamic Harmonic Model,2014/2015,52,Delaware,Season peak week,0.999999960801231
Dynamic Harmonic Model,2014/2015,52,Delaware,Season peak percentage,0.999999960801231
Historical Average,2014/2015,52,Delaware,Season peak week,2.86515795636469e-08
Historical Average,2014/2015,52,Delaware,Season peak percentage,2.86515795636469e-08
Subtype Historical Average,2014/2015,52,Delaware,Season peak week,1.05471898260105e-08
Subtype Historical Average,2014/2015,52,Delaware,Season peak percentage,1.05471898260105e-08
Dynamic Harmonic Model,2015/2016,52,Delaware,Season peak week,0.770350548031668
Dynamic Harmonic Model,2015/2016,52,Delaware,Season peak percentage,0.770350548031668
Historical Average,2015/2016,52,Delaware,Season peak week,0.229647052212559
Historical Average,2015/2016,52,Delaware,Season peak percentage,0.229647052212559
Subtype Historical Average,2015/2016,52,Delaware,Season peak week,2.39975577305976e-06
Subtype Historical Average,2015/2016,52,Delaware,Season peak percentage,2.39975577305976e-06
Dynamic Harmonic Model,2016/2017,52,Delaware,Season peak week,0.902545828670935
Dynamic Harmonic Model,2016/2017,52,Delaware,Season peak percentage,0.902545828670935
Historical Average,2016/2017,52,Delaware,Season peak week,0.0974524596506314
Historical Average,2016/2017,52,Delaware,Season peak percentage,0.0974524596506314
Subtype Historical Average,2016/2017,52,Delaware,Season peak week,1.71167843391079e-06
Subtype Historical Average,2016/2017,52,Delaware,Season peak percentage,1.71167843391079e-06
Dynamic Harmonic Model,2017/2018,52,Delaware,Season peak week,0.999998327409121
Dynamic Harmonic Model,2017/2018,52,Delaware,Season peak percentage,0.999998327409121
Historical Average,2017/2018,52,Delaware,Season peak week,1.67255420044778e-06
Historical Average,2017/2018,52,Delaware,Season peak percentage,1.67255420044778e-06
Subtype Historical Average,2017/2018,52,Delaware,Season peak week,3.66783445005489e-11
Subtype Historical Average,2017/2018,52,Delaware,Season peak percentage,3.66783445005489e-11
Dynamic Harmonic Model,2014/2015,53,Delaware,Season peak week,0.999999931746058
Dynamic Harmonic Model,2014/2015,53,Delaware,Season peak percentage,0.999999931746058
Historical Average,2014/2015,53,Delaware,Season peak week,5.50518812547126e-08
Historical Average,2014/2015,53,Delaware,Season peak percentage,5.50518812547126e-08
Subtype Historical Average,2014/2015,53,Delaware,Season peak week,1.32020608788481e-08
Subtype Historical Average,2014/2015,53,Delaware,Season peak percentage,1.32020608788481e-08
Dynamic Harmonic Model,2015/2016,53,Delaware,Season peak week,0.99999952790131
Dynamic Harmonic Model,2015/2016,53,Delaware,Season peak percentage,0.99999952790131
Historical Average,2015/2016,53,Delaware,Season peak week,4.61401725653834e-07
Historical Average,2015/2016,53,Delaware,Season peak percentage,4.61401725653834e-07
Subtype Historical Average,2015/2016,53,Delaware,Season peak week,1.0696964116491e-08
Subtype Historical Average,2015/2016,53,Delaware,Season peak percentage,1.0696964116491e-08
Dynamic Harmonic Model,2016/2017,53,Delaware,Season peak week,0.999999838185512
Dynamic Harmonic Model,2016/2017,53,Delaware,Season peak percentage,0.999999838185512
Historical Average,2016/2017,53,Delaware,Season peak week,1.5389667248244e-07
Historical Average,2016/2017,53,Delaware,Season peak percentage,1.5389667248244e-07
Subtype Historical Average,2016/2017,53,Delaware,Season peak week,7.91781517812066e-09
Subtype Historical Average,2016/2017,53,Delaware,Season peak percentage,7.91781517812066e-09
Dynamic Harmonic Model,2017/2018,53,Delaware,Season peak week,0.999999995223229
Dynamic Harmonic Model,2017/2018,53,Delaware,Season peak percentage,0.999999995223229
Historical Average,2017/2018,53,Delaware,Season peak week,1.65629393710258e-09
Historical Average,2017/2018,53,Delaware,Season peak percentage,1.65629393710258e-09
Subtype Historical Average,2017/2018,53,Delaware,Season peak week,3.12047690715499e-09
Subtype Historical Average,2017/2018,53,Delaware,Season peak percentage,3.12047690715499e-09
Dynamic Harmonic Model,2014/2015,54,Delaware,Season peak week,0.999999980810968
Dynamic Harmonic Model,2014/2015,54,Delaware,Season peak percentage,0.999999980810968
Historical Average,2014/2015,54,Delaware,Season peak week,1.30818981194523e-08
Historical Average,2014/2015,54,Delaware,Season peak percentage,1.30818981194523e-08
Subtype Historical Average,2014/2015,54,Delaware,Season peak week,6.10713424261112e-09
Subtype Historical Average,2014/2015,54,Delaware,Season peak percentage,6.10713424261112e-09
Dynamic Harmonic Model,2015/2016,54,Delaware,Season peak week,0.85253096653102
Dynamic Harmonic Model,2015/2016,54,Delaware,Season peak percentage,0.85253096653102
Historical Average,2015/2016,54,Delaware,Season peak week,0.147466395209798
Historical Average,2015/2016,54,Delaware,Season peak percentage,0.147466395209798
Subtype Historical Average,2015/2016,54,Delaware,Season peak week,2.63825918244351e-06
Subtype Historical Average,2015/2016,54,Delaware,Season peak percentage,2.63825918244351e-06
Dynamic Harmonic Model,2016/2017,54,Delaware,Season peak week,0.999976379156369
Dynamic Harmonic Model,2016/2017,54,Delaware,Season peak percentage,0.999976379156369
Historical Average,2016/2017,54,Delaware,Season peak week,2.36208436310006e-05
Historical Average,2016/2017,54,Delaware,Season peak percentage,2.36208436310006e-05
Subtype Historical Average,2016/2017,54,Delaware,Season peak week,9.95571068260058e-17
Subtype Historical Average,2016/2017,54,Delaware,Season peak percentage,9.95571068260058e-17
Dynamic Harmonic Model,2017/2018,54,Delaware,Season peak week,0.999999696470705
Dynamic Harmonic Model,2017/2018,54,Delaware,Season peak percentage,0.999999696470705
Historical Average,2017/2018,54,Delaware,Season peak week,3.0221108526491e-07
