component_model_id,season,Model Week,weight
Subtype Historical Average,2014/2015,47,3.69178273640261e-06
Subtype Historical Average,2014/2015,48,3.69178273640261e-06
Dynamic Harmonic Model,2015/2016,45,0.934020299618898
Dynamic Harmonic Model,2015/2016,46,0.934020299618898
Dynamic Harmonic Model,2015/2016,47,0.934020299618898
Dynamic Harmonic Model,2015/2016,48,0.934020299618898
Historical Average,2015/2016,45,0.000195535170794444
Historical Average,2015/2016,46,0.000195535170794444
Historical Average,2015/2016,47,0.000195535170794444
Historical Average,2015/2016,48,0.000195535170794444
Subtype Historical Average,2015/2016,45,0.0657841652103076
Subtype Historical Average,2015/2016,46,0.0657841652103076
Subtype Historical Average,2015/2016,47,0.0657841652103076
Subtype Historical Average,2015/2016,48,0.0657841652103076
Dynamic Harmonic Model,2016/2017,45,0.928171770220417
Dynamic Harmonic Model,2016/2017,46,0.928171770220417
Dynamic Harmonic Model,2016/2017,47,0.928171770220417
Dynamic Harmonic Model,2016/2017,48,0.928171770220417
Historical Average,2016/2017,45,0.000163274362608017
Historical Average,2016/2017,46,0.000163274362608017
Historical Average,2016/2017,47,0.000163274362608017
Historical Average,2016/2017,48,0.000163274362608017
Subtype Historical Average,2016/2017,45,0.0716649554169746
Subtype Historical Average,2016/2017,46,0.0716649554169746
Subtype Historical Average,2016/2017,47,0.0716649554169746
Subtype Historical Average,2016/2017,48,0.0716649554169746
Dynamic Harmonic Model,2017/2018,45,0.925310079877887
Dynamic Harmonic Model,2017/2018,46,0.925310079877887
Dynamic Harmonic Model,2017/2018,47,0.925310079877887
Dynamic Harmonic Model,2017/2018,48,0.925310079877887
Historical Average,2017/2018,45,3.02225663676531e-05
Historical Average,2017/2018,46,3.02225663676531e-05
Historical Average,2017/2018,47,3.02225663676531e-05
Historical Average,2017/2018,48,3.02225663676531e-05
Subtype Historical Average,2017/2018,45,0.0746596975557453
Subtype Historical Average,2017/2018,46,0.0746596975557453
Subtype Historical Average,2017/2018,47,0.0746596975557453
Subtype Historical Average,2017/2018,48,0.0746596975557453
Dynamic Harmonic Model,2014/2015,49,0.989156812645182
Dynamic Harmonic Model,2014/2015,50,0.989156812645182
Dynamic Harmonic Model,2014/2015,51,0.989156812645182
Dynamic Harmonic Model,2014/2015,52,0.989156812645182
Historical Average,2014/2015,49,0.01081166015774
Historical Average,2014/2015,50,0.01081166015774
Historical Average,2014/2015,51,0.01081166015774
Historical Average,2014/2015,52,0.01081166015774
Subtype Historical Average,2014/2015,49,3.15271970775571e-05
Subtype Historical Average,2014/2015,50,3.15271970775571e-05
Subtype Historical Average,2014/2015,51,3.15271970775571e-05
Subtype Historical Average,2014/2015,52,3.15271970775571e-05
Dynamic Harmonic Model,2015/2016,49,0.930137646415297
Dynamic Harmonic Model,2015/2016,50,0.930137646415297
Dynamic Harmonic Model,2015/2016,51,0.930137646415297
Dynamic Harmonic Model,2015/2016,52,0.930137646415297
Historical Average,2015/2016,49,0.0379866758768934
Historical Average,2015/2016,50,0.0379866758768934
Historical Average,2015/2016,51,0.0379866758768934
Historical Average,2015/2016,52,0.0379866758768934
Subtype Historical Average,2015/2016,49,0.0318756777078098
Subtype Historical Average,2015/2016,50,0.0318756777078098
Subtype Historical Average,2015/2016,51,0.0318756777078098
Subtype Historical Average,2015/2016,52,0.0318756777078098
Dynamic Harmonic Model,2016/2017,49,0.949997677325906
Dynamic Harmonic Model,2016/2017,50,0.949997677325906
Dynamic Harmonic Model,2016/2017,51,0.949997677325906
Dynamic Harmonic Model,2016/2017,52,0.949997677325906
Historical Average,2016/2017,49,0.0205099200113845
Historical Average,2016/2017,50,0.0205099200113845
Historical Average,2016/2017,51,0.0205099200113845
Historical Average,2016/2017,52,0.0205099200113845
Subtype Historical Average,2016/2017,49,0.0294924026627095
Subtype Historical Average,2016/2017,50,0.0294924026627095
Subtype Historical Average,2016/2017,51,0.0294924026627095
Subtype Historical Average,2016/2017,52,0.0294924026627095
Dynamic Harmonic Model,2017/2018,49,0.953412110634237
Dynamic Harmonic Model,2017/2018,50,0.953412110634237
Dynamic Harmonic Model,2017/2018,51,0.953412110634237
Dynamic Harmonic Model,2017/2018,52,0.953412110634237
Historical Average,2017/2018,49,4.75146394302551e-05
Historical Average,2017/2018,50,4.75146394302551e-05
Historical Average,2017/2018,51,4.75146394302551e-05
Historical Average,2017/2018,52,4.75146394302551e-05
Subtype Historical Average,2017/2018,49,0.0465403747263328
Subtype Historical Average,2017/2018,50,0.0465403747263328
Subtype Historical Average,2017/2018,51,0.0465403747263328
Subtype Historical Average,2017/2018,52,0.0465403747263328
Dynamic Harmonic Model,2014/2015,53,0.98698980793036
Dynamic Harmonic Model,2014/2015,54,0.98698980793036
Dynamic Harmonic Model,2014/2015,55,0.98698980793036
Dynamic Harmonic Model,2014/2015,56,0.98698980793036
Historical Average,2014/2015,53,0.0129949998991992
Historical Average,2014/2015,54,0.0129949998991992
Historical Average,2014/2015,55,0.0129949998991992
Historical Average,2014/2015,56,0.0129949998991992
Subtype Historical Average,2014/2015,53,1.51921704412886e-05
Subtype Historical Average,2014/2015,54,1.51921704412886e-05
Subtype Historical Average,2014/2015,55,1.51921704412886e-05
Subtype Historical Average,2014/2015,56,1.51921704412886e-05
Dynamic Harmonic Model,2015/2016,53,0.967849032179873
Dynamic Harmonic Model,2015/2016,54,0.967849032179873
Dynamic Harmonic Model,2015/2016,55,0.967849032179873
Dynamic Harmonic Model,2015/2016,56,0.967849032179873
Historical Average,2015/2016,53,0.0321466881076674
Historical Average,2015/2016,54,0.0321466881076674
Historical Average,2015/2016,55,0.0321466881076674
Historical Average,2015/2016,56,0.0321466881076674
Subtype Historical Average,2015/2016,53,4.27971245986329e-06
Subtype Historical Average,2015/2016,54,4.27971245986329e-06
Subtype Historical Average,2015/2016,55,4.27971245986329e-06
Subtype Historical Average,2015/2016,56,4.27971245986329e-06
Dynamic Harmonic Model,2016/2017,53,0.974270438114203
Dynamic Harmonic Model,2016/2017,54,0.974270438114203
Dynamic Harmonic Model,2016/2017,55,0.974270438114203
Dynamic Harmonic Model,2016/2017,56,0.974270438114203
Historical Average,2016/2017,53,0.0257258239505857
Historical Average,2016/2017,54,0.0257258239505857
Historical Average,2016/2017,55,0.0257258239505857
Historical Average,2016/2017,56,0.0257258239505857
Subtype Historical Average,2016/2017,53,3.73793521087699e-06
Subtype Historical Average,2016/2017,54,3.73793521087699e-06
Subtype Historical Average,2016/2017,55,3.73793521087699e-06
Subtype Historical Average,2016/2017,56,3.73793521087699e-06
Dynamic Harmonic Model,2017/2018,53,0.979751895551324
